gname,log2FoldChange,pvalue
gabD,-3.424876734,9.4201E-259
gabT,-3.88639659,1.3336E-249
gabP,-4.526461542,0
glaR,-2.575331158,6.97566E-95
kbp,-1.58896423,1.26334E-63
yqaE,-1.604638224,1.22113E-21
ygaV,0.814684998,0.067119595
ygaP,-0.632210018,0.006872466
stpA,1.426038482,0.000316711
alaE,-0.143622072,0.412179216
ygaC,-1.495476582,4.65248E-13
ygaM,-1.96554449,2.16595E-95
nrdI,-1.217724549,0.084876037
nrdE,-1.207662569,4.03057E-06
nrdF,-0.599123294,0.433011422
proV,1.244593378,3.21566E-13
proW,1.329320842,1.06078E-17
proX,2.584230059,1.4323E-89
ygaZ,0.034843969,0.79733199
ygaH,-0.062238704,0.784831983
mprA,0.038655268,0.790290489
emrA,-0.837608478,1.76326E-05
emrB,-0.947967649,5.64924E-07
luxS,-0.811326571,5.30675E-13
micA,1.352329268,0.00137387
gshA,-0.770960865,7.53223E-16
yqaA,-0.718760712,1.89779E-06
yqaB,0.231484507,0.073982498
argQ,0.738132752,0.299896301
argZ,-0.020621695,0.965747668
argY,-0.089434277,0.771328762
argV,-0.253542176,0.219494032
serV,-0.515668192,0.080861764
csrA,-0.37687674,0.000644932
alaS,-0.023912761,0.8031929
recX,-0.047847378,0.926736593
recA,0.065373147,0.503519011
pncC,0.209903762,0.331294876
mltB,-0.617615856,8.71991E-05
srlA,1.569379873,3.16011E-14
srlE,1.206039618,1.65735E-16
srlB,1.368440014,1.06971E-07
srlD,1.128261626,1.79605E-16
gutM,1.607475054,0.000742707
srlR,1.489675621,2.62037E-15
gutQ,1.139288429,6.82307E-16
norR,-0.271698111,0.045403517
norV,-0.539982292,0.042974952
norW,-0.265503508,0.452656182
hypF,0.259354716,0.086546821
hydN,0.660733566,0.272336356
ascG,0.115790912,0.517285907
ascF,-0.256260472,0.19875211
ascB,-0.408510634,0.026871723
hycI,0.768418411,9.66308E-06
hycH,0.17286426,0.540964491
hycG,-0.11212281,0.711170817
hycF,1.163283107,0.016726883
hycE,0.970003608,0.001714315
hycD,1.031558309,0.054601469
hycC,-0.033777678,0.92973319
hycB,-0.380422949,0.635613558
hypA,1.652533287,1.54327E-10
hypB,1.670790107,3.55544E-52
hypC,1.493743426,7.05787E-10
hypD,0.927599798,1.34818E-15
hypE,0.345487306,0.008525371
fhlA,-1.159344036,5.62978E-16
ygbA,0.321517036,0.320170405
mutS,0.812754023,1.36734E-08
ygbI,0.470611189,0.001819115
ygbJ,-0.536968691,0.01804336
ygbK,-0.257782762,0.240359657
ygbL,-0.455468061,0.267540394
ygbM,-0.016140773,0.961410858
ygbN,0.278392239,0.3750142
rpoS,-0.304908406,0.001318373
nlpD,-0.187848602,0.103067117
pcm,-0.056019514,0.653498365
umpG,-0.190696572,0.068951889
truD,0.084612653,0.517710561
ispF,0.115470388,0.56027736
ispD,0.037167605,0.843206579
ftsB,-0.811238424,8.59303E-06
ygbE,-0.084140534,0.793901861
cysC,0.928300557,0.048657988
cysN,0.050952832,0.744549792
cysD,0.358336266,0.264566792
iap,0.303820365,0.260962217
cas2,-0.476048271,0.269734694
cas1,-0.025239021,0.923479891
casE,0.558305069,0.099810981
casD,-0.066724336,0.861786752
casC,-0.371489182,0.254428838
casB,-0.720295867,0.162192713
casA,0.684549009,0.285977105
cas3,2.104604504,2.37118E-50
cysH,1.769533496,3.8727E-12
cysI,2.396209433,3.50747E-27
cysJ,1.243519717,7.74211E-05
queD,0.745412519,0.189184616
ygcN,0.997470406,3.16538E-10
ygcO,0.666891866,0.147435339
ygcP,0.745604601,0.029291294
ygcQ,0.949925801,0.033738192
ygcR,0.102774889,0.842335404
ygcS,-0.461150567,0.45317341
ygcU,0.98680766,0.024088474
ygcW,2.757331991,0.011548925
yqcE,0.729250081,0.055470366
ygcE,1.681325677,3.61654E-12
queE,-0.789236282,3.61483E-11
eno,-0.304289878,0.003493032
pyrG,-1.143722365,7.26331E-33
mazG,-0.583216863,3.62833E-06
mazF,0.114826178,0.606094398
mazE,-0.001503919,0.992223384
relA,0.173416185,0.089384869
rlmD,0.02982544,0.807834171
barA,0.307099896,0.046714692
gudD,-0.218364475,0.14046343
gudX,0.496217767,0.048311618
gudP,0.988943965,0.001464471
yqcA,0.883913152,6.86938E-14
truC,-0.753478221,0.006828189
yqcC,-0.577577024,0.258003159
csrB,-0.015206011,0.977660773
syd,0.08509467,0.653261172
queF,0.391896258,0.029806254
ppnN,0.363849391,0.000114502
sdaC,1.032021139,8.12561E-11
sdaB,0.984253614,7.38361E-08
ygdG,0.722183808,0.000154463
fucO,0.442454801,0.000257973
fucA,0.590686784,0.000383085
fucP,1.677975849,9.27091E-08
fucI,1.304104001,1.0921E-18
fucK,1.062057465,4.68916E-09
fucU,-0.090319287,0.583593642
fucR,0.630293107,9.45549E-05
rlmM,-0.445374049,0.001573179
ygdD,-1.487084867,4.30841E-10
gcvA,-0.210539927,0.182053859
gcvB,2.433812157,1.33514E-10
ygdI,-2.011391991,9.98752E-61
csdA,0.303513858,0.018336626
csdE,-0.276620482,0.061547822
tcdA,-0.091615449,0.636125702
mltA,0.052585379,0.71946521
metZ,-0.823162292,0.001145439
metW,-0.546249232,0.009134572
metV,-1.198114247,0.02675042
amiC,0.095986225,0.561404598
argA,-0.275078601,0.19842044
recD,0.280498264,0.039584615
recB,-0.016499636,0.887616454
ptrA,-0.130268208,0.314402699
recC,-0.115334726,0.330685919
ppdC,0.056945841,0.847991879
ygdB,-0.38737952,0.349384011
ppdB,-0.33142837,0.336259763
ppdA,0.340330576,0.508688732
thyA,0.505647366,0.002794321
lgt,0.21936077,0.21932271
ptsP,-0.066761607,0.507552524
rppH,-0.298559315,0.007720905
ygdT,-0.308473334,0.553363811
mutH,0.376427248,0.049068751
ygdQ,0.055086017,0.865495191
ygdR,-0.674123065,0.000124594
tas,-0.529703405,2.29541E-07
lplT,-1.148201997,1.56787E-12
aas,-1.319529858,1.16951E-27
galR,0.145076003,0.300586304
lysA,1.856406921,1.47808E-31
lysR,0.629863786,0.0021548
ygeA,0.095766903,0.69281164
araE,0.129969041,0.450984626
kduD,0.294966311,0.13820964
kduI,0.7103597,0.002228141
yqeF,0.271934514,0.041556042
yqeG,0.270351092,0.455679811
insD4,-0.238265869,0.185685989
insC4,-0.197994344,0.262287738
ygeQ,0.546834562,0.250449726
actS,0.726969283,4.81919E-07
xdhA,0.798980183,3.75996E-11
xdhB,0.435858449,0.0404401
xdhC,0.717762079,9.83147E-05
ygeV,0.671539768,4.89148E-11
ygeW,1.485850812,7.69463E-25
ygeX,0.712807171,8.02547E-05
ygeY,0.566477232,9.97683E-05
hyuA,0.318413749,0.279678947
yqeA,-0.348284195,0.079753084
yqeB,1.988408464,4.31103E-64
yqeC,2.33868442,6.64673E-57
mocA,0.351451241,0.028605501
ygfK,0.778041227,2.85764E-13
ssnA,0.013788136,0.932105734
ygfM,-0.168310074,0.438661934
xdhD,-0.622384342,3.08655E-07
xanQ,-0.560339734,0.093455057
guaD,-0.379587591,0.064436842
ghxQ,-0.898586664,4.65439E-06
ygfS,-0.179647753,0.671565183
ygfT,0.758735164,0.000366367
uacT,0.719673823,0.012199203
idi,-1.07964978,9.97716E-17
lysS,0.478798014,3.93092E-06
prfB,0.481643965,1.59379E-05
recJ,-0.148278568,0.227254661
dsbC,-0.091020176,0.483979372
xerD,-0.197707577,0.168247584
fldB,0.639475676,1.12043E-05
ygfX,0.846446119,2.19766E-09
sdhE,1.218076983,7.13221E-25
ygfZ,0.059599758,0.53711153
yqfA,0.129217239,0.29095746
yqfB,0.401149419,0.072118227
bglA,0.439787952,5.45901E-05
ygfF,0.223236432,0.289623569
gcvP,0.336612408,0.000201482
gcvH,0.30134542,0.00221614
gcvT,0.625871448,8.6239E-11
ubiI,-0.055777293,0.656273987
ubiH,-0.118412664,0.255975987
pepP,0.081969886,0.410794829
ygfB,-0.045134363,0.69680811
zapA,-0.696146865,5.4065E-07
ssrS,-0.594926769,0.01991431
fau,0.667106215,0.018676595
serA,-0.556671635,2.44956E-07
rpiA,0.141008096,0.171918157
argP,0.440031468,0.000714975
scpA,0.289956492,0.220781701
argK,-1.011508933,0.031066793
scpB,0.125508135,0.851637892
scpC,-0.319597956,0.346586547
ygfI,0.862822099,0.000379019
yggE,-0.507441953,1.7904E-06
argO,1.660928671,1.07987E-30
mscS,-0.825733606,1.76958E-14
fbaA,0.198253654,0.074573413
pgk,-0.350821921,0.000375395
epd,-0.34524136,0.001578424
yggC,-0.889267131,3.27598E-08
fumE,0.21141824,0.239657841
yggF,-0.966820383,0.011865438
yggP,-0.18203609,0.713552902
cmtA,-0.272552059,0.644937909
tktA,0.758523512,2.6616E-16
loiP,-0.148838343,0.17428381
speB,-0.71774458,1.09323E-10
speA,-1.22280945,3.18512E-36
yqgB,-0.587766996,0.443092204
yqgC,0.412351497,0.447602923
metK,0.169345836,0.111337582
galP,0.911502054,1.75028E-12
yggI,-0.058772764,0.887291828
endA,-0.384513086,0.328378702
rsmE,-0.020641343,0.894374566
gshB,0.271992749,0.018638013
yqgE,0.370432286,0.014008477
yqgF,0.170169032,0.494684048
yggR,-0.009161133,0.976590983
yggS,-0.028583642,0.891058028
yggT,-0.043018843,0.843576068
yggU,-0.151365318,0.697392536
rdgB,-0.257672038,0.286332017
hemW,-0.301719209,0.143632224
yggM,0.788160447,0.194886243
ansB,1.566416719,9.40931E-67
yggN,-0.35791681,0.034810137
yggL,-0.408304381,0.000386202
trmB,-1.012153812,9.57763E-13
mutY,-0.428264835,0.003249677
yggX,0.408119169,0.005059699
mltC,0.044768142,0.854022074
nupG,1.205994308,1.56561E-17
speC,0.35992743,0.166240178
yqgH,1.153326058,0.20697309
yqgA,0.340911692,0.037059713
yghD,0.048981539,0.935797457
yghE,0.388920558,0.063013023
pppA,0.674563421,0.386259471
yghJ,-0.550393696,0.000243576
glcA,-1.431653362,9.99962E-06
glcB,-1.289333574,4.65569E-38
glcG,-1.471303603,6.05202E-20
glcF,-1.619035988,6.01743E-35
glcE,-4.346454285,5.34568E-80
glcD,-4.001540929,4.1099E-100
glcC,0.043452571,0.700982683
yghO,-0.325094125,0.15460706
insH9,0.791457675,1.67496E-10
yghQ,1.234736198,0.006221458
yghR,-0.457947063,0.505396611
pitB,-0.598673875,0.463908341
gss,0.371247726,0.001442517
yghU,-0.133328443,0.201235311
hybG,0.100905627,0.609734499
hybF,0.44807863,0.02978339
hybE,0.228406785,0.102804135
hybD,0.52683391,1.37001E-05
hybC,0.171866252,0.090487857
hybB,0.150494492,0.223100465
hybA,0.422361667,3.87675E-05
hybO,0.29665019,0.002171733
yghW,1.821915409,0.09880491
yqhI,-1.949672554,2.01027E-40
gpr,0.769399344,5.86983E-15
yqhA,0.421538032,0.007467831
yghA,-1.358816742,3.26956E-44
exbD,0.395583629,0.295882926
exbB,0.150692898,0.559956754
metC,0.26895172,0.062403429
yghB,-0.098197453,0.501871501
yqhC,-0.404346278,0.028296555
yqhD,0.63670071,8.93391E-10
dkgA,-1.34079977,1.06868E-45
yqhG,-0.6711098,0.06460781
yqhH,-0.72519946,0.369524572
ygiQ,0.560173713,0.012159631
ftsP,0.043697343,0.716577846
plsC,0.075104579,0.67495893
parC,-0.095411372,0.394016649
ygiS,0.657975142,6.54322E-07
mqsA,-0.502924911,0.000821924
mqsR,-0.305676097,0.047228518
ygiV,-1.607039216,2.68485E-34
ygiW,-1.433933849,7.66716E-57
qseB,0.17744984,0.431455205
qseC,0.367077027,0.14795445
mdaB,0.099846288,0.605452669
ygiN,-0.475509155,0.000522465
parE,0.159072621,0.222381211
yqiA,0.481938084,0.00354429
cpdA,0.456040641,1.41061E-05
yqiB,-0.157901608,0.374858764
nudF,-0.184249796,0.254855147
tolC,-0.500801909,5.79011E-07
ygiB,0.267979954,0.007745235
ygiC,-0.096739042,0.38327893
ygiD,0.018335332,0.941232659
zupT,-0.234710298,0.075883118
yqiD,1.076242052,0.00496111
ribB,-1.50465328,2.05902E-50
ubiK,0.455188688,0.000309611
insC5,-0.210891357,0.239941525
insD5,-0.313364739,0.110468428
yqiI,-0.769810602,0.296284144
glgS,-0.658993967,3.62036E-10
yqiJ,1.343455843,0.002033161
yqiK,0.799605609,0.001176688
sibD,-0.351248832,0.490835104
sibE,0.376658375,0.559571264
hldE,-0.089981283,0.427299614
glnE,-0.109845658,0.331827085
ygiF,-0.107104121,0.399141859
ygiM,-0.547809311,0.000888217
cca,-0.545476075,2.97974E-05
bacA,-0.316162395,0.053437317
folB,0.379726593,0.495550241
plsY,-0.307370657,0.19922262
ttdR,1.64283662,9.72808E-17
ttdA,0.290212566,0.560424652
ttdB,0.877185214,0.089026284
ttdT,-0.36026591,0.394621018
tsaD,-0.371506269,0.012186841
rpsU,0.137916116,0.356668025
dnaG,-0.546786031,4.20268E-05
rpoD,-0.189722354,0.045503272
mug,-0.663553632,1.46882E-09
nfeF,-0.205638265,0.651824732
nfeR,0.187998637,0.193509036
aer,-0.814287334,2.42749E-06
patA,-2.021669786,2.87163E-90
ygjH,-0.058295623,0.844667418
ebgR,0.525059208,0.01290146
ebgA,-0.336600156,0.117166746
ebgC,0.277973992,0.744689873
ygjI,0.205107609,0.739564247
ygjJ,0.226798491,0.780059221
ygjK,-0.347808018,0.185685792
fadH,-0.444164596,3.72497E-05
higA,-0.081459068,0.714653116
rlmG,0.3533397,0.190669324
ygjP,0.231271936,0.365916207
ygjQ,0.146633786,0.846805673
ygjR,0.753027468,5.59509E-11
alx,-0.457448258,0.386009114
sstT,-1.841414305,2.18786E-61
ygjV,1.149842105,0.002532222
uxaA,2.564616311,3.6772E-142
uxaC,2.529125463,2.4954E-169
exuT,2.125713212,1.24852E-91
exuR,0.150084079,0.15522075
yqiM,0.55941358,0.468670869
yqjA,-0.204681757,0.211309218
mzrA,0.113814256,0.5784998
yqjC,-1.638153071,2.28393E-43
yqjD,-2.023252034,3.45472E-96
yqjE,-1.899508913,1.62028E-63
yqjK,-1.816688763,1.61291E-73
yqjF,-1.179046894,0.000204712
yqjG,-1.259015839,6.19611E-23
yhaH,-1.165545234,1.12421E-21
yhaJ,0.295699524,0.069483888
yhaK,0.456126472,0.039589019
yhaL,0.267140246,0.254545144
cyuA,0.18462835,0.314444543
cyuP,0.765665759,2.77224E-05
tdcG,2.883644564,1.53375E-64
tdcF,3.507783321,8.60358E-97
tdcE,3.254178754,9.7023E-120
tdcD,3.891993388,4.54658E-36
tdcC,3.296921423,2.99647E-58
tdcB,3.74988358,1.63031E-59
tdcA,3.138554701,1.32859E-56
rnpB,0.129833185,0.27498385
garK,0.677771261,2.0657E-07
garR,0.263265161,0.016503085
garL,1.945130971,3.51972E-29
garP,2.404528312,2.50982E-40
garD,1.460890926,2.50892E-36
prlF,0.328652622,0.100833128
yhaV,0.187511945,0.227975687
agaR,0.428138538,0.001050807
kbaZ,0.402390591,0.116015067
agaV,0.588193919,0.021311173
agaS,-0.02347425,0.949229831
kbaY,0.716303912,0.284427011
agaD,-0.341288372,0.552151393
yraH,0.035561417,0.942228974
yraJ,-1.228206151,5.8378E-17
yraK,0.116276243,0.647413961
rsmI,-0.135896215,0.469129096
lpoA,0.153092306,0.160456681
yraN,-0.143053287,0.578215347
diaA,0.413674571,0.003619772
dolP,0.477468103,0.000298839
yraQ,-0.273737111,0.140023409
yraR,-1.097193551,1.2383E-14
yhbO,-1.7210897,1.28913E-42
yhbP,-0.560101402,0.01317292
yhbQ,0.429938087,0.057731798
yhbS,0.370457339,0.000737308
ubiT,0.310733704,0.003156986
ubiU,0.645749552,8.66657E-05
ubiV,0.483565168,0.018956517
yhbW,-1.444135035,5.27083E-30
mtr,-0.343956685,0.053101424
deaD,0.615238314,1.81164E-05
nlpI,-0.204254705,0.063755902
pnp,-0.250042188,0.006411595
sraG,-1.224278454,0.090919956
rpsO,0.263882844,0.130452858
truB,0.066159884,0.674046763
rbfA,-0.13625411,0.412537003
infB,-0.106575224,0.250378893
nusA,-0.350635916,0.001518656
rimP,-0.193655671,0.181861336
metY,-0.69081496,0.06828269
argG,-0.590371763,3.56732E-07
yhbX,-0.683573325,0.126634199
leuU,-0.381461444,0.618400776
secG,0.060285983,0.568017479
glmM,0.241097483,0.039626279
folP,0.258024332,0.147297596
ftsH,-0.244954911,0.014328756
rlmE,-0.718135985,1.27169E-10
yhbY,-0.33247313,0.023822237
greA,0.544341463,0.011302299
dacB,-0.10862678,0.609045884
obgE,-0.515029202,0.000352632
yhbE,-0.687348025,0.0009887
rpmA,0.309255151,0.013651459
rplU,0.134096743,0.33523382
ispB,0.357576442,0.001875763
sfsB,0.06498533,0.862824484
murA,0.08832046,0.525591334
ibaG,-0.028903604,0.937607519
mlaB,-0.171732427,0.214175021
mlaC,0.027151314,0.79535604
mlaD,0.204990994,0.214636524
mlaE,-0.007111263,0.96409269
mlaF,-0.005722652,0.967386867
yrbG,-0.045969295,0.767169263
kdsD,0.336583771,0.009866749
kdsC,-0.941537982,1.07626E-11
lptC,-0.247293554,0.164460892
lptA,-0.194893686,0.097349311
lptB,-0.435940529,0.000284578
rpoN,-0.102182477,0.355274597
hpf,0.313477156,0.04452168
ptsN,0.279465086,0.01328438
rapZ,0.059082603,0.626026467
npr,-0.513254251,0.189022643
yrbL,-1.560851835,6.49536E-47
mtgA,-0.168520409,0.207318544
elbB,0.638532829,3.89947E-09
arcZ,0.914897752,0.0036825
arcB,0.733405028,2.34142E-12
yhcC,0.107598736,0.616633754
gltB,0.676518039,3.14949E-09
gltD,1.14354912,6.77225E-16
gltF,0.582943421,0.338246939
yhcD,-0.419991071,0.125531713
insH10,0.813353158,2.08131E-10
yhcF,-0.193903795,0.495307602
yhcG,-0.080066879,0.856907073
nanQ,-0.191086135,0.249294873
nanK,-0.335070415,0.014952587
nanE,0.753196245,1.29821E-07
nanT,0.840782054,1.7153E-10
nanA,1.801781846,2.0183E-50
nanR,0.568559018,1.05929E-06
dcuD,0.514080728,0.33524804
sspB,-0.107146765,0.324947035
sspA,0.193365943,0.056832461
rpsI,1.865806479,3.93843E-65
rplM,2.100050123,2.49317E-65
zapE,-0.018314274,0.926977288
zapG,0.337188867,0.002152769
degQ,-0.431051031,0.000152615
degS,0.323272798,0.117774242
mdh,-0.615400335,2.38639E-11
argR,0.301855576,0.007493117
yhcN,-1.591231814,1.15354E-25
yhcO,-1.436098988,2.13742E-15
aaeB,-0.177076134,0.497759601
aaeA,0.074573816,0.810532327
aaeX,-0.243794449,0.555943451
aaeR,0.40400624,0.008889956
tldD,-0.476853889,2.7053E-06
yhdP,-0.160406669,0.155982922
rng,-0.179498446,0.121712187
yhdE,-0.438789524,0.006465602
mreD,-0.696481883,0.004014883
mreC,-0.150266083,0.357496768
mreB,-0.272894666,0.01586701
csrD,-1.126572082,1.08341E-17
yhdH,-0.338366007,0.001340615
accB,0.480209584,0.000240901
accC,0.594855996,2.8091E-06
panF,-0.584619973,0.007994555
prmA,-0.32086418,0.05429975
dusB,0.783214344,2.11734E-05
fis,1.28458441,9.6847E-06
yhdJ,-0.579659466,0.413477193
acrE,0.080048349,0.900238494
acrF,-0.468545191,0.020663811
yhdX,0.166780879,0.704881193
yhdY,-0.259588155,0.521628335
yhdZ,-0.012477326,0.974276417
rrlD,0.369300413,0.717884087
alaU,0.087576736,0.922310195
ileU,0.169603349,0.478451519
rrsD,0.118481218,0.913750258
yrdA,-0.044221508,0.74258238
yrdB,-0.043588994,0.853148979
aroE,-0.416187387,0.01731803
tsaC,0.625231725,0.004696413
yrdD,0.178974534,0.228757522
smg,-0.226358484,0.024024126
smf,-0.090918954,0.492129837
def,-0.609389399,7.66065E-08
fmt,-0.394919508,0.000197332
rsmB,-0.14671028,0.263307867
trkA,-1.044694412,3.51804E-17
mscL,-0.74968195,2.18744E-10
arfA,0.517402908,0.322622097
zntR,-0.439737429,0.037626617
yhdN,-0.331722892,0.07595018
rplQ,0.959264256,2.63818E-15
rpoA,1.009039705,1.93269E-25
rpsD,0.807401547,1.8022E-16
rpsK,1.116874823,1.11535E-24
rpsM,0.837850605,1.0945E-15
rpmJ,0.736158681,2.49052E-10
secY,0.615002132,1.54495E-11
rplO,1.053466741,7.60181E-19
rpmD,0.959450252,1.12615E-13
rpsE,0.911368607,1.52974E-14
rplR,1.136484539,3.51108E-21
rplF,0.840425037,5.55022E-17
rpsH,0.627432496,7.23586E-07
rpsN,0.716471607,7.21971E-10
rplE,0.504233922,0.000120855
rplX,0.701995175,2.87421E-10
rplN,0.103733029,0.289011291
rpsQ,2.528508303,7.02566E-71
rpmC,2.756836541,1.20538E-92
rplP,2.505868222,1.29485E-94
rpsC,2.848196287,7.2267E-153
rplV,2.951137892,1.617E-142
rpsS,3.187505438,3.3346E-132
rplB,2.845870477,3.4691E-185
rplW,2.691779415,4.2053E-122
rplD,2.859270309,1.7534E-137
rplC,2.87637741,2.2056E-147
rpsJ,2.773216806,9.97644E-72
gspB,-0.660058078,0.009221078
gspA,-0.277532576,0.678815154
gspD,0.00020142,0.999497005
gspE,0.40624048,0.410941699
gspF,-0.43559277,0.142319405
gspG,-0.312213296,0.672684064
gspH,0.104231087,0.886559688
gspJ,-0.37114966,0.452029478
gspK,0.116807591,0.71288012
gspL,-0.222163432,0.418646319
gspM,0.122717105,0.83201704
gspO,-1.159760121,2.13224E-11
bfr,-1.662437141,5.44743E-37
bfd,2.290986152,0.000164468
chiA,0.017808947,0.897086431
tufA,0.763603844,3.32836E-17
fusA,0.99638967,3.4293E-21
rpsG,0.704025668,6.05875E-06
rpsL,0.478057338,0.003975746
tusB,-0.302503042,0.280683588
tusC,-0.730703671,0.002000332
tusD,-0.045810537,0.81528969
yheO,-0.306671605,0.023164149
fkpA,-0.384686882,0.001417465
slyX,-0.002913295,0.986616618
slyD,0.129078506,0.207343844
yheV,0.38212138,0.032525028
kefB,0.099835545,0.463660312
kefG,0.493828564,0.001302793
yheS,-0.029294207,0.832158588
yheT,-0.520818998,0.002634127
yheU,-0.230459928,0.287416313
prkB,0.034345088,0.789978244
yhfA,0.584550611,1.35385E-05
crp,0.059520545,0.620430958
yhfK,-0.486003549,0.000250635
argD,-0.470973403,0.02407345
pabA,-1.351996035,4.02537E-23
fic,-1.1767424,1.57655E-30
yhfG,-1.118712217,1.04008E-16
ppiA,-0.109702178,0.615068321
tsgA,-0.135601014,0.704859478
nirB,0.778664972,1.10128E-07
nirD,1.391606297,0.000690439
nirC,0.416369121,0.548733014
cysG,0.019503256,0.898398252
frlA,0.965944477,0.012373516
frlB,1.455664859,9.48792E-10
frlC,0.47066416,0.183801268
frlD,0.424542205,0.078315848
frlR,-0.166077679,0.2897623
yhfS,-0.717650168,0.005690398
yhfT,-0.275859343,0.379972481
yhfU,0.214971303,0.67631681
php,-0.765539112,0.064060994
yhfW,0.028975098,0.957556286
yhfX,-0.38040267,0.519686015
yhfY,0.86102754,0.199321507
yhfZ,0.751608031,0.002207986
trpS,0.040023713,0.728676713
gph,0.544239899,0.000209505
rpe,0.424490123,0.002137967
dam,0.329020359,0.113908397
damX,-0.234930774,0.023415034
aroB,-0.323790007,0.004868964
aroK,-0.205162922,0.109051005
hofQ,0.427025991,0.231704562
hofO,0.560975385,0.497649656
hofN,-0.26121615,0.670136194
hofM,0.916701699,0.004096836
mrcA,-0.056916079,0.755544713
nudE,0.182098533,0.285227952
igaA,0.756781129,4.09354E-07
yrfG,-0.618011594,9.44858E-06
hslR,-0.19834019,0.287478972
hslO,-0.377915248,0.005018404
yhgE,-0.746330844,2.98401E-07
pck,0.996590338,2.21429E-25
envZ,-0.208918849,0.091815136
ompR,-0.187815043,0.085990472
greB,-0.195047482,0.267072786
yhgF,0.805761731,6.74379E-10
feoA,0.752838529,0.010003795
feoB,0.928651858,3.93947E-12
feoC,0.515388765,0.105275981
rpnA,-0.058211425,0.851048217
bioH,0.645685031,8.03966E-05
yhgH,0.628890405,2.36521E-05
nfuA,-0.079370804,0.489571168
gntT,-0.154884662,0.420787259
malQ,0.542304621,1.11154E-07
malP,0.645507633,2.09263E-11
malT,0.4000231,3.01233E-05
rtcA,-0.686424269,7.37912E-06
rtcB,-0.946394248,4.18765E-08
rtcR,-0.281025985,0.151394297
glpG,0.111736093,0.543973168
glpE,-0.108246472,0.623934793
glpD,-1.277286895,5.63328E-31
yzgL,-0.219198072,0.611060361
glgP,-0.416081654,1.62209E-05
glgA,-0.350690181,0.000834513
glgC,-0.270722991,0.003638985
glgX,-0.286335755,0.003419994
glgB,-0.634319775,9.3215E-12
yhgO,1.055181446,0.126935168
asd,0.504586784,2.82261E-07
yhgN,0.052793205,0.856225278
gntU,-0.535438061,0.045523716
gntK,-0.715095918,0.025650747
gntR,-0.380346744,0.000753189
yhhW,-0.80444827,7.05486E-10
yhhX,-0.406071176,0.000130425
yhhY,0.184237547,0.338097817
insA6,0.493614807,0.587911397
insB6,0.078748221,0.900388086
yrhB,-0.254242254,0.732430353
ggt,-0.746279067,1.70847E-08
yhhA,-1.002735969,4.06861E-15
ugpQ,-1.869965086,5.94529E-44
ugpC,-2.868602891,1.51114E-93
ugpE,-2.498511375,6.04375E-21
ugpA,-2.245194063,9.90443E-23
ugpB,-1.646003098,2.19926E-59
livF,-0.770405907,0.006501653
livG,-0.904869068,0.004771001
livM,-1.172258247,1.04564E-05
livH,-1.068184463,0.006401888
livK,-0.756002608,0.005386418
panZ,0.756435693,5.45505E-05
livJ,-1.296674186,4.3918E-12
rpoH,-0.745727288,3.59146E-14
ftsX,-0.481014458,4.0648E-05
ftsE,-0.277309456,0.03315094
ftsY,0.067124456,0.52827684
rsmD,0.294280338,0.178023618
yhhL,0.3954372,0.294600687
yhhM,-0.009506166,0.961330786
yhhN,-0.143572666,0.221181392
zntA,-0.651301583,1.90157E-09
tusA,0.073896427,0.716644941
yhhQ,-0.184308449,0.616801856
dcrB,0.495701454,2.37462E-05
yhhS,0.713045861,1.33896E-06
yhhT,-1.43163287,6.74862E-27
acpT,-0.805475356,1.05294E-05
nikA,0.210510928,0.363013147
nikB,0.076135132,0.815339025
nikC,-0.13021028,0.651473399
nikD,-0.44766906,0.037698179
nikE,-0.111213173,0.697189535
nikR,-1.037958481,2.48949E-05
rhsB,-0.044182062,0.760572543
yhhI,-0.718056615,0.124753924
yhhJ,-0.703080356,3.72191E-09
rbbA,-0.263343886,0.007326556
yhiI,0.208630321,0.056636448
yhiY,0.230076258,0.203888648
yhiJ,-1.411629883,0.001587194
yhiM,-2.323646145,7.23057E-83
yhiN,-0.528148403,3.92791E-06
pitA,-0.21805964,0.077776146
uspB,-1.455069127,1.02612E-42
uspA,0.081088629,0.368020613
dtpB,0.651740255,2.31085E-10
rsmJ,-0.872173648,6.12253E-07
prlC,-0.863530641,3.70456E-18
rlmJ,0.901138987,6.15821E-08
gor,0.348747881,0.00157174
dinQ,-0.957743116,5.78441E-18
agrA,0.413689821,0.573669216
arsR,0.729224275,0.164487835
arsB,-0.040158883,0.880552474
arsC,0.123288755,0.739654005
insH11,0.80305429,2.84801E-11
slp,-1.118549903,6.668E-31
dctR,-2.547193016,1.97939E-25
yhiD,-1.959015456,5.79646E-30
hdeB,-1.658199362,8.58489E-39
hdeA,-1.675322971,1.81222E-80
hdeD,-1.642834589,1.34781E-59
arrS,-0.512096617,0.000127782
gadE,-1.040738902,0.002689475
gadF,-0.71102987,2.66729E-08
mdtE,-0.618149494,2.15952E-08
mdtF,-0.463026221,8.09047E-07
gadW,-1.367440773,3.20311E-30
gadY,-1.163655628,0.000161094
gadX,-1.199353601,2.82417E-17
gadA,-1.448072932,6.05837E-58
ccp,1.021101191,3.6913E-16
treF,-1.223246461,4.70403E-32
yhjB,0.084449394,0.754617612
rcdB,0.451570623,0.106828953
yhjD,-1.127481259,5.66249E-28
yhjE,-0.908042428,7.09041E-05
