Gene_name	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component
aldA	aldA	888832	I6X9R9	RVBD_0768	aldehyde dehydrogenase AldA	Basal machinery
alkA	alkA	886916	P9WJW3	ada,RVBD_1317c	bifunctional regulatory protein/DNA repair enzyme AlkA	Basal machinery
alkB	alkB	888690	O05895	RVBD_3252c	transmembrane alkane 1-monooxygenase AlkB	Basal machinery
alr	alr	887634	P9WQA9	RVBD_3423c	alanine racemase	Basal machinery
amiA2	amiA2	888955	P9WQ99	RVBD_2363	amidase	Basal machinery
amt	amt	887683	P9WQ65	RVBD_2920c	ammonium transporter integral membrane protein	Basal machinery
ansA	ansA	886410	P9WPX5	RVBD_1538c	L-aparaginase	Basal machinery
ansP1	ansP1	887715	P9WQM9	ansP,RVBD_2127	L-asparagine permease	Basal machinery
apa	apa	885896	P9WIR7	modD,RVBD_1860	alanine/proline-rich secreted protein Apa	Basal machinery
apt	apt	888579	P9WQ07	RVBD_2584c	adenine phosphoribosyltransferase	Basal machinery
arcA	arcA	888313	P9WQ05	RVBD_1001	arginine deiminase	Basal machinery
argA	argA	888407	O33289	RVBD_2747	L-glutamate alpha-N-acetyltranferase	Basal machinery
argC	argC	885278	P9WPZ9	RVBD_1652	N-acetyl-gamma-glutamyl-phoshate reductase	M15
argD	argD	885187	P9WPZ7	RVBD_1655	acetylornithine aminotransferase	Basal machinery
argG	argG	885645	P9WPW7	RVBD_1658	argininosuccinate synthase	Basal machinery
argJ	argJ	885125	P9WPZ3	RVBD_1653	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase	Basal machinery
argR	argR	885091	P9WPY9	RVBD_1657,ahrC	arginine repressor	M15
aroA	aroA	888753	P9WPY5	RVBD_3227	3-phosphoshikimate 1-carboxyvinyltransferase	Basal machinery
aroB	aroB	888392	P9WPX9	RVBD_2538c	3-dehydroquinate synthase	Basal machinery
aroC	aroC	887379	P9WPY1	RVBD_2540c,aroF	chorismate synthase	Basal machinery
aroK	aroK	887434	P9WPY3	RVBD_2539c	shikimate kinase	Basal machinery
arsB2	arsB2	888329	I6YCG9	RVBD_3578	arsenical-transport integral membrane protein ArsB	Basal machinery
arsC	arsC	887674	I6X4W4	RVBD_2643	arsenic-transport integral membrane protein ArsC	Basal machinery
asnB	asnB	888472	P9WN33	RVBD_2201	asparagine synthetase	Basal machinery
aspC	aspC	886522	P9WQ91	RVBD_0337c	aspartate aminotransferase	Basal machinery
aspS	aspS	888532	P9WFW3	RVBD_2572c	aspartate--tRNA ligase	Basal machinery
atpA	atpA	886936	P9WPU7	RVBD_1308	ATP synthase subunit alpha	M1.29
atpE	atpE	886937	P9WPS1	RVBD_1305	ATP synthase subunit C	Basal machinery
atpF	atpF	886939	P9WPV5	RVBD_1306	ATP synthase subunit B	Basal machinery
atsA	atsA	888394	P95059	RVBD_0711	arylsulfatase AtsA	M1.14
atsB	atsB	887500	O65931	RVBD_3299c	arylsulfatase AtsB	Basal machinery
bacA	bacA	885539	P9WQI9	RVBD_1819c	vitamin B12 transport ATP-binding protein BacA	Basal machinery
bcp	bcp	887694	P9WIE1	bcp2,RVBD_2521	peroxiredoxin	Basal machinery
bfr	bfr	885767	P9WPQ9	bfrA,RVBD_1876	bacterioferritin BfrA	Basal machinery
bglS	bglS	886780	O07430	RVBD_0186	beta-glucosidase BglS	Basal machinery
bioA	bioA	886343	P9WQ81	RVBD_1568	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	Basal machinery
bioD	bioD	886338	P9WPQ5	RVBD_1570	ATP-dependent dethiobiotin synthetase BioD	Basal machinery
bioF2	bioF2	887050	P9WQ85	RVBD_0032	8-amino-7-oxononanoate synthase	M1.1
birA	birA	888726	I6YFP0	RVBD_3279c	bifunctional biotin operon repressor/biotin--[acetyl-CoA-carboxylase] synthetase	Basal machinery
bisC	bisC	886620	O06817	RVBD_1442	biotin sulfoxide reductase BisC	Basal machinery
bkdA	bkdA	888583	P9WIS3	RVBD_2497c,pdhA	branched-chain keto acid dehydrogenase E1 component subunit alpha	Basal machinery
bkdB	bkdB	888571	P9WIS1	pdhB,RVBD_2496c	branched-chain keto acid dehydrogenase E1 component subunit beta	Basal machinery
bkdC	bkdC	888237	O06159	pdhC	branched-chain keto acid dehydrogenase E2 component	Basal machinery
blaC	blaC	888742	P9WKD3	blaA,RVBD_2068c	beta-lactamase	Basal machinery
blaI	blaI	885747	P9WMJ5	RVBD_1846c	transcriptional repressor BlaI	M1.1
blaR	blaR	885370	P95164	RVBD_1845c	sensor-transducer protein BlaR	Basal machinery
bpoB	bpoB	885965	O06575	RVBD_1123c	peroxidase BpoB	Basal machinery
cadI	cadI	888629	P9WIR5	RVBD_2641	cadmium inducible protein CadI	Basal machinery
caeA	caeA	887857	P9WHR3	RVBD_2224c	carboxylesterase A	Basal machinery
carD	carD	887854	P9WJG3	RVBD_3583c	RNA polymerase-binding transcription factor CarD	Basal machinery
cas2	cas2	888520	P9WPJ3	RVBD_2816c	CRISPR-associated endoribonuclease Cas2	Basal machinery
cas6	cas6	888945	P9WPJ1	RVBD_2824c	CRISPR-associated endoribonuclease Cas6	Basal machinery
cbs	cbs	887108	P9WP51	RVBD_1077	cystathionine beta-synthase	Basal machinery
cdh	cdh	887342	P9WPG9	RVBD_2289	CDP-diacylglycerol pyrophosphatase	Basal machinery
cdsA	cdsA	888910	P9WPF7	RVBD_2881c	phosphatidate cytidylyltransferase	Basal machinery
celA1	celA1	887007	Q79G13	RVBD_0062	cellulase CelA	Basal machinery
celA2a	celA2a		Q79FS6	RVBD_1089A		M1.13
ceoB	ceoB	887250	I6XF25	RVBD_2691	TRK system potassium uptake protein CeoB	Basal machinery
cfp29	cfp29	885460	I6WZG6	RVBD_0798c	hypothetical protein	Basal machinery
cfp30B	cfp30B	887732	P9WIR3	TB27.3,RVBD_0577	hypothetical protein	Basal machinery
chaA	chaA	885524	O53910	RVBD_1607	ionic transporter integral membrane protein ChaA	Basal machinery
choD	choD	887502	P9WMV9	RVBD_3409c	cholesterol oxidase	Basal machinery
chp1	chp1	886155	O07801	RVBD_3822	hypothetical protein	Basal machinery
chp2	chp2	886063	O50440	RVBD_1184c	hypothetical protein	Basal machinery
cinA	cinA	885149	P9WPE3	RVBD_1901	protein CinA	Basal machinery
citA	citA	885466	P9WPD3	RVBD_0889c	citrate synthase 2	Basal machinery
clgR	clgR	888315	P9WMH7	RVBD_2745c	transcriptional regulator ClgR	M1.8
clpB	clpB	886440	P9WPD1	RVBD_0384c	chaperone protein ClpB	M27
clpC1	clpC1	885104	P9WPC9	RVBD_3596c	ATP-dependent protease ATP-binding subunit ClpC	Basal machinery
clpP1	clpP1	888176	P9WPC5	RVBD_2461c,clpP	ATP-dependent CLP protease proteolytic subunit 1	Basal machinery
clpP2	clpP2	888174	P9WPC3	RVBD_2460c	ATP-dependent CLP protease proteolytic subunit 2	Basal machinery
clpS	clpS	886891	P9WPC1	RVBD_1331	ATP-dependent Clp protease adapter protein ClpS	Basal machinery
cmaA2	cmaA2	887264	P9WPB5	RVBD_0503c,cma2,CMAS-2	cyclopropane mycolic acid synthase	Basal machinery
cmr	cmr	885693	P9WMH5	RVBD_1675c	HTH-type transcriptional regulator Cmr	M22
cmtR	cmtR	888889	P9WMI9	RVBD_1994c	HTH-type transcriptional regulator CmtR	Global regulator
coaBC	coaBC	886749	P9WNZ1	RVBD_1391,dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	Basal machinery
coaD	coaD	888423	P9WPA5	RVBD_2965c,kdtB	phosphopantetheine adenylyltransferase	Basal machinery
coaX	coaX	885572	P9WPA1	RVBD_3600c	type III pantothenate kinase	Basal machinery
cobG	cobG	888140	Q10675	RVBD_2064	precorrin-3B synthase	Basal machinery
cobL	cobL	888321	P9WGA9	RVBD_2072c	precorrin-6Y C(5,15)-methyltransferase	Basal machinery
cobN	cobN	888252	O53498	RVBD_2062c	cobalamin biosynthesis protein CobN	Basal machinery
cobQ2	cobQ2	885584	I6XI14	RVBD_3713	cobyric acid synthase CobQ	Basal machinery
cofC	cofC	888161	P9WP83	RVBD_2983	2-phospho-L-lactate guanylyltransferase	Basal machinery
cpdA	cpdA	885326	P9WP65	RVBD_0805,icc	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	Basal machinery
crgA	crgA	887074	P9WP57	RVBD_0011c	cell division protein CrgA	Basal machinery
crp	crp	885502	P9WMH3	RVBD_3676	cAMP receptor protein	M1.15
crtB	crtB	887911	P9WHP3	RVBD_3397c,phyA	phytoene synthase	Basal machinery
csm2	csm2	887778	P9WJG1	RVBD_2822c	CRISPR type III-associated protein Csm2	Basal machinery
csoR	csoR	885312	P9WP49	RVBD_0967,croR	copper-sensing transcriptional repressor CsoR	Global regulator
ctaB	ctaB	886666	P9WFR7	RVBD_1451	protoheme IX farnesyltransferase	M1.1
ctaC	ctaC	888799	P9WP69	RVBD_2200c	cytochrome C oxidase subunit II	Basal machinery
ctaE	ctaE	887425	P9WP67	RVBD_2193	cytochrome C oxidase subunit III	Basal machinery
ctaF	ctaF	888692	P9WP45	RVBD_2199c	cytochrome c oxidase polypeptide 4	Basal machinery
ctpA	ctpA	886946	P9WPU1	RVBD_0092	cation transporter ATPase A	Basal machinery
ctpB	ctpB	886928	P9WPT9	RVBD_0103c	cation-transporter P-type ATPase B	M1.1
ctpD	ctpD	886578	P9WPT3	RVBD_1469	cobalt/nickel-exporting P-type ATPase	Basal machinery
ctpF	ctpF	888867	P9WPS9	RVBD_1997	cation transporter ATPase F	Basal machinery
ctpG	ctpG	888914	P9WPS7	RVBD_1992c	cation transporter ATPase G	Basal machinery
ctpH	ctpH	886373	P96271	RVBD_0425c	metal cation transporting ATPase H	Basal machinery
ctpI	ctpI	886915	P9WPS5	RVBD_0107c	cation-transporter ATPase I	Basal machinery
ctpJ	ctpJ	885106	P9WPT7	RVBD_3743c,nmtA	cation transporter ATPase J	M16
ctpV	ctpV	885254	P9WPS3	RVBD_0969	copper transporter ATPase V	Basal machinery
cut1	cut1	885552	O06793	RVBD_1758	cutinase	Basal machinery
cut2	cut2	885371	P9WP41	RVBD_2301	cutinase	Basal machinery
cut3	cut3	887611	P9WP39	RVBD_3451	cutinase	Basal machinery
cut5a	cut5a		Q79FA5	RVBD_3724A		Basal machinery
cut5b	cut5b		Q79FA4	RVBD_3724B		Basal machinery
cwsA	cwsA	887085	P9WJF3	RVBD_0008c	cell wall synthesis protein CwsA	Basal machinery
cya	cya	888538	P9WQ35	RVBD_1625c	adenylyl cyclase	Basal machinery
cycA	cycA	888812	O33203	RVBD_1704c	D-serine/alanine/glycine transporter protein CycA	Basal machinery
cydA	cydA	885446	L7N662	RVBD_1623c	cytochrome D ubiquinol oxidase subunit I CydA	M1.1
cyp125	cyp125	887782	P9WPP1	RVBD_3545c	steroid C26-monooxygenase	M17
cyp128	cyp128	888025	P9WPN7	RVBD_2268c	cytochrome P450 Cyp128	Basal machinery
cyp130	cyp130	887059	P9WPN5	RVBD_1256c	cytochrome P450 Cyp130	Basal machinery
cyp132	cyp132	886738	P9WPN3	RVBD_1394c	cytochrome P450 Cyp132	Basal machinery
cyp135A1	cyp135A1	886538	P9WPN1	RVBD_0327c	cytochrome P450 Cyp135A1	Basal machinery
cyp135B1	cyp135B1	887654	P9WPM9	RVBD_0568	cytochrome P450 Cyp135B1	Basal machinery
cyp136	cyp136	888883	P9WPM7	RVBD_3059	cytochrome P450 Cyp136	Basal machinery
cyp137	cyp137	885625	P9WPM5	RVBD_3685c	cytochrome P450 Cyp137	Basal machinery
cyp138	cyp138	886868	P9WPM3	RVBD_0136	cytochrome P450 Cyp138	M1.29
cyp139	cyp139	885528	P9WPM1	RVBD_1666c	cytochrome P450 Cyp139	Basal machinery
cyp140	cyp140	885758	P9WPL9	RVBD_1880c	cytochrome P450 Cyp140	Basal machinery
cyp142	cyp142	888282	P9WPL5	RVBD_3518c	cytochrome P450 monooxygenase Cyp142	Basal machinery
cyp143	cyp143	885907	P9WPL3	RVBD_1785c	cytochrome P450 Cyp143	Basal machinery
cyp144	cyp144	885839	P9WPL1	RVBD_1777	cytochrome P450 Cyp144	Basal machinery
cysA	cysA	885663	P9WQM1	RVBD_2397c,cysA1	sulfate ABC transporter ATP-binding protein CysA	Basal machinery
cysA1	cysA1		P9WHF9	cysA,RVBD_0815cRVBD_3117,Rv0815c,Rv3117		M1.1
cysD	cysD	886979	P9WIK1	RVBD_1285	sulfate adenylyltransferase subunit 2	M4
cysE	cysE	886012	P95231	RVBD_2335	serine acetyltransferase	Basal machinery
cysH	cysH	885250	P9WIK3	RVBD_2392	phosphoadenosine phosphosulfate reductase	Basal machinery
cysK1	cysK1	886016	P9WP55	cysK,RVBD_2334	O-acetylserine sulfhydrylase	Basal machinery
cysK2	cysK2	885545	Q79FV4	RVBD_0848	cysteine synthase CysK	Basal machinery
cysM	cysM	886867	P9WP53	RVBD_1336	O-phosphoserine sulfhydrylase	Basal machinery
cysNC	cysNC	886978	P9WNM5	RVBD_1286,cysN	bifunctional sulfate adenyltransferase subunit 1 CysN/adenylylsulfate kinase CysC	Basal machinery
cysO	cysO	886879	P9WP33	cfp10A,RVBD_1335	sulfur carrier protein CysO	M1.29
cysQ	cysQ	888142	P9WKJ1	RVBD_2131c	3'-phosphoadenosine 5'-phosphate phosphatase	Basal machinery
cysS	cysS	888628	P9WFW1	cysS1,RVBD_3580c	cysteine--tRNA ligase	Basal machinery
cysT	cysT	885301	P71745	RVBD_2399c	sulfate ABC transporter permease CysT	Basal machinery
cysW	cysW	885305	P71746	RVBD_2398c	sulfate ABC transporter permease CysW	Basal machinery
dacB1	dacB1	887607	O53380	RVBD_3330	penicillin-binding protein DacB	Basal machinery
dacB2	dacB2	887189	I6Y204	RVBD_2911	penicillin-binding protein DacB2	Basal machinery
dagK	dagK	888429	P9WP29	RVBD_2252	diacylglycerol kinase	Basal machinery
dapA	dapA	888289	P9WP25	RVBD_2753c	4-hydroxy-tetrahydrodipicolinate synthase	Basal machinery
dapC	dapC	885784	P9WPZ5	RVBD_0858c	N-succinyldiaminopimelate aminotransferase DapC	Basal machinery
ddl	ddl	888415	P9WP31	ddlA,RVBD_2981c	D-alanine--D-alanine ligase	Basal machinery
ddn	ddn	887496	P9WP15	RVBD_3547	deazaflavin-dependent nitroreductase	Basal machinery
def	def	886366	P9WIJ3	RVBD_0429c	polypeptide deformylase	Basal machinery
deoC	deoC	888425	P9WP03	RVBD_0478	deoxyribose-phosphate aldolase	Basal machinery
desA1	desA1	885444	P9WNZ7	RVBD_0824c,des	acyl-ACP desaturase DesA	M1.18
desA2	desA2	885339	P9WNZ5	RVBD_1094	acyl-ACP desaturase DesA	M1.18
desA3	desA3	888821	P9WNZ3	RVBD_3229c	stearoyl-CoA 9-desaturase	M28
devR	devR	888842	P9WMF9	dosR,RVBD_3133c	two component transcriptional regulator DevR	Global regulator
dhaA	dhaA	888599	P9WMR9	RVBD_2579	haloalkane dehalogenase	Basal machinery
dhmA1	dhmA1	887796	P9WMS3	RVBD_2296	haloalkane dehalogenase	Basal machinery
dhmA2	dhmA2	885737	P9WMS1	RVBD_1833c	haloalkane dehalogenase	Basal machinery
dinG	dinG	886889	P9WMR5	RVBD_1329c	ATP-dependent helicase DinG	Basal machinery
disA	disA	887485	P9WNW5	dacA,RVBD_3586	DNA integrity scanning protein DisA	Basal machinery
dlaT	dlaT	888777	P9WIS7	sucB,RVBD_2215	pyruvate dehydrogenase E2 component dihydrolipoamide acyltransferase	Basal machinery
dnaA	dnaA	885041	P9WNW3	RVBD_0001	chromosomal replication initiator protein DnaA	Basal machinery
dnaB	dnaB	887009	P9WMR3	RVBD_0058	replicative DNA helicase	Basal machinery
dnaE1	dnaE1	886392	P9WNT7	RVBD_1547,dnaE	DNA polymerase III subunit alpha	Basal machinery
dnaE2	dnaE2	887259	P9WNT5	RVBD_3370c	error-prone DNA polymerase	Basal machinery
dnaG	dnaG	885996	P9WNW1	RVBD_2343c	DNA primase	Basal machinery
dnaJ1	dnaJ1	886495	P9WNV9	RVBD_0352	chaperone protein DnaJ	Basal machinery
dnaJ2	dnaJ2	886023	P9WNV7	RVBD_2373c	chaperone protein DnaJ	Basal machinery
dnaK	dnaK	885946	P9WMJ9	RVBD_0350	chaperone protein DnaK	M27
dnaN	dnaN	887092	P9WNU1	RVBD_0002	DNA polymerase III subunit beta	Basal machinery
dnaQ	dnaQ	885088	O69678	RVBD_3711c	DNA polymerase III subunit epsilon	Basal machinery
dosT	dosT	888471	P9WGK1	RVBD_2027c	two component sensor histidine kinase DosT	Basal machinery
dprE1	dprE1	886125	P9WJF1	RVBD_3790	decaprenylphosphoryl-beta-D-ribose oxidase	Basal machinery
drrA	drrA	888168	P9WQL9	RVBD_2936	daunorubicin ABC transporter ATP-binding protein DrrA	Basal machinery
drrC	drrC	888491	P9WG21	RVBD_2938	daunorubicin ABC transporter permease DrrC	Basal machinery
dsbF	dsbF	885690	I6XYM2	RVBD_1677	lipoprotein DsbF	Basal machinery
dxr	dxr	887800	P9WNS1	RVBD_2870c	1-deoxy-D-xylulose 5-phosphate reductoisomerase	Basal machinery
dxs	dxs	887461	P9WNS3	RVBD_2682c,dxs1	1-deoxy-D-xylulose 5-phosphate synthase	Basal machinery
eccA1	eccA1	886199	P9WPH9	RVBD_3868	ESX-1 secretion system protein EccA1	Basal machinery
eccA2	eccA2	886210	P9WPH7	RVBD_3884c	ESX-2 secretion system protein EccA	Basal machinery
eccA3	eccA3	886613	P9WPI3	RVBD_0282	ESX-3 secretion system protein EccA	M5
eccB1	eccB1	886166	P9WNR7	RVBD_3869	ESX-1 secretion system protein EccB	Basal machinery
eccB3	eccB3	886645	P9WNR3	RVBD_0283	ESX-3 secretion system protein EccB3	Basal machinery
eccB4	eccB4	887619	P9WNR1	RVBD_3450c	ESX-4 secretion system protein EccB4	Basal machinery
eccB5	eccB5	885347	P9WNQ9	RVBD_1782	ESX-5 type VII secretion system protein EccB5	Basal machinery
eccC2	eccC2	886230	O05450	RVBD_3894c	ESX-2 type VII secretion system protein EccC	Basal machinery
eccC3	eccC3	886611	P9WNA9	RVBD_0284	ESX-3 secretion system protein EccC3	Basal machinery
eccC5	eccC5	885898	P9WNA5	RVBD_1783	ESX-5 type VII secretion system protein EccC5	Basal machinery
eccCa1	eccCa1	886204	P9WNB3	RVBD_3870,snm1	ESX-1 secretion system protein EccCa	Basal machinery
eccCb1	eccCb1	886202	P9WNB1	snm2,RVBD_3871	ESX-1 secretion system protein EccCb	Basal machinery
eccD1	eccD1	886207	P9WNQ7	snm4,RVBD_3877	ESX-1 secretion system protein EccD1	Basal machinery
eccD2	eccD2	886211	P9WNQ5	RVBD_3887c	ESX-2 secretion system protein EccD	Basal machinery
eccD3	eccD3	886599	P9WNQ3	RVBD_0290	ESX-3 secretion system protein EccD	Basal machinery
eccD5	eccD5	885628	P9WNP9	RVBD_1795	ESX-5 type VII secretion system protein EccD	Intermodular
eccE1	eccE1	886208	P9WJE9	RVBD_3882c,snm7	ESX-1 secretion system protein EccE1	Basal machinery
eccE3	eccE3	886601	P9WJE5	RVBD_0292	ESX-3 secretion system protein EccE	Basal machinery
eccE5	eccE5	885452	P9WJE3	RVBD_1797	ESX-5 type VII secretion system protein EccE	Basal machinery
echA1	echA1	886723	P96404	RVBD_0222	enoyl-CoA hydratase EchA1	Basal machinery
echA11	echA11	886024	O06541	RVBD_1141c	enoyl-CoA hydratase EchA11	M19
echA12	echA12	886547	P9WNN7	RVBD_1472,fadB2	enoyl-CoA hydratase EchA12	Basal machinery
echA14	echA14	887894	P9WNN5	RVBD_2486	enoyl-CoA hydratase EchA14	Basal machinery
echA18.1	echA18.1	888100	Q6MWX6	RVBD_3374		Basal machinery
echA19	echA19	888301	O53561	RVBD_3516	enoyl-CoA hydratase EchA19	Basal machinery
echA2	echA2	886312	O07179	RVBD_0456c	enoyl-CoA hydratase EchA2	Basal machinery
echA20	echA20	888232	I6Y3U6	RVBD_3550	enoyl-CoA hydratase EchA20	M1.27
echA3	echA3	888015	I6Y8B5	RVBD_0632c	enoyl-CoA hydratase EchA3	Basal machinery
echA4	echA4	888175	I6Y8F2	RVBD_0673	enoyl-CoA hydratase EchA4	Basal machinery
echA5	echA5	888222	I6Y4E8	RVBD_0675	enoyl-CoA hydratase EchA5	Basal machinery
echA6	echA6	885825	P9WNP1	RVBD_0905	enoyl-CoA hydratase EchA6	Basal machinery
efp	efp	888437	P9WNM3	RVBD_2534c	elongation factor P	Basal machinery
efpA	efpA	888575	P9WJY5	RVBD_2846c	MFS-type transporter EfpA	Basal machinery
egtA	egtA	885053	P9WPK7	gshA,RVBD_3704c	glutamate--cysteine ligase	Basal machinery
eis	eis	885903	P9WFK7	RVBD_2416c	enhanced intracellular survival protein	Basal machinery
embA	embA	886123	P9WNL9	RVBD_3794	arabinosyltransferase A	Basal machinery
embB	embB	886126	P9WNL7	RVBD_3795	arabinosyltransferase B	Basal machinery
embR	embR	887026	P9WGJ9	RVBD_1267c	transcriptional regulator EmbR	Basal machinery
emrB	emrB	885836	P9WG89	RVBD_0783c	multidrug resistance protein EmrB	Basal machinery
ephA	ephA	885769	I6YGS0	RVBD_3617	epoxide hydrolase EphA	Basal machinery
ephB	ephB	885392	I6YC03	RVBD_1938	epoxide hydrolase EphB	Basal machinery
ephC	ephC	886022	O06576	RVBD_1124	epoxide hydrolase EphC	Basal machinery
ephD	ephD	887472	P9WGS3	RVBD_2214c	oxidoreductase EphD	Basal machinery
ephE	ephE	885577	I6YCQ4	RVBD_3670	epoxide hydrolase EphE	Basal machinery
ephF	ephF	886871	P96811	RVBD_0134	epoxide hydrolase EphF	Basal machinery
epiA	epiA	886461	P71791	RVBD_1512,fcl	nucleotide-sugar epimerase EpiA	Basal machinery
era	era	886027	P9WNK9	RVBD_2364c	GTPase Era	Basal machinery
erg3	erg3	885880	P9WNZ9	RVBD_1814	membrane-bound C-5 sterol desaturase	Basal machinery
erp	erp	886139	P9WIQ7	pirG,RVBD_3810	cell surface protein	Basal machinery
espA	espA	885377	P9WJE1	RVBD_3616c	ESX-1 secretion-associated protein EspA	Intermodular
espB	espB	886214	P9WJD9	mtb48,RVBD_3881c	ESX-1 secretion-associated protein EspB	M1.36
espC	espC	885770	P9WJD7	RVBD_3615c,snm9	ESX-1 secretion-associated protein EspC	Basal machinery
espD	espD	885777	P9WJD5	RVBD_3614c,snm10	ESX-1 secretion-associated protein EspD	M1.33
espE	espE	886185	P9WJD3	RVBD_3864	ESX-1 secretion-associated protein EspE	Intermodular
espG1	espG1	886200	P96210	RVBD_3866,snm5	ESX-1 secretion-associated protein EspG	Basal machinery
espG2	espG2	886223	P9WJC9	RVBD_3889c	ESX-2 secretion-associated protein EspG2	Basal machinery
espH	espH	886203	O69732	RVBD_3867	ESX-1 secretion-associated protein EspH	Basal machinery
espI	espI	886206	P9WJC5	RVBD_3876	ESX-1 secretion-associated protein EspI	Basal machinery
espJ	espJ	886198	P9WJC3	RVBD_3878	ESX-1 secretion-associated protein EspJ	Basal machinery
espL	espL	886205	P9WJB9	RVBD_3880c	ESX-1 secretion-associated protein EspL	Basal machinery
espR	espR	886184	P9WJB7	RVBD_3849	ESX-1 transcriptional regulator EspR	Global regulator
esxA	esxA	886209	P9WNK7	RVBD_3875,esaT6	ESAT-6 protein EsxA	Basal machinery
esxB	esxB	886194	P9WNK5	mtsA10,lhp,cfp10,RVBD_3874	ESAT-6-like protein EsxB	Basal machinery
esxD	esxD	886218	O05453	RVBD_3891c	ESAT-6 like protein EsxD	Basal machinery
esxG	esxG	886604	O53692	RVBD_0287	ESAT-6 like protein EsxG	Basal machinery
esxL	esxL	886090	P9WNJ5	RVBD_1198	ESAT-6 like protein EsxL	Basal machinery
esxN	esxN	885448	P9WNJ3	RVBD_1793	ESAT-6 like protein EsxN	Basal machinery
esxQ	esxQ	888508	P9WNJ1	RVBD_3017c	ESAT-6 like protein EsxQ	Basal machinery
esxR	esxR	888926	P9WNI9	RVBD_3019c	ESAT-6 like protein EsxR	Basal machinery
esxS	esxS	888946	Q6MX18	RVBD_3020c	ESAT-6 like protein EsxS	Basal machinery
esxT	esxT	887587	I6YC53	RVBD_3444c	ESAT-6 like protein EsxT	Basal machinery
esxU	esxU	887585	I6Y3I6	RVBD_3445c	ESAT-6 like protein EsxU	Basal machinery
etfA	etfA	888549	P9WNG9	fixB,RVBD_3028c	electron transfer flavoprotein subunit alpha	Basal machinery
etfB	etfB	887670	P9WNG7	fixA,RVBD_3029c	electron transfer flavoprotein subunit beta	M14
ethA	ethA	886175	P9WNF9	RVBD_3854c,etaA	monooxygenase EthA	Basal machinery
ethR	ethR	886189	P9WMC1	etaR,RVBD_3855	HTH-type transcriptional repressor EthR	Global regulator
ettA	ettA	887757	P9WQK3	RVBD_2477c	macrolide ABC transporter ATP-binding protein	Basal machinery
fabD	fabD	888769	P9WNG5	RVBD_2243	malonyl CoA-acyl carrier protein transacylase	Basal machinery
fabD2	fabD2	888079	Q79FX5	RVBD_0649	malonyl CoA-acyl carrier protein transacylase	Basal machinery
fabG	fabG	887697	O53547	RVBD_3502c	short-chain type dehydrogenase/reductase	M14
fabG1	fabG1	886551	P9WGT3	RVBD_1483,mabA	3-oxoacyl-ACP reductase FabG1	Basal machinery
fabH	fabH	887381	P9WNG3	RVBD_0533c	3-oxoacyl-[acyl-carrier-protein] synthase III	Basal machinery
fadA	fadA	885774	O53871	RVBD_0859	acyltransferase	Basal machinery
fadA2	fadA2	886682	O86361	RVBD_0243	acetyl-CoA acetyltransferase FadA	M14
fadA3	fadA3	887113	O53422	RVBD_1074c	beta-ketoacyl CoA thiolase FadA	Basal machinery
fadA4	fadA4	886904	P9WG69	RVBD_1323	acetyl-CoA acetyltransferase	Basal machinery
fadA5	fadA5	887360	I6XHI4	RVBD_3546	acetyl-CoA acetyltransferase FadA	M17
fadA6	fadA6	887285	I6XHJ3	RVBD_3556c	acetyl-CoA acetyltransferase FadA	Basal machinery
fadB	fadB	885799	O53872	RVBD_0860	fatty oxidation protein FadB	Basal machinery
fadB2	fadB2	886288	P9WNP7	RVBD_0468	3-hydroxybutyryl-CoA dehydrogenase	Basal machinery
fadB3	fadB3	885160	L7N688	RVBD_1715	3-hydroxybutyryl-CoA dehydrogenase FadB	Basal machinery
fadB5	fadB5	885245	O07721	RVBD_1912c	oxidoreductase FadB	Basal machinery
fadD10	fadD10	886933	P9WQ55	RVBD_0099	fatty-acid--CoA ligase FadD10	Basal machinery
fadD13	fadD13	888666	P9WQ37	RVBD_3089	long chain-fatty-acid--CoA ligase FadD13	Basal machinery
fadD14	fadD14	887133	O53406	RVBD_1058	fatty-acid--CoA ligase FadD14	Basal machinery
fadD15	fadD15	887456	O53521	RVBD_2187	long-chain-fatty-acid--CoA ligase FadD15	Basal machinery
fadD17	fadD17	888251	O53551	RVBD_3506	long-chain-fatty-acid--CoA ligase FadD17	Basal machinery
fadD18	fadD18	888277	I6YGC8	RVBD_3513c	fatty-acid--CoA ligase FadD18	Basal machinery
fadD19	fadD19	888275	P9WQ51	RVBD_3515c	long-chain-fatty-acid--CoA ligase FadD19	Basal machinery
fadD2	fadD2	886637	P95227	RVBD_0270	fatty-acid--CoA ligase FadD2	Basal machinery
fadD22	fadD22	887295	P9WQ61	RVBD_2948c	p-hydroxybenzoyl--AMP ligase	Basal machinery
fadD25	fadD25	886448	P9WQ45	RVBD_1521	fatty-acid--CoA ligase FadD25	Basal machinery
fadD26	fadD26	887603	P9WQ43	RVBD_2930	fatty-acid--CoA ligase FadD26	Basal machinery
fadD28	fadD28	887454	P9WQ59	acoas,RVBD_2941	long-chain-fatty-acid--AMP ligase FadD28	Basal machinery
