id,source,target,Effect,Evidence
sigA-dnaJ1,sigA,dnaJ1,+,Strong
sigA-ald,sigA,ald,+,Strong
sigA-pta,sigA,pta,+,Strong
sigA-alr,sigA,alr,+,Strong
sigA-cg1033,sigA,cg1033,+,Strong
sigA-cg3088,sigA,cg3088,+,Strong
sigA-cg3085,sigA,cg3085,+,Strong
sigA-cg3087,sigA,cg3087,+,Strong
sigA-cg2229,sigA,cg2229,+,Strong
sigA-cg3083,sigA,cg3083,+,Strong
sigA-cg3082,sigA,cg3082,+,Strong
sigA-cg0845,sigA,cg0845,+,Strong
sigA-cg0514,sigA,cg0514,+,Strong
sigA-cg0515,sigA,cg0515,+,Strong
sigA-cg3319,sigA,cg3319,+,Strong
sigA-cg0841,sigA,cg0841,+,Strong
sigA-cg0510,sigA,cg0510,+,Strong
sigA-cg0511,sigA,cg0511,+,Strong
sigA-cg3314,sigA,cg3314,+,Strong
sigA-cg3317,sigA,cg3317,+,Strong
sigA-cg3316,sigA,cg3316,+,Strong
sigA-cg0848,sigA,cg0848,+,Strong
sigA-cg0849,sigA,cg0849,+,Strong
sigA-cg0519,sigA,cg0519,+,Strong
sigA-cg2282,sigA,cg2282,+,Strong
sigA-cg0650,sigA,cg0650,+,Strong
sigA-cg3028,sigA,cg3028,+,Strong
sigA-atpH,sigA,atpH,+,Strong
sigA-atpC,sigA,atpC,+,Strong
sigA-gluA,sigA,gluA,+,Strong
sigA-atpA,sigA,atpA,+,Strong
sigA-atpG,sigA,atpG,+,Strong
sigA-cg2127,sigA,cg2127,+,Strong
sigA-mpx,sigA,mpx,+,Strong
sigA-atpD,sigA,atpD,+,Strong
sigA-ureB,sigA,ureB,+,Strong
sigA-ureC,sigA,ureC,+,Strong
sigA-hemH,sigA,hemH,+,Strong
sigA-ureA,sigA,ureA,+,Strong
sigA-ureF,sigA,ureF,+,Strong
sigA-ureG,sigA,ureG,+,Strong
sigA-hemL,sigA,hemL,+,Strong
sigA-ureE,sigA,ureE,+,Strong
sigA-hemC,sigA,hemC,+,Strong
sigA-hemA,sigA,hemA,+,Strong
sigA-hemE,sigA,hemE,+,Strong
sigA-cg2680,sigA,cg2680,+,Strong
sigA-cg2683,sigA,cg2683,+,Strong
sigA-cg2684,sigA,cg2684,+,Strong
sigA-cg2685,sigA,cg2685,+,Strong
sigA-cg2686,sigA,cg2686,+,Strong
sigA-cg2688,sigA,cg2688,+,Strong
sigA-cg2689,sigA,cg2689,+,Strong
sigA-cg2134,sigA,cg2134,+,Strong
sigA-hemQ,sigA,hemQ,+,Strong
sigA-cg2132,sigA,cg2132,+,Strong
sigA-cg2133,sigA,cg2133,+,Strong
sigA-cg2131,sigA,cg2131,+,Strong
sigA-gntR3,sigA,gntR3,+,Strong
sigA-nanR,sigA,nanR,+,Strong
sigA-cg1819,sigA,cg1819,+,Strong
sigA-cg1811,sigA,cg1811,+,Strong
sigA-glsA,sigA,glsA,+,Strong
sigA-trmB,sigA,trmB,+,Strong
sigA-trmD,sigA,trmD,+,Strong
sigA-cg2352,sigA,cg2352,+,Strong
sigA-cg2353,sigA,cg2353,+,Strong
sigA-cg2350,sigA,cg2350,+,Strong
sigA-cg2357,sigA,cg2357,+,Strong
sigA-cg2911,sigA,cg2911,+,Strong
sigA-cg2912,sigA,cg2912,+,Strong
sigA-cg2913,sigA,cg2913,+,Strong
sigA-mshA,sigA,mshA,+,Strong
sigA-mshB,sigA,mshB,+,Strong
sigA-mshC,sigA,mshC,+,Strong
sigA-mshD,sigA,mshD,+,Strong
sigA-cg1252,sigA,cg1252,+,Strong
sigA-cg1253,sigA,cg1253,+,Strong
sigA-cg1251,sigA,cg1251,+,Strong
sigA-cg1254,sigA,cg1254,+,Strong
sigA-cg1259,sigA,cg1259,+,Strong
sigA-cg1494,sigA,cg1494,+,Strong
sigA-cg1497,sigA,cg1497,+,Strong
sigA-cg1490,sigA,cg1490,+,Strong
sigA-valS,sigA,valS,+,Strong
sigA-cg1498,sigA,cg1498,+,Strong
sigA-cg1499,sigA,cg1499,+,Strong
sigA-ltbR,sigA,ltbR,+,Strong
sigA-cg1073,sigA,cg1073,+,Strong
sigA-cg1070,sigA,cg1070,+,Strong
sigA-nucS,sigA,nucS,+,Strong
sigA-esrR,sigA,esrR,+,Strong
sigA-cg1670,sigA,cg1670,+,Strong
sigA-pepA,sigA,pepA,+,Strong
sigA-cg1672,sigA,cg1672,+,Strong
sigA-cg1736,sigA,cg1736,+,Strong
sigA-cg1675,sigA,cg1675,+,Strong
sigA-cg1676,sigA,cg1676,+,Strong
sigA-cg1677,sigA,cg1677,+,Strong
sigA-cg1678,sigA,cg1678,+,Strong
sigA-cg1106,sigA,cg1106,+,Strong
sigA-cg1107,sigA,cg1107,+,Strong
sigA-cg1104,sigA,cg1104,+,Strong
sigA-cg1732,sigA,cg1732,+,Strong
sigA-malR,sigA,malR,+,Strong
sigA-mqo,sigA,mqo,+,Strong
sigA-oxyR,sigA,oxyR,+,Strong
sigA-der,sigA,der,+,Strong
sigA-cg0075,sigA,cg0075,+,Strong
sigA-uppS1,sigA,uppS1,+,Strong
sigA-uppS2,sigA,uppS2,+,Strong
sigA-aftA,sigA,aftA,+,Strong
sigA-aftC,sigA,aftC,+,Strong
sigA-aftB,sigA,aftB,+,Strong
sigA-mgtA,sigA,mgtA,+,Strong
sigA-mntR,sigA,mntR,+,Strong
sigA-qorR,sigA,qorR,+,Strong
sigA-secG,sigA,secG,+,Strong
sigA-cg3273,sigA,cg3273,+,Strong
sigA-cg2341,sigA,cg2341,+,Strong
sigA-cg3410,sigA,cg3410,+,Strong
sigA-cg3411,sigA,cg3411,+,Strong
sigA-cg3417,sigA,cg3417,+,Strong
sigA-cg3415,sigA,cg3415,+,Strong
sigA-secY,sigA,secY,+,Strong
sigA-coaD,sigA,coaD,+,Strong
sigA-cg3418,sigA,cg3418,+,Strong
sigA-ilvA,sigA,ilvA,+,Strong
sigA-ilvC,sigA,ilvC,+,Strong
sigA-ilvB,sigA,ilvB,+,Strong
sigA-cg0679,sigA,cg0679,+,Strong
sigA-cg0678,sigA,cg0678,+,Strong
sigA-cg0676,sigA,cg0676,+,Strong
sigA-cg0475,sigA,cg0475,+,Strong
sigA-cg0477,sigA,cg0477,+,Strong
sigA-cg0472,sigA,cg0472,+,Strong
sigA-cg0697,sigA,cg0697,+,Strong
sigA-cg0691,sigA,cg0691,+,Strong
sigA-cg0692,sigA,cg0692,+,Strong
sigA-cg0699,sigA,cg0699,+,Strong
sigA-cg0698,sigA,cg0698,+,Strong
sigA-ppmA,sigA,ppmA,+,Strong
sigA-cg3258,sigA,cg3258,+,Strong
sigA-cg3254,sigA,cg3254,+,Strong
sigA-cg3255,sigA,cg3255,+,Strong
sigA-cg3256,sigA,cg3256,+,Strong
sigA-cg3257,sigA,cg3257,+,Strong
sigA-cg3251,sigA,cg3251,+,Strong
sigA-cg0219,sigA,cg0219,+,Strong
sigA-cg0218,sigA,cg0218,+,Strong
sigA-cg0211,sigA,cg0211,+,Strong
sigA-cg0215,sigA,cg0215,+,Strong
sigA-cg0214,sigA,cg0214,+,Strong
sigA-cg0373,sigA,cg0373,+,Strong
sigA-rbsA,sigA,rbsA,+,Strong
sigA-rbsC,sigA,rbsC,+,Strong
sigA-rbsD,sigA,rbsD,+,Strong
sigA-rbsR,sigA,rbsR,+,Strong
sigA-cg2232,sigA,cg2232,+,Strong
sigA-cg2234,sigA,cg2234,+,Strong
sigA-cg2237,sigA,cg2237,+,Strong
sigA-cg2236,sigA,cg2236,+,Strong
sigA-cg2238,sigA,cg2238,+,Strong
sigA-hisD,sigA,hisD,+,Strong
sigA-cg0853,sigA,cg0853,+,Strong
sigA-cg0852,sigA,cg0852,+,Strong
sigA-cg0856,sigA,cg0856,+,Strong
sigA-cg0855,sigA,cg0855,+,Strong
sigA-cg0854,sigA,cg0854,+,Strong
sigA-cg0858,sigA,cg0858,+,Strong
sigA-cg3324,sigA,cg3324,+,Strong
sigA-cg3325,sigA,cg3325,+,Strong
sigA-cg3327,sigA,cg3327,+,Strong
sigA-dapA,sigA,dapA,+,Strong
sigA-dapB,sigA,dapB,+,Strong
sigA-dapE,sigA,dapE,+,Strong
sigA-dapD,sigA,dapD,+,Strong
sigA-dapF,sigA,dapF,+,Strong
sigA-cg2128,sigA,cg2128,+,Strong
sigA-cg2699,sigA,cg2699,+,Strong
sigA-cg2124,sigA,cg2124,+,Strong
sigA-cg2695,sigA,cg2695,+,Strong
sigA-cg2694,sigA,cg2694,+,Strong
sigA-cg2120,sigA,cg2120,+,Strong
sigA-ftn,sigA,ftn,+,Strong
sigA-cg1807,sigA,cg1807,+,Strong
sigA-cg1801,sigA,cg1801,+,Strong
sigA-asd,sigA,asd,+,Strong
sigA-pup,sigA,pup,+,Strong
sigA-cg1244,sigA,cg1244,+,Strong
sigA-guaA,sigA,guaA,+,Strong
sigA-recA,sigA,recA,+,Strong
sigA-recF,sigA,recF,+,Strong
sigA-cg2349,sigA,cg2349,+,Strong
sigA-cg2348,sigA,cg2348,+,Strong
sigA-recX,sigA,recX,+,Strong
sigA-ispH,sigA,ispH,+,Strong
sigA-recR,sigA,recR,+,Strong
sigA-cg2340,sigA,cg2340,+,Strong
sigA-cg2343,sigA,cg2343,+,Strong
sigA-cg2342,sigA,cg2342,+,Strong
sigA-cg2344,sigA,cg2344,+,Strong
sigA-cg2347,sigA,cg2347,+,Strong
sigA-tatA,sigA,tatA,+,Strong
sigA-tatB,sigA,tatB,+,Strong
sigA-cg2909,sigA,cg2909,+,Strong
sigA-cg2908,sigA,cg2908,+,Strong
sigA-cg2907,sigA,cg2907,+,Strong
sigA-cg2906,sigA,cg2906,+,Strong
sigA-cg2905,sigA,cg2905,+,Strong
sigA-cg2903,sigA,cg2903,+,Strong
sigA-cg2902,sigA,cg2902,+,Strong
sigA-cg2901,sigA,cg2901,+,Strong
sigA-cg1241,sigA,cg1241,+,Strong
sigA-cg1240,sigA,cg1240,+,Strong
sigA-cg1243,sigA,cg1243,+,Strong
sigA-cg1245,sigA,cg1245,+,Strong
sigA-dinB,sigA,dinB,+,Strong
sigA-cg1247,sigA,cg1247,+,Strong
sigA-cg1249,sigA,cg1249,+,Strong
sigA-cg1248,sigA,cg1248,+,Strong
sigA-cg1484,sigA,cg1484,+,Strong
sigA-gntP,sigA,gntP,+,Strong
sigA-gntV,sigA,gntV,+,Strong
sigA-cg1069,sigA,cg1069,+,Strong
sigA-cg1060,sigA,cg1060,+,Strong
sigA-idi,sigA,idi,+,Strong
sigA-cg0522,sigA,cg0522,+,Strong
sigA-cg2250,sigA,cg2250,+,Strong
sigA-dtd,sigA,dtd,+,Strong
sigA-nagB,sigA,nagB,+,Strong
sigA-cg1665,sigA,cg1665,+,Strong
sigA-cg1664,sigA,cg1664,+,Strong
sigA-cg1663,sigA,cg1663,+,Strong
sigA-cg1662,sigA,cg1662,+,Strong
sigA-cg1115,sigA,cg1115,+,Strong
sigA-cg1117,sigA,cg1117,+,Strong
sigA-cg1110,sigA,cg1110,+,Strong
sigA-cg1113,sigA,cg1113,+,Strong
sigA-miaB,sigA,miaB,+,Strong
sigA-cg3423,sigA,cg3423,+,Strong
sigA-efp,sigA,efp,+,Strong
sigA-galE,sigA,galE,+,Strong
sigA-cg3309,sigA,cg3309,+,Strong
sigA-gabR,sigA,gabR,+,Strong
sigA-sigB,sigA,sigB,+,Strong
sigA-cg0048,sigA,cg0048,+,Strong
sigA-cg0044,sigA,cg0044,+,Strong
sigA-cg0045,sigA,cg0045,+,Strong
sigA-cg0046,sigA,cg0046,+,Strong
sigA-cg0047,sigA,cg0047,+,Strong
sigA-cg0041,sigA,cg0041,+,Strong
sigA-cg0042,sigA,cg0042,+,Strong
sigA-cg0043,sigA,cg0043,+,Strong
sigA-tpx,sigA,tpx,+,Strong
sigA-cg3402,sigA,cg3402,+,Strong
sigA-prpR,sigA,prpR,+,Strong
sigA-cg3404,sigA,cg3404,+,Strong
sigA-cg3407,sigA,cg3407,+,Strong
sigA-cg3409,sigA,cg3409,+,Strong
sigA-cg3408,sigA,cg3408,+,Strong
sigA-clpX,sigA,clpX,+,Strong
sigA-ctaD,sigA,ctaD,+,Strong
sigA-ctaE,sigA,ctaE,+,Strong
sigA-ctaB,sigA,ctaB,+,Strong
sigA-ctaC,sigA,ctaC,+,Strong
sigA-clpS,sigA,clpS,+,Strong
sigA-cg0448,sigA,cg0448,+,Strong
sigA-cg0198,sigA,cg0198,+,Strong
sigA-cg0199,sigA,cg0199,+,Strong
sigA-odhI,sigA,odhI,+,Strong
sigA-cg0192,sigA,cg0192,+,Strong
sigA-cg0193,sigA,cg0193,+,Strong
sigA-cg0442,sigA,cg0442,+,Strong
sigA-cg0443,sigA,cg0443,+,Strong
sigA-odhA,sigA,odhA,+,Strong
sigA-cg0197,sigA,cg0197,+,Strong
sigA-cg0446,sigA,cg0446,+,Strong
sigA-cg0447,sigA,cg0447,+,Strong
sigA-cg3249,sigA,cg3249,+,Strong
sigA-cg3248,sigA,cg3248,+,Strong
sigA-cg0996,sigA,cg0996,+,Strong
sigA-cg0221,sigA,cg0221,+,Strong
sigA-cg0222,sigA,cg0222,+,Strong
sigA-cg3243,sigA,cg3243,+,Strong
sigA-cg0998,sigA,cg0998,+,Strong
sigA-cg0999,sigA,cg0999,+,Strong
sigA-cg3246,sigA,cg3246,+,Strong
sigA-cg3244,sigA,cg3244,+,Strong
sigA-hmuO,sigA,hmuO,+,Strong
sigA-arc,sigA,arc,+,Strong
sigA-cg2598,sigA,cg2598,+,Strong
sigA-cg2599,sigA,cg2599,+,Strong
sigA-cg2597,sigA,cg2597,+,Strong
sigA-cg2591,sigA,cg2591,+,Strong
sigA-cg2592,sigA,cg2592,+,Strong
sigA-cg2593,sigA,cg2593,+,Strong
sigA-cg3337,sigA,cg3337,+,Strong
sigA-cg3335,sigA,cg3335,+,Strong
sigA-cg3332,sigA,cg3332,+,Strong
sigA-cg2759,sigA,cg2759,+,Strong
sigA-cg2757,sigA,cg2757,+,Strong
sigA-thyA,sigA,thyA,+,Strong
sigA-atlR,sigA,atlR,+,Strong
sigA-cg2750,sigA,cg2750,+,Strong
sigA-cg0530,sigA,cg0530,+,Strong
sigA-cg0531,sigA,cg0531,+,Strong
sigA-cg0532,sigA,cg0532,+,Strong
sigA-cg0533,sigA,cg0533,+,Strong
sigA-cg0536,sigA,cg0536,+,Strong
sigA-cg0538,sigA,cg0538,+,Strong
sigA-pcaI,sigA,pcaI,+,Strong
sigA-pcaD,sigA,pcaD,+,Strong
sigA-pcaF,sigA,pcaF,+,Strong
sigA-cg2110,sigA,cg2110,+,Strong
sigA-cg2111,sigA,cg2111,+,Strong
sigA-cg2113,sigA,cg2113,+,Strong
sigA-pcaR,sigA,pcaR,+,Strong
sigA-cg1872,sigA,cg1872,+,Strong
sigA-cg1873,sigA,cg1873,+,Strong
sigA-cg1874,sigA,cg1874,+,Strong
sigA-sufR,sigA,sufR,+,Strong
sigA-cg2370,sigA,cg2370,+,Strong
sigA-cg2371,sigA,cg2371,+,Strong
sigA-cg2373,sigA,cg2373,+,Strong
sigA-cg1112,sigA,cg1112,+,Strong
sigA-cg2538,sigA,cg2538,+,Strong
sigA-cg2576,sigA,cg2576,+,Strong
sigA-cg2575,sigA,cg2575,+,Strong
sigA-dut,sigA,dut,+,Strong
sigA-cg2579,sigA,cg2579,+,Strong
sigA-cg1589,sigA,cg1589,+,Strong
sigA-gat,sigA,gat,+,Strong
sigA-gap,sigA,gap,+,Strong
sigA-cg2978,sigA,cg2978,+,Strong
sigA-cg2979,sigA,cg2979,+,Strong
sigA-cg2970,sigA,cg2970,+,Strong
sigA-cg2976,sigA,cg2976,+,Strong
sigA-cg2977,sigA,cg2977,+,Strong
sigA-cg2974,sigA,cg2974,+,Strong
sigA-cg2975,sigA,cg2975,+,Strong
sigA-vanR,sigA,vanR,+,Strong
sigA-cg1278,sigA,cg1278,+,Strong
sigA-cg1279,sigA,cg1279,+,Strong
sigA-cg1908,sigA,cg1908,+,Strong
sigA-cg1274,sigA,cg1274,+,Strong
sigA-cg1907,sigA,cg1907,+,Strong
sigA-cg1276,sigA,cg1276,+,Strong
sigA-cg1277,sigA,cg1277,+,Strong
sigA-cg1902,sigA,cg1902,+,Strong
sigA-cg1903,sigA,cg1903,+,Strong
sigA-gluC,sigA,gluC,+,Strong
sigA-cg1478,sigA,cg1478,+,Strong
sigA-cg1479,sigA,cg1479,+,Strong
sigA-cg1474,sigA,cg1474,+,Strong
sigA-cg1475,sigA,cg1475,+,Strong
sigA-cseE,sigA,cseE,+,Strong
sigA-cg1294,sigA,cg1294,+,Strong
sigA-glgC,sigA,glgC,+,Strong
sigA-glgE,sigA,glgE,+,Strong
sigA-cg1291,sigA,cg1291,+,Strong
sigA-cg2806,sigA,cg2806,+,Strong
sigA-cg2804,sigA,cg2804,+,Strong
sigA-cg2805,sigA,cg2805,+,Strong
sigA-cg2803,sigA,cg2803,+,Strong
sigA-cg2800,sigA,cg2800,+,Strong
sigA-cg2809,sigA,cg2809,+,Strong
sigA-hrcA,sigA,hrcA,+,Strong
sigA-cg1619,sigA,cg1619,+,Strong
sigA-cg1612,sigA,cg1612,+,Strong
sigA-cg1613,sigA,cg1613,+,Strong
sigA-cg1610,sigA,cg1610,+,Strong
sigA-cg1611,sigA,cg1611,+,Strong
sigA-cg1614,sigA,cg1614,+,Strong
sigA-cg1615,sigA,cg1615,+,Strong
sigA-cg1121,sigA,cg1121,+,Strong
sigA-cg1123,sigA,cg1123,+,Strong
sigA-cg1125,sigA,cg1125,+,Strong
sigA-cg1127,sigA,cg1127,+,Strong
sigA-cg1128,sigA,cg1128,+,Strong
sigA-cg0087,sigA,cg0087,+,Strong
sigA-dgt,sigA,dgt,+,Strong
sigA-cg1726,sigA,cg1726,+,Strong
sigA-cg1055,sigA,cg1055,+,Strong
sigA-cg1056,sigA,cg1056,+,Strong
sigA-cg1722,sigA,cg1722,+,Strong
sigA-cg1051,sigA,cg1051,+,Strong
sigA-cg1053,sigA,cg1053,+,Strong
sigA-cg1059,sigA,cg1059,+,Strong
sigA-cg1728,sigA,cg1728,+,Strong
sigA-dtxR,sigA,dtxR,+,Strong
sigA-cg0957,sigA,cg0957,+,Strong
sigA-ldh,sigA,ldh,+,Strong
sigA-cg0954,sigA,cg0954,+,Strong
sigA-cg0955,sigA,cg0955,+,Strong
sigA-cg0952,sigA,cg0952,+,Strong
sigA-cg0953,sigA,cg0953,+,Strong
sigA-ptsS,sigA,ptsS,+,Strong
sigA-cg3282,sigA,cg3282,+,Strong
sigA-ptsI,sigA,ptsI,+,Strong
sigA-ptsH,sigA,ptsH,+,Strong
sigA-ptsM,sigA,ptsM,+,Strong
sigA-apt,sigA,apt,+,Strong
sigA-cg3434,sigA,cg3434,+,Strong
sigA-cg0457,sigA,cg0457,+,Strong
sigA-cg0453,sigA,cg0453,+,Strong
sigA-cg0452,sigA,cg0452,+,Strong
sigA-cg0451,sigA,cg0451,+,Strong
sigA-cg0450,sigA,cg0450,+,Strong
sigA-atpF,sigA,atpF,+,Strong
sigA-cg1183,sigA,cg1183,+,Strong
sigA-cg0188,sigA,cg0188,+,Strong
sigA-murB1,sigA,murB1,+,Strong
sigA-cg0180,sigA,cg0180,+,Strong
sigA-cg0185,sigA,cg0185,+,Strong
sigA-cg0184,sigA,cg0184,+,Strong
sigA-cg0187,sigA,cg0187,+,Strong
sigA-cg0186,sigA,cg0186,+,Strong
sigA-cg1530,sigA,cg1530,+,Strong
sigA-proS,sigA,proS,+,Strong
sigA-proC,sigA,proC,+,Strong
sigA-proB,sigA,proB,+,Strong
sigA-proA,sigA,proA,+,Strong
sigA-lipA,sigA,lipA,+,Strong
sigA-cg0980,sigA,cg0980,+,Strong
sigA-cg0983,sigA,cg0983,+,Strong
sigA-lipB,sigA,lipB,+,Strong
sigA-cg0985,sigA,cg0985,+,Strong
sigA-cg0987,sigA,cg0987,+,Strong
sigA-cg0239,sigA,cg0239,+,Strong
sigA-cg0238,sigA,cg0238,+,Strong
sigA-cg2524,sigA,cg2524,+,Strong
sigA-cg0505,sigA,cg0505,+,Strong
sigA-cg0394,sigA,cg0394,+,Strong
sigA-cg3290,sigA,cg3290,+,Strong
sigA-cg3292,sigA,cg3292,+,Strong
sigA-cg3299,sigA,cg3299,+,Strong
sigA-cg2441,sigA,cg2441,+,Strong
sigA-cg2583,sigA,cg2583,+,Strong
sigA-cg2582,sigA,cg2582,+,Strong
sigA-cg2587,sigA,cg2587,+,Strong
sigA-cg2585,sigA,cg2585,+,Strong
sigA-cg3343,sigA,cg3343,+,Strong
sigA-secA2,sigA,secA2,+,Strong
sigA-pbpS,sigA,pbpS,+,Strong
sigA-cg3344,sigA,cg3344,+,Strong
sigA-cg2745,sigA,cg2745,+,Strong
sigA-cg2747,sigA,cg2747,+,Strong
sigA-cg2746,sigA,cg2746,+,Strong
sigA-cg2741,sigA,cg2741,+,Strong
sigA-cg2743,sigA,cg2743,+,Strong
sigA-cg3180,sigA,cg3180,+,Strong
sigA-cg0528,sigA,cg0528,+,Strong
sigA-cg0523,sigA,cg0523,+,Strong
sigA-cg3189,sigA,cg3189,+,Strong
sigA-cg0520,sigA,cg0520,+,Strong
sigA-bioB,sigA,bioB,+,Strong
sigA-lldR,sigA,lldR,+,Strong
sigA-bioA,sigA,bioA,+,Strong
sigA-bioD,sigA,bioD,+,Strong
sigA-bioQ,sigA,bioQ,+,Strong
sigA-lexA,sigA,lexA,+,Strong
sigA-cg2107,sigA,cg2107,+,Strong
sigA-cg3218,sigA,cg3218,+,Strong
sigA-cg2100,sigA,cg2100,+,Strong
sigA-cg0927,sigA,cg0927,+,Strong
sigA-cg0926,sigA,cg0926,+,Strong
sigA-rlmN,sigA,rlmN,+,Strong
sigA-infC,sigA,infC,+,Strong
sigA-infB,sigA,infB,+,Strong
sigA-infA,sigA,infA,+,Strong
sigA-xerC,sigA,xerC,+,Strong
sigA-cg1865,sigA,cg1865,+,Strong
sigA-cg1864,sigA,cg1864,+,Strong
sigA-cg1867,sigA,cg1867,+,Strong
sigA-cg0553,sigA,cg0553,+,Strong
sigA-cg1868,sigA,cg1868,+,Strong
sigA-cg0550,sigA,cg0550,+,Strong
sigA-cg2363,sigA,cg2363,+,Strong
sigA-cg2362,sigA,cg2362,+,Strong
sigA-cg2361,sigA,cg2361,+,Strong
sigA-cg0551,sigA,cg0551,+,Strong
sigA-cg2365,sigA,cg2365,+,Strong
sigA-cg2364,sigA,cg2364,+,Strong
sigA-cg0259,sigA,cg0259,+,Strong
sigA-cg0557,sigA,cg0557,+,Strong
sigA-cg2565,sigA,cg2565,+,Strong
sigA-cg2564,sigA,cg2564,+,Strong
sigA-cg2566,sigA,cg2566,+,Strong
sigA-cg2562,sigA,cg2562,+,Strong
sigA-cg0555,sigA,cg0555,+,Strong
sigA-cg1599,sigA,cg1599,+,Strong
sigA-cg1598,sigA,cg1598,+,Strong
sigA-cspA2,sigA,cspA2,+,Strong
sigA-cg1591,sigA,cg1591,+,Strong
sigA-cg1590,sigA,cg1590,+,Strong
sigA-cg1592,sigA,cg1592,+,Strong
sigA-cg1595,sigA,cg1595,+,Strong
sigA-cg1597,sigA,cg1597,+,Strong
sigA-cg2969,sigA,cg2969,+,Strong
sigA-cg2968,sigA,cg2968,+,Strong
sigA-thiX,sigA,thiX,+,Strong
sigA-cg2960,sigA,cg2960,+,Strong
sigA-cg2962,sigA,cg2962,+,Strong
sigA-cg2964,sigA,cg2964,+,Strong
sigA-cg1268,sigA,cg1268,+,Strong
sigA-cg1263,sigA,cg1263,+,Strong
sigA-cg1262,sigA,cg1262,+,Strong
sigA-cg1917,sigA,cg1917,+,Strong
sigA-cg1916,sigA,cg1916,+,Strong
sigA-cg1267,sigA,cg1267,+,Strong
sigA-cg1266,sigA,cg1266,+,Strong
sigA-cg1265,sigA,cg1265,+,Strong
sigA-cg1264,sigA,cg1264,+,Strong
sigA-cg1467,sigA,cg1467,+,Strong
sigA-cg1466,sigA,cg1466,+,Strong
sigA-cg1462,sigA,cg1462,+,Strong
sigA-cg1285,sigA,cg1285,+,Strong
sigA-cg1284,sigA,cg1284,+,Strong
sigA-cg1287,sigA,cg1287,+,Strong
sigA-cg1286,sigA,cg1286,+,Strong
sigA-cg1281,sigA,cg1281,+,Strong
sigA-cg1283,sigA,cg1283,+,Strong
sigA-cg1282,sigA,cg1282,+,Strong
sigA-pyrR,sigA,pyrR,+,Strong
sigA-cg2810,sigA,cg2810,+,Strong
sigA-pyrH,sigA,pyrH,+,Strong
sigA-pyrG,sigA,pyrG,+,Strong
sigA-pyrF,sigA,pyrF,+,Strong
sigA-pyrE,sigA,pyrE,+,Strong
sigA-pyrD,sigA,pyrD,+,Strong
sigA-glpX,sigA,glpX,+,Strong
sigA-cg1600,sigA,cg1600,+,Strong
sigA-cg1603,sigA,cg1603,+,Strong
sigA-cg1602,sigA,cg1602,+,Strong
sigA-cg1604,sigA,cg1604,+,Strong
sigA-cg1607,sigA,cg1607,+,Strong
sigA-cg1387,sigA,cg1387,+,Strong
sigA-cg2484,sigA,cg2484,+,Strong
sigA-cg1138,sigA,cg1138,+,Strong
sigA-cg1137,sigA,cg1137,+,Strong
sigA-cg1136,sigA,cg1136,+,Strong
sigA-cg2485,sigA,cg2485,+,Strong
sigA-cg0254,sigA,cg0254,+,Strong
sigA-cg1131,sigA,cg1131,+,Strong
sigA-cg1383,sigA,cg1383,+,Strong
sigA-cg0395,sigA,cg0395,+,Strong
sigA-cg1735,sigA,cg1735,+,Strong
sigA-cg1041,sigA,cg1041,+,Strong
sigA-cg1040,sigA,cg1040,+,Strong
sigA-cg1731,sigA,cg1731,+,Strong
sigA-cg1046,sigA,cg1046,+,Strong
sigA-cg1045,sigA,cg1045,+,Strong
sigA-cg1044,sigA,cg1044,+,Strong
sigA-cg1049,sigA,cg1049,+,Strong
sigA-cg1048,sigA,cg1048,+,Strong
sigA-cg3077,sigA,cg3077,+,Strong
sigA-glyQS,sigA,glyQS,+,Strong
sigA-cg3429,sigA,cg3429,+,Strong
sigA-birA,sigA,birA,+,Strong
sigA-cg3427,sigA,cg3427,+,Strong
sigA-cg3426,sigA,cg3426,+,Strong
sigA-cg3424,sigA,cg3424,+,Strong
sigA-cg0420,sigA,cg0420,+,Strong
sigA-cg0427,sigA,cg0427,+,Strong
sigA-cg0424,sigA,cg0424,+,Strong
sigA-folE,sigA,folE,+,Strong
sigA-folD,sigA,folD,+,Strong
sigA-cg2530,sigA,cg2530,+,Strong
sigA-rpoZ,sigA,rpoZ,+,Strong
sigA-rpoC,sigA,rpoC,+,Strong
sigA-rpoB,sigA,rpoB,+,Strong
sigA-rpoA,sigA,rpoA,+,Strong
sigA-hkm,sigA,hkm,+,Strong
sigA-wzx,sigA,wzx,+,Strong
sigA-cg1159,sigA,cg1159,+,Strong
sigA-cg0081,sigA,cg0081,+,Strong
sigA-cg0082,sigA,cg0082,+,Strong
sigA-cg0083,sigA,cg0083,+,Strong
sigA-cg0739,sigA,cg0739,+,Strong
sigA-cg0088,sigA,cg0088,+,Strong
sigA-cg0730,sigA,cg0730,+,Strong
sigA-cg2536,sigA,cg2536,+,Strong
sigA-rpsG,sigA,rpsG,+,Strong
sigA-rpsF,sigA,rpsF,+,Strong
sigA-rpsE,sigA,rpsE,+,Strong
sigA-rpsD,sigA,rpsD,+,Strong
sigA-rpsC,sigA,rpsC,+,Strong
sigA-rpsB,sigA,rpsB,+,Strong
sigA-cg0950,sigA,cg0950,+,Strong
sigA-cg0951,sigA,cg0951,+,Strong
sigA-rpsO,sigA,rpsO,+,Strong
sigA-cg3286,sigA,cg3286,+,Strong
sigA-rpsM,sigA,rpsM,+,Strong
sigA-rpsL,sigA,rpsL,+,Strong
