regulator_id,regulator_name,target_id,target_name,effect,evidence
b3067,RpoD,b0273,argF,activation,0
b3067,RpoD,b0277,yagK,activation,0
b3067,RpoD,b0293,ecpA,activation,0
b3067,RpoD,b0296,ykgM,activation,0
b3067,RpoD,b0311,betA,activation,0
b3067,RpoD,b0312,betB,activation,0
b3067,RpoD,b0313,betI,activation,0
b3067,RpoD,b0314,betT,activation,0
b3067,RpoD,b0315,pdeL,activation,0
b3067,RpoD,b0330,prpR,activation,0
b3067,RpoD,b0336,codB,activation,0
b3067,RpoD,b0337,codA,activation,0
b3067,RpoD,b0338,cynR,activation,0
b3067,RpoD,b0339,cynT,activation,0
b3067,RpoD,b0340,cynS,activation,0
b3067,RpoD,b0341,cynX,activation,0
b3067,RpoD,b0342,lacA,activation,0
b3067,RpoD,b0343,lacY,activation,0
b3067,RpoD,b0344,lacZ,activation,0
b3067,RpoD,b0345,lacI,activation,0
b3067,RpoD,b0346,mhpR,activation,0
b3067,RpoD,b0347,mhpA,activation,0
b3067,RpoD,b0348,mhpB,activation,0
b3067,RpoD,b0349,mhpC,activation,0
b3067,RpoD,b0350,mhpD,activation,0
b3067,RpoD,b0351,mhpF,activation,0
b3067,RpoD,b0352,mhpE,activation,0
b3067,RpoD,b0369,hemB,activation,0
b3067,RpoD,b0382,iraP,activation,0
b3067,RpoD,b0383,phoA,activation,0
b3067,RpoD,b0384,psiF,activation,0
b3067,RpoD,b0388,aroL,activation,0
b3067,RpoD,b0389,yaiA,activation,0
b3067,RpoD,b0390,aroM,activation,0
b3067,RpoD,b0396,araJ,activation,0
b3067,RpoD,b0397,sbcC,activation,0
b3067,RpoD,b0398,sbcD,activation,0
b3067,RpoD,b0399,phoB,activation,0
b3067,RpoD,b0400,phoR,activation,0
b3067,RpoD,b0411,tsx,activation,0
b3067,RpoD,b0413,nrdR,activation,0
b3067,RpoD,b0414,ribD,activation,0
b3067,RpoD,b0415,ribE,activation,0
b3067,RpoD,b0416,nusB,activation,0
b3067,RpoD,b0417,thiL,activation,0
b3067,RpoD,b0418,pgpA,activation,0
b3067,RpoD,b0419,yajO,activation,0
b3067,RpoD,b0420,dxs,activation,0
b3067,RpoD,b0421,ispA,activation,0
b3067,RpoD,b0422,xseB,activation,0
b3067,RpoD,b0428,cyoE,activation,0
b3067,RpoD,b0429,cyoD,activation,0
b3067,RpoD,b0430,cyoC,activation,0
b3067,RpoD,b0431,cyoB,activation,0
b3067,RpoD,b0432,cyoA,activation,0
b3067,RpoD,b0433,ampG,activation,0
b3067,RpoD,b0434,yajG,activation,0
b3067,RpoD,b0435,bolA,activation,0
b3067,RpoD,b0437,clpP,activation,0
b3067,RpoD,b0438,clpX,activation,0
b3067,RpoD,b0439,lon,activation,0
b3067,RpoD,b0440,hupB,activation,0
b3067,RpoD,b0441,ppiD,activation,0
b3067,RpoD,b0447,decR,activation,0
b3067,RpoD,b0460,hha,activation,0
b3067,RpoD,b0461,tomB,activation,0
b3067,RpoD,b0462,acrB,activation,0
b3067,RpoD,b0463,acrA,activation,0
b3067,RpoD,b0464,acrR,activation,0
b3067,RpoD,b0469,apt,activation,0
b3067,RpoD,b0475,hemH,activation,0
b3067,RpoD,b0484,copA,activation,0
b3067,RpoD,b0507,gcl,activation,0
b3067,RpoD,b0508,hyi,activation,0
b3067,RpoD,b0509,glxR,activation,0
b3067,RpoD,b0511,ybbW,activation,0
b3067,RpoD,b0512,allB,activation,0
b3067,RpoD,b0513,ybbY,activation,0
b3067,RpoD,b0514,glxK,activation,0
b3067,RpoD,b0515,allE,activation,0
b3067,RpoD,b0516,allC,activation,0
b3067,RpoD,b0517,allD,activation,0
b3067,RpoD,b0522,purK,activation,0
b3067,RpoD,b0523,purE,activation,0
b3067,RpoD,b0564,appY,activation,0
b3067,RpoD,b0570,cusS,activation,0
b3067,RpoD,b0571,cusR,activation,0
b3067,RpoD,b0572,cusC,activation,0
b3067,RpoD,b0573,cusF,activation,0
b3067,RpoD,b0574,cusB,activation,0
b3067,RpoD,b0575,cusA,activation,0
b3067,RpoD,b0576,pheP,activation,0
b3067,RpoD,b0578,nfsB,activation,0
b3067,RpoD,b0583,entD,activation,0
b3067,RpoD,b0584,fepA,activation,0
b3067,RpoD,b0585,fes,activation,0
b3067,RpoD,b0586,entF,activation,0
b3067,RpoD,b0587,fepE,activation,0
b3067,RpoD,b0588,fepC,activation,0
b3067,RpoD,b0589,fepG,activation,0
b3067,RpoD,b0590,fepD,activation,0
b3067,RpoD,b0591,entS,activation,0
b3067,RpoD,b0592,fepB,activation,0
b3067,RpoD,b0593,entC,activation,0
b3067,RpoD,b0594,entE,activation,0
b3067,RpoD,b0595,entB,activation,0
b3067,RpoD,b0596,entA,activation,0
b3067,RpoD,b0597,entH,activation,0
b3067,RpoD,b0598,cstA,activation,0
b3067,RpoD,b0602,ybdN,activation,0
b3067,RpoD,b0605,ahpC,activation,0
b3067,RpoD,b0606,ahpF,activation,0
b3067,RpoD,b0623,cspE,activation,0
b3067,RpoD,b0630,lipB,activation,0
b3067,RpoD,b0631,ybeD,activation,0
b3067,RpoD,b0652,gltL,activation,0
b3067,RpoD,b0653,gltK,activation,0
b3067,RpoD,b0654,gltJ,activation,0
b3067,RpoD,b0655,gltI,activation,0
b3067,RpoD,b0675,umpH,activation,0
b3067,RpoD,b0676,nagC,activation,0
b3067,RpoD,b0677,nagA,activation,0
b3067,RpoD,b0678,nagB,activation,0
b3067,RpoD,b0679,nagE,activation,0
b3067,RpoD,b0680,glnS,activation,0
b3067,RpoD,b0683,fur,activation,0
b3067,RpoD,b0696,kdpC,activation,0
b3067,RpoD,b0697,kdpB,activation,0
b3067,RpoD,b0698,kdpA,activation,0
b3067,RpoD,b0714,nei,activation,0
b3067,RpoD,b0720,gltA,activation,0
b3067,RpoD,b0721,sdhC,activation,0
b3067,RpoD,b0722,sdhD,activation,0
b3067,RpoD,b0723,sdhA,activation,0
b3067,RpoD,b0724,sdhB,activation,0
b3067,RpoD,b0726,sucA,activation,0
b3067,RpoD,b0727,sucB,activation,0
b3067,RpoD,b0728,sucC,activation,0
b3067,RpoD,b0729,sucD,activation,0
b3067,RpoD,b0730,mngR,activation,0
b3067,RpoD,b0732,mngB,activation,0
b3067,RpoD,b0733,cydA,activation,0
b3067,RpoD,b0734,cydB,activation,0
b3067,RpoD,b0754,aroG,activation,0
b3067,RpoD,b0755,gpmA,activation,0
b3067,RpoD,b0756,galM,activation,0
b3067,RpoD,b0757,galK,activation,0
b3067,RpoD,b0758,galT,activation,0
b3067,RpoD,b0759,galE,activation,0
b3067,RpoD,b0762,acrZ,activation,0
b3067,RpoD,b0763,modA,activation,0
b3067,RpoD,b0764,modB,activation,0
b3067,RpoD,b0765,modC,activation,0
b3067,RpoD,b0774,bioA,activation,0
b3067,RpoD,b0775,bioB,activation,0
b3067,RpoD,b0776,bioF,activation,0
b3067,RpoD,b0777,bioC,activation,0
b3067,RpoD,b0778,bioD,activation,0
b3067,RpoD,b0779,uvrB,activation,0
b3067,RpoD,b0786,ybhL,activation,0
b3067,RpoD,b0792,ybhR,activation,0
b3067,RpoD,b0793,ybhS,activation,0
b3067,RpoD,b0794,ybhF,activation,0
b3067,RpoD,b0795,ybhG,activation,0
b3067,RpoD,b0796,cecR,activation,0
b3067,RpoD,b0799,dinG,activation,0
b3067,RpoD,b0800,ybiB,activation,0
b3067,RpoD,b0805,fiu,activation,0
b3067,RpoD,b0806,mcbA,activation,0
b3067,RpoD,b0809,glnQ,activation,0
b3067,RpoD,b0812,dps,activation,0
b3067,RpoD,b0814,ompX,activation,0
b3067,RpoD,b0826,moeB,activation,0
b3067,RpoD,b0827,moeA,activation,0
b3067,RpoD,b0839,dacC,activation,0
b3067,RpoD,b0850,ybjC,activation,0
b3067,RpoD,b0851,nfsA,activation,0
b3067,RpoD,b0852,rimK,activation,0
b3067,RpoD,b0853,ybjN,activation,0
b3067,RpoD,b0860,artJ,activation,0
b3067,RpoD,b0861,artM,activation,0
b3067,RpoD,b0862,artQ,activation,0
b3067,RpoD,b0863,artI,activation,0
b3067,RpoD,b0864,artP,activation,0
b3067,RpoD,b0871,poxB,activation,0
b3067,RpoD,b0874,lysO,activation,0
b3067,RpoD,b0880,cspD,activation,0
b3067,RpoD,b0882,clpA,activation,0
b3067,RpoD,b0884,infA,activation,0
b3067,RpoD,b0886,cydC,activation,0
b3067,RpoD,b0887,cydD,activation,0
b3067,RpoD,b0889,lrp,activation,0
b3067,RpoD,b0890,ftsK,activation,0
b3067,RpoD,b0891,lolA,activation,0
b3067,RpoD,b0892,rarA,activation,0
b3067,RpoD,b0894,dmsA,activation,0
b3067,RpoD,b0895,dmsB,activation,0
b3067,RpoD,b0896,dmsC,activation,0
b3067,RpoD,b0902,pflA,activation,0
b3067,RpoD,b0903,pflB,activation,0
b3067,RpoD,b0904,focA,activation,0
b3067,RpoD,b0907,serC,activation,0
b3067,RpoD,b0908,aroA,activation,0
b3067,RpoD,b0910,cmk,activation,0
b3067,RpoD,b0911,rpsA,activation,0
b3067,RpoD,b0912,ihfB,activation,0
b3067,RpoD,b0917,ycaR,activation,0
b3067,RpoD,b0918,kdsB,activation,0
b3067,RpoD,b0921,cmoM,activation,0
b3067,RpoD,b0922,mukF,activation,0
b3067,RpoD,b0923,mukE,activation,0
b3067,RpoD,b0924,mukB,activation,0
b3067,RpoD,b0929,ompF,activation,0
b3067,RpoD,b0931,pncB,activation,0
b3067,RpoD,b0933,ssuB,activation,0
b3067,RpoD,b0934,ssuC,activation,0
b3067,RpoD,b0935,ssuD,activation,0
b3067,RpoD,b0936,ssuA,activation,0
b3067,RpoD,b0937,ssuE,activation,0
b3067,RpoD,b0945,pyrD,activation,0
b3067,RpoD,b0950,pqiA,activation,0
b3067,RpoD,b0951,pqiB,activation,0
b3067,RpoD,b0952,pqiC,activation,0
b3067,RpoD,b0954,fabA,activation,0
b3067,RpoD,b0957,ompA,activation,0
b3067,RpoD,b0958,sulA,activation,0
b3067,RpoD,b0959,sxy,activation,0
b3067,RpoD,b0970,yccA,activation,0
b3067,RpoD,b0972,hyaA,activation,0
b3067,RpoD,b0973,hyaB,activation,0
b3067,RpoD,b0974,hyaC,activation,0
b3067,RpoD,b0975,hyaD,activation,0
b3067,RpoD,b0976,hyaE,activation,0
b3067,RpoD,b0977,hyaF,activation,0
b3067,RpoD,b0978,appC,activation,0
b3067,RpoD,b0979,appB,activation,0
b3067,RpoD,b0980,appA,activation,0
b3067,RpoD,b0987,gfcA,activation,0
b3067,RpoD,b0995,torR,activation,0
b3067,RpoD,b0996,torC,activation,0
b3067,RpoD,b0997,torA,activation,0
b3067,RpoD,b0998,torD,activation,0
b3067,RpoD,b0999,cbpM,activation,0
b3067,RpoD,b1000,cbpA,activation,0
b3067,RpoD,b1013,rutR,activation,0
b3067,RpoD,b1014,putA,activation,0
b3067,RpoD,b1015,putP,activation,0
b3067,RpoD,b1020,phoH,activation,0
b3067,RpoD,b1025,dgcT,activation,0
b3067,RpoD,b1036,ycdZ,activation,0
b3067,RpoD,b1037,csgG,activation,0
b3067,RpoD,b1038,csgF,activation,0
b3067,RpoD,b1039,csgE,activation,0
b3067,RpoD,b1040,csgD,activation,0
b3067,RpoD,b1041,csgB,activation,0
b3067,RpoD,b1042,csgA,activation,0
b3067,RpoD,b1043,csgC,activation,0
b3067,RpoD,b1048,opgG,activation,0
b3067,RpoD,b1049,opgH,activation,0
b3067,RpoD,b1056,yceI,activation,0
b3067,RpoD,b1057,yceJ,activation,0
b3067,RpoD,b1060,bssS,activation,0
b3067,RpoD,b1061,dinI,activation,0
b3067,RpoD,b1062,pyrC,activation,0
b3067,RpoD,b1064,grxB,activation,0
b3067,RpoD,b1070,flgN,activation,0
b3067,RpoD,b1071,flgM,activation,0
b3067,RpoD,b1072,flgA,activation,0
b3067,RpoD,b1073,flgB,activation,0
b3067,RpoD,b1074,flgC,activation,0
b3067,RpoD,b1075,flgD,activation,0
b3067,RpoD,b1076,flgE,activation,0
b3067,RpoD,b1077,flgF,activation,0
b3067,RpoD,b1078,flgG,activation,0
b3067,RpoD,b1079,flgH,activation,0
b3067,RpoD,b1080,flgI,activation,0
b3067,RpoD,b1081,flgJ,activation,0
b3067,RpoD,b1084,rne,activation,0
b3067,RpoD,b1090,plsX,activation,0
b3067,RpoD,b1091,fabH,activation,0
b3067,RpoD,b1092,fabD,activation,0
b3067,RpoD,b1093,fabG,activation,0
b3067,RpoD,b1094,acpP,activation,0
b3067,RpoD,b1095,fabF,activation,0
b3067,RpoD,b1101,ptsG,activation,0
b3067,RpoD,b1109,ndh,activation,0
b3067,RpoD,b1112,bhsA,activation,0
b3067,RpoD,b1113,ldtC,activation,0
b3067,RpoD,b1114,mfd,activation,0
b3067,RpoD,b1131,purB,activation,0
b3067,RpoD,b1132,hflD,activation,0
b3067,RpoD,b1136,icd,activation,0
b3067,RpoD,b1160,iraM,activation,0
b3067,RpoD,b1162,bluR,activation,0
b3067,RpoD,b1163,bluF,activation,0
b3067,RpoD,b1164,ycgZ,activation,0
b3067,RpoD,b1165,ymgA,activation,0
b3067,RpoD,b1166,ariR,activation,0
b3067,RpoD,b1167,ymgC,activation,0
b3067,RpoD,b1183,umuD,activation,0
b3067,RpoD,b1184,umuC,activation,0
b3067,RpoD,b1187,fadR,activation,0
b3067,RpoD,b1189,dadA,activation,0
b3067,RpoD,b1190,dadX,activation,0
b3067,RpoD,b1203,ychF,activation,0
b3067,RpoD,b1204,pth,activation,0
b3067,RpoD,b1205,ychH,activation,0
b3067,RpoD,b1207,prs,activation,0
b3067,RpoD,b1210,hemA,activation,0
b3067,RpoD,b1211,prfA,activation,0
b3067,RpoD,b1212,prmC,activation,0
b3067,RpoD,b1213,ychQ,activation,0
b3067,RpoD,b1214,ychA,activation,0
b3067,RpoD,b1215,kdsA,activation,0
b3067,RpoD,b1220,ychO,activation,0
b3067,RpoD,b1221,narL,activation,0
b3067,RpoD,b1222,narX,activation,0
b3067,RpoD,b1223,narK,activation,0
b3067,RpoD,b1224,narG,activation,0
b3067,RpoD,b1225,narH,activation,0
b3067,RpoD,b1226,narJ,activation,0
b3067,RpoD,b1227,narI,activation,0
b3067,RpoD,b1237,hns,activation,0
b3067,RpoD,b1241,adhE,activation,0
b3067,RpoD,b1252,tonB,activation,0
b3067,RpoD,b1254,yciB,activation,0
b3067,RpoD,b1255,yciC,activation,0
b3067,RpoD,b1257,yciE,activation,0
b3067,RpoD,b1260,trpA,activation,0
b3067,RpoD,b1261,trpB,activation,0
b3067,RpoD,b1262,trpC,activation,0
b3067,RpoD,b1263,trpD,activation,0
b3067,RpoD,b1264,trpE,activation,0
b3067,RpoD,b1272,sohB,activation,0
b3067,RpoD,b1274,topA,activation,0
b3067,RpoD,b1275,cysB,activation,0
b3067,RpoD,b1276,acnA,activation,0
b3067,RpoD,b1277,ribA,activation,0
b3067,RpoD,b1278,pgpB,activation,0
b3067,RpoD,b1279,lapA,activation,0
b3067,RpoD,b1280,lapB,activation,0
b3067,RpoD,b1281,pyrF,activation,0
b3067,RpoD,b1282,yciH,activation,0
b3067,RpoD,b1283,osmB,activation,0
b3067,RpoD,b1286,rnb,activation,0
b3067,RpoD,b1287,yciW,activation,0
b3067,RpoD,b1303,pspF,activation,0
b3067,RpoD,b1323,tyrR,activation,0
b3067,RpoD,b1324,tpx,activation,0
b3067,RpoD,b1334,fnr,activation,0
b3067,RpoD,b1377,ompN,activation,0
b3067,RpoD,b1379,hslJ,activation,0
b3067,RpoD,b1384,feaR,activation,0
b3067,RpoD,b1385,feaB,activation,0
b3067,RpoD,b1386,tynA,activation,0
b3067,RpoD,b1388,paaA,activation,0
b3067,RpoD,b1389,paaB,activation,0
b3067,RpoD,b1390,paaC,activation,0
b3067,RpoD,b1391,paaD,activation,0
b3067,RpoD,b1392,paaE,activation,0
b3067,RpoD,b1393,paaF,activation,0
b3067,RpoD,b1394,paaG,activation,0
b3067,RpoD,b1395,paaH,activation,0
b3067,RpoD,b1396,paaI,activation,0
b3067,RpoD,b1397,paaJ,activation,0
b3067,RpoD,b1398,paaK,activation,0
b3067,RpoD,b1399,paaX,activation,0
b3067,RpoD,b1400,paaY,activation,0
b3067,RpoD,b1412,azoR,activation,0
b3067,RpoD,b1415,aldA,activation,0
b3067,RpoD,b1434,sutR,activation,0
b3067,RpoD,b1438,hicB,activation,0
b3067,RpoD,b1469,narU,activation,0
b3067,RpoD,b1474,fdnG,activation,0
b3067,RpoD,b1475,fdnH,activation,0
b3067,RpoD,b1476,fdnI,activation,0
b3067,RpoD,b1482,osmC,activation,0
b3067,RpoD,b1492,gadC,activation,0
b3067,RpoD,b1493,gadB,activation,0
b3067,RpoD,b1497,ydeM,activation,0
b3067,RpoD,b1498,ydeN,activation,0
b3067,RpoD,b1499,ydeO,activation,0
b3067,RpoD,b1500,safA,activation,0
b3067,RpoD,b1501,ydeP,activation,0
b3067,RpoD,b1507,hipA,activation,0
b3067,RpoD,b1508,hipB,activation,0
b3067,RpoD,b1511,lsrK,activation,0
b3067,RpoD,b1512,lsrR,activation,0
b3067,RpoD,b1521,uxaB,activation,0
b3067,RpoD,b1530,marR,activation,0
b3067,RpoD,b1531,marA,activation,0
b3067,RpoD,b1532,marB,activation,0
b3067,RpoD,b1535,dgcZ,activation,0
b3067,RpoD,b1536,ydeI,activation,0
b3067,RpoD,b1537,ydeJ,activation,0
b3067,RpoD,b1546,tfaQ,activation,0
b3067,RpoD,b1547,stfQ,activation,0
b3067,RpoD,b1548,nohA,activation,0
b3067,RpoD,b1562,hokD,activation,0
b3067,RpoD,b1563,relE,activation,0
b3067,RpoD,b1564,relB,activation,0
b3067,RpoD,b1567,ydfW,activation,0
b3067,RpoD,b1568,ydfX,activation,0
b3067,RpoD,b1569,dicC,activation,0
b3067,RpoD,b1571,ydfA,activation,0
b3067,RpoD,b1572,ydfB,activation,0
b3067,RpoD,b1573,ydfC,activation,0
b3067,RpoD,b1575,dicB,activation,0
b3067,RpoD,b1577,ydfE,activation,0
b3067,RpoD,b1578,insD-7,activation,0
,RpoD,b1578,insD7,,
b3067,RpoD,b1579,intQ,activation,0
b3067,RpoD,b1587,ynfE,activation,0
b3067,RpoD,b1588,ynfF,activation,0
b3067,RpoD,b1589,ynfG,activation,0
b3067,RpoD,b1590,ynfH,activation,0
b3067,RpoD,b1591,dmsD,activation,0
b3067,RpoD,b1593,ynfK,activation,0
b3067,RpoD,b1594,mlc,activation,0
b3067,RpoD,b1597,asr,activation,0
b3067,RpoD,b1599,mdtI,activation,0
b3067,RpoD,b1600,mdtJ,activation,0
b3067,RpoD,b1602,pntB,activation,0
b3067,RpoD,b1603,pntA,activation,0
b3067,RpoD,b1611,fumC,activation,0
b3067,RpoD,b1612,fumA,activation,0
b3067,RpoD,b1613,manA,activation,0
b3067,RpoD,b1618,uidR,activation,0
b3067,RpoD,b1620,malI,activation,0
b3067,RpoD,b1621,malX,activation,0
b3067,RpoD,b1622,malY,activation,0
b3067,RpoD,b1623,add,activation,0
b3067,RpoD,b1634,dtpA,activation,0
b3067,RpoD,b1649,nemR,activation,0
b3067,RpoD,b1650,nemA,activation,0
b3067,RpoD,b1651,gloA,activation,0
b3067,RpoD,b1654,grxD,activation,0
b3067,RpoD,b1655,mepH,activation,0
b3067,RpoD,b1656,sodB,activation,0
b3067,RpoD,b1658,purR,activation,0
b3067,RpoD,b1661,cfa,activation,0
b3067,RpoD,b1676,pykF,activation,0
b3067,RpoD,b1679,sufE,activation,0
b3067,RpoD,b1680,sufS,activation,0
b3067,RpoD,b1681,sufD,activation,0
b3067,RpoD,b1682,sufC,activation,0
b3067,RpoD,b1683,sufB,activation,0
b3067,RpoD,b1684,sufA,activation,0
b3067,RpoD,b1693,aroD,activation,0
b3067,RpoD,b1702,ppsA,activation,0
b3067,RpoD,b1704,aroH,activation,0
b3067,RpoD,b1709,btuD,activation,0
b3067,RpoD,b1710,btuE,activation,0
b3067,RpoD,b1716,rplT,activation,0
b3067,RpoD,b1717,rpmI,activation,0
b3067,RpoD,b1718,infC,activation,0
b3067,RpoD,b1728,ydjM,activation,0
b3067,RpoD,b1731,cedA,activation,0
b3067,RpoD,b1739,osmE,activation,0
b3067,RpoD,b1740,nadE,activation,0
b3067,RpoD,b1741,cho,activation,0
b3067,RpoD,b1743,spy,activation,0
b3067,RpoD,b1744,astE,activation,0
b3067,RpoD,b1745,astB,activation,0
b3067,RpoD,b1746,astD,activation,0
b3067,RpoD,b1747,astA,activation,0
b3067,RpoD,b1748,astC,activation,0
b3067,RpoD,b1761,gdhA,activation,0
b3067,RpoD,b1778,msrB,activation,0
b3067,RpoD,b1779,gapA,activation,0
b3067,RpoD,b1781,yeaE,activation,0
b3067,RpoD,b1796,yoaG,activation,0
b3067,RpoD,b1797,yeaR,activation,0
b3067,RpoD,b1804,rnd,activation,0
b3067,RpoD,b1805,fadD,activation,0
b3067,RpoD,b1816,yoaE,activation,0
b3067,RpoD,b1817,manX,activation,0
b3067,RpoD,b1818,manY,activation,0
b3067,RpoD,b1819,manZ,activation,0
b3067,RpoD,b1821,mntP,activation,0
b3067,RpoD,b1823,cspC,activation,0
b3067,RpoD,b1824,yobF,activation,0
b3067,RpoD,b1846,yebE,activation,0
b3067,RpoD,b1848,yebG,activation,0
b3067,RpoD,b1849,purT,activation,0
b3067,RpoD,b1850,eda,activation,0
b3067,RpoD,b1851,edd,activation,0
b3067,RpoD,b1852,zwf,activation,0
b3067,RpoD,b1854,pykA,activation,0
b3067,RpoD,b1858,znuC,activation,0
b3067,RpoD,b1859,znuB,activation,0
b3067,RpoD,b1862,yebB,activation,0
b3067,RpoD,b1863,ruvC,activation,0
b3067,RpoD,b1864,yebC,activation,0
b3067,RpoD,b1865,nudB,activation,0
b3067,RpoD,b1876,argS,activation,0
b3067,RpoD,b1878,flhE,activation,0
b3067,RpoD,b1879,flhA,activation,0
b3067,RpoD,b1880,flhB,activation,0
b3067,RpoD,b1891,flhC,activation,0
b3067,RpoD,b1892,flhD,activation,0
b3067,RpoD,b1900,araG,activation,0
b3067,RpoD,b1901,araF,activation,0
b3067,RpoD,b1902,ftnB,activation,0
b3067,RpoD,b1905,ftnA,activation,0
b3067,RpoD,b1907,tyrP,activation,0
b3067,RpoD,b1913,uvrC,activation,0
b3067,RpoD,b1914,uvrY,activation,0
b3067,RpoD,b1916,sdiA,activation,0
b3067,RpoD,b1920,tcyJ,activation,0
b3067,RpoD,b1921,fliZ,activation,0
b3067,RpoD,b1922,fliA,activation,0
b3067,RpoD,b1924,fliD,activation,0
b3067,RpoD,b1925,fliS,activation,0
b3067,RpoD,b1926,fliT,activation,0
b3067,RpoD,b1927,amyA,activation,0
b3067,RpoD,b1937,fliE,activation,0
b3067,RpoD,b1938,fliF,activation,0
b3067,RpoD,b1939,fliG,activation,0
b3067,RpoD,b1940,fliH,activation,0
b3067,RpoD,b1941,fliI,activation,0
b3067,RpoD,b1942,fliJ,activation,0
b3067,RpoD,b1943,fliK,activation,0
b3067,RpoD,b1944,fliL,activation,0
b3067,RpoD,b1945,fliM,activation,0
b3067,RpoD,b1946,fliN,activation,0
b3067,RpoD,b1947,fliO,activation,0
b3067,RpoD,b1948,fliP,activation,0
b3067,RpoD,b1949,fliQ,activation,0
b3067,RpoD,b1950,fliR,activation,0
b3067,RpoD,b1951,rcsA,activation,0
b3067,RpoD,b1967,hchA,activation,0
b3067,RpoD,b1970,hiuH,activation,0
b3067,RpoD,b1973,zinT,activation,0
b3067,RpoD,b1981,shiA,activation,0
b3067,RpoD,b1987,cbl,activation,0
b3067,RpoD,b1991,cobT,activation,0
b3067,RpoD,b1992,cobS,activation,0
b3067,RpoD,b1993,cobU,activation,0
b3067,RpoD,b2000,flu,activation,0
b3067,RpoD,b2017,yefM,activation,0
b3067,RpoD,b2022,hisB,activation,0
b3067,RpoD,b2023,hisH,activation,0
b3067,RpoD,b2024,hisA,activation,0
b3067,RpoD,b2025,hisF,activation,0
b3067,RpoD,b2026,hisI,activation,0
b3067,RpoD,b2029,gnd,activation,0
b3067,RpoD,b2058,wcaB,activation,0
b3067,RpoD,b2059,wcaA,activation,0
b3067,RpoD,b2060,wzc,activation,0
b3067,RpoD,b2061,wzb,activation,0
b3067,RpoD,b2062,wza,activation,0
b3067,RpoD,b2068,alkA,activation,0
b3067,RpoD,b2083,yegZ,activation,0
b3067,RpoD,b2085,yegR,activation,0
b3067,RpoD,b2091,gatD,activation,0
b3067,RpoD,b2092,gatC,activation,0
b3067,RpoD,b2093,gatB,activation,0
b3067,RpoD,b2094,gatA,activation,0
b3067,RpoD,b2095,gatZ,activation,0
b3067,RpoD,b2096,gatY,activation,0
b3067,RpoD,b2105,rcnR,activation,0
b3067,RpoD,b2106,rcnA,activation,0
b3067,RpoD,b2107,rcnB,activation,0
b3067,RpoD,b2113,mrp,activation,0
b3067,RpoD,b2114,metG,activation,0
b3067,RpoD,b2115,yehF,activation,0
b3067,RpoD,b2127,mlrA,activation,0
b3067,RpoD,b2132,bglX,activation,0
b3067,RpoD,b2143,cdd,activation,0
b3067,RpoD,b2146,preT,activation,0
b3067,RpoD,b2147,preA,activation,0
b3067,RpoD,b2148,mglC,activation,0
b3067,RpoD,b2149,mglA,activation,0
b3067,RpoD,b2150,mglB,activation,0
b3067,RpoD,b2151,galS,activation,0
b3067,RpoD,b2152,yeiB,activation,0
b3067,RpoD,b2153,folE,activation,0
b3067,RpoD,b2155,cirA,activation,0
b3067,RpoD,b2156,lysP,activation,0
b3067,RpoD,b2159,nfo,activation,0
b3067,RpoD,b2162,rihB,activation,0
b3067,RpoD,b2167,fruA,activation,0
b3067,RpoD,b2168,fruK,activation,0
b3067,RpoD,b2169,fruB,activation,0
b3067,RpoD,b2174,lpxT,activation,0
b3067,RpoD,b2185,rplY,activation,0
b3067,RpoD,b2194,ccmH,activation,0
b3067,RpoD,b2195,ccmG,activation,0
b3067,RpoD,b2196,ccmF,activation,0
b3067,RpoD,b2197,ccmE,activation,0
b3067,RpoD,b2198,ccmD,activation,0
b3067,RpoD,b2199,ccmC,activation,0
b3067,RpoD,b2200,ccmB,activation,0
b3067,RpoD,b2201,ccmA,activation,0
b3067,RpoD,b2202,napC,activation,0
b3067,RpoD,b2203,napB,activation,0
b3067,RpoD,b2204,napH,activation,0
b3067,RpoD,b2205,napG,activation,0
b3067,RpoD,b2206,napA,activation,0
b3067,RpoD,b2207,napD,activation,0
b3067,RpoD,b2208,napF,activation,0
b3067,RpoD,b2211,yojI,activation,0
b3067,RpoD,b2212,alkB,activation,0
b3067,RpoD,b2213,ada,activation,0
b3067,RpoD,b2215,ompC,activation,0
b3067,RpoD,b2216,rcsD,activation,0
b3067,RpoD,b2217,rcsB,activation,0
b3067,RpoD,b2231,gyrA,activation,0
b3067,RpoD,b2232,ubiG,activation,0
b3067,RpoD,b2234,nrdA,activation,0
b3067,RpoD,b2235,nrdB,activation,0
b3067,RpoD,b2236,yfaE,activation,0
b3067,RpoD,b2237,inaA,activation,0
b3067,RpoD,b2239,glpQ,activation,0
b3067,RpoD,b2240,glpT,activation,0
b3067,RpoD,b2241,glpA,activation,0
b3067,RpoD,b2242,glpB,activation,0
b3067,RpoD,b2243,glpC,activation,0
b3067,RpoD,b2268,rbn,,
b3067,RpoD,b2276,nuoN,activation,0
b3067,RpoD,b2277,nuoM,activation,0
b3067,RpoD,b2278,nuoL,activation,0
b3067,RpoD,b2279,nuoK,activation,0
b3067,RpoD,b2280,nuoJ,activation,0
b3067,RpoD,b2281,nuoI,activation,0
b3067,RpoD,b2282,nuoH,activation,0
b3067,RpoD,b2283,nuoG,activation,0
b3067,RpoD,b2284,nuoF,activation,0
b3067,RpoD,b2285,nuoE,activation,0
b3067,RpoD,b2286,nuoC,activation,0
