id,NDA,Color
USA300HOU_0728,Basal machinery,#3fc66c
USA300HOU_0729,Global regulator,#b55920
Sauraur_010100004757,Basal machinery,#3fc66c
USA300HOU_0559,Basal machinery,#3fc66c
USA300HOU_2132,Basal machinery,#3fc66c
USA300HOU_1350,Global regulator,#b55920
Sauraur_010100012873,Intermodular,#1222b7
Sauraur_010100010651,Basal machinery,#3fc66c
mnhA1,Basal machinery,#3fc66c
Sauraur_010100009160,Basal machinery,#3fc66c
Sauraur_010100004332,Basal machinery,#3fc66c
Sauraur_010100004627,M12.1,#f49846
USA300HOU_2033,M12.1,#f49846
Sauraur_010100012903,Intermodular,#1222b7
Sauraur_010100012908,Intermodular,#1222b7
Sauraur_010100013453,Basal machinery,#3fc66c
Sauraur_010100006586,Basal machinery,#3fc66c
Sauraur_010100010006,Basal machinery,#3fc66c
Sauraur_010100007298,Global regulator,#b55920
Sauraur_010100010001,Basal machinery,#3fc66c
Sauraur_010100004937,Basal machinery,#3fc66c
Sauraur_010100004527,M4,#ce8e2d
Sauraur_010100007188,Basal machinery,#3fc66c
Sauraur_010100007343,M6,#9fe53d
Sauraur_010100007348,M6,#9fe53d
USA300HOU_2444,Basal machinery,#3fc66c
USA300HOU_2443,Basal machinery,#3fc66c
USA300HOU_2442,Basal machinery,#3fc66c
Sauraur_010100006741,Basal machinery,#3fc66c
Sauraur_010100015367,Basal machinery,#3fc66c
USA300HOU_2658,Basal machinery,#3fc66c
USA300HOU_2654,Basal machinery,#3fc66c
USA300HOU_2655,Basal machinery,#3fc66c
Sauraur_010100007048,Basal machinery,#3fc66c
USA300HOU_1856,Global regulator,#b55920
USA300HOU_1910,Basal machinery,#3fc66c
USA300HOU_1858,Basal machinery,#3fc66c
Sauraur_010100006266,Basal machinery,#3fc66c
Sauraur_010100006261,Basal machinery,#3fc66c
Sauraur_010100010226,Basal machinery,#3fc66c
Sauraur_010100009991,Basal machinery,#3fc66c
Sauraur_010100014013,M4,#ce8e2d
Sauraur_010100007960,Basal machinery,#3fc66c
Sauraur_010100009996,Basal machinery,#3fc66c
Sauraur_010100014018,M4,#ce8e2d
Sauraur_010100007925,Basal machinery,#3fc66c
Sauraur_010100006081,Intermodular,#1222b7
USA300HOU_2011,Basal machinery,#3fc66c
USA300HOU_2013,M12.1,#f49846
Sauraur_010100003167,Basal machinery,#3fc66c
USA300HOU_2354,Basal machinery,#3fc66c
Sauraur_010100005466,Basal machinery,#3fc66c
Sauraur_010100008820,Basal machinery,#3fc66c
Sauraur_010100008825,Basal machinery,#3fc66c
Sauraur_010100014655,M12.2,#efb4a7
Sauraur_010100009726,Basal machinery,#3fc66c
Sauraur_010100009335,Basal machinery,#3fc66c
Sauraur_010100009330,Basal machinery,#3fc66c
Sauraur_010100002485,Basal machinery,#3fc66c
Sauraur_010100014725,M12.1,#f49846
rsbW,M3,#c7c5f9
Sauraur_010100000584,Basal machinery,#3fc66c
mnhF1,Basal machinery,#3fc66c
Sauraur_010100015687,Basal machinery,#3fc66c
Sauraur_010100015682,Basal machinery,#3fc66c
Sauraur_010100005731,Basal machinery,#3fc66c
USA300HOU_0410,Basal machinery,#3fc66c
isdA,Basal machinery,#3fc66c
Sauraur_010100008250,Basal machinery,#3fc66c
USA300HOU_0527,Global regulator,#b55920
Sauraur_010100000649,M12.1,#f49846
Sauraur_010100003992,Basal machinery,#3fc66c
