Node	AbsOutCoh	AbsInCoh	NodeLevel	Network	FracInCoh	FracOutCoh	Diff_InOutCoh	TotCoh
copB	0.0	2.0837130042501735	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0837130042501735
cg3289	0.0	1.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
cg3288	0.0	1.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
copS	0.0	1.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
cg1849	0.0	1.879251876731662	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.879251876731662
cg3084	0.0	2.569767829105258	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.569767829105258
cg1850	0.0	1.879251876731662	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.879251876731662
cg1214	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1215	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2540	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg2543	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg1756	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
nanE	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2935	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2932	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2938	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2931	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
siaI	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2939	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg3320	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg2811	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg3322	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg3321	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg2904	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2033	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1909	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg0111	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
traP	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
res	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg0120	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1292	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1293	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
sufC	0.0	1.4034969674778144	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.4034969674778144
cg0311	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
sufD	0.0	1.4034969674778144	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.4034969674778144
cg1759	0.0	1.4034969674778144	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.4034969674778144
sufS	0.0	1.4034969674778144	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.4034969674778144
cydB	0.0	4.985332286663502	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.985332286663502
cydC	0.0	4.985332286663502	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.985332286663502
cydD	0.0	4.985332286663502	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.985332286663502
zupT	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
arsR2	5.0	0.0	Input	196627_v2020_s21_eStrong_regNetwork_Strong	0.0	1.0	-1.0	5.0
arsB2	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
acr3	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
arsC1	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
arsC2	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
cg1707	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
sigC	10.0	3.786952711811222	Middle	196627_v2020_s21_eStrong_regNetwork_Strong	0.27467655768246424	0.7253234423175358	-0.4506468846350715	13.786952711811221
qcrB	0.0	4.8288315255187655	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.8288315255187655
qcrC	0.0	4.8288315255187655	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.8288315255187655
qcrA	0.0	4.8288315255187655	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.8288315255187655
cg2572	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
LolR	4.7824327352292215	0.3678794411714786	Middle	196627_v2020_s21_eStrong_regNetwork_Strong	0.07142857142857144	0.9285714285714286	-0.8571428571428572	5.1503121764007
iolT1	0.0	4.1548321529827	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.1548321529827
cg0206	0.0	0.3678794411714786	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
cg0207	0.0	0.3678794411714786	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
pcaO	4.0	2.0	Middle	196627_v2020_s21_eStrong_regNetwork_Strong	0.3333333333333333	0.6666666666666667	-0.3333333333333334	6.0
pcaG	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
pcaH	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
pcaB	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
pcaC	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
pcaJ	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg1054	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1642	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
htaD	0.0	3.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
cg0159	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg3394	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg0589	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg0465	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg0590	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg0097	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
dnaE2	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1977	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2733	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1427	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg0742	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1314	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1289	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1288	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg3345	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1255	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2279	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2277	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1883	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1881	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg2449	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
pyrC	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
pyrB	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1572	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg3393	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
porB	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
cg0085	0.0	2.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
pheR	1.0	0.0	Input	196627_v2020_s21_eStrong_regNetwork_Strong	0.0	1.0	-1.0	1.0
cg2966	0.0	1.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
chrA	149.59701495714674	0.0	Input	196627_v2020_s21_eStrong_regNetwork_Strong	0.0	1.0	-1.0	149.59701495714674
hrtB	0.0	2.950906125549908	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.950906125549908
hrtA	0.0	1.0	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
cg1844	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg1176	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg0978	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
cg0977	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
catA1	0.0	2.6961055955887163	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.6961055955887163
tusG	0.0	3.786952711811222	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.786952711811222
cg2201	0.0	3.786952711811222	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.786952711811222
cg1296	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
cg1295	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
amtB	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
glnD	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
cg2183	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
cg1065	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
cg1066	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
oppB	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
oppD	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
urtA	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
urtC	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
urtB	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
crnT	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
gltD	0.0	4.9615574554488155	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	4.9615574554488155
hmp	0.0	7.888503629945399	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	7.888503629945399
cg3280	0.0	1.0837130042501737	Output	196627_v2020_s21_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0837130042501737
PA5085	3.0	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	3.0
PA5083	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA5082	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
dadA2	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
cifR	1.1036383235144358	0.3678794411714786	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.25	0.75	-0.5	1.4715177646859143
morB	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
cif	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
cmpX	4.0	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	4.0
exoS	0.0	38.049406059486486	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	38.049406059486486
rsmY	0.0	11.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	11.0
oprF	0.0	27.98932908407332	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.98932908407332
sigX	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
mvfR	3.3109149705433074	19.051429010774072	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.851942400433988	0.14805759956601205	0.7038848008679759	22.36234398131738
phnB	0.0	26.389830152284397	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	26.389830152284397
phnA	0.0	27.389830152284397	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.389830152284397
pqsD	0.0	27.10012216558483	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.10012216558483
pqsE	0.0	27.10012216558483	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.10012216558483
pqsA	0.0	28.10012216558483	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	28.10012216558483
pqsB	0.0	27.10012216558483	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.10012216558483
pqsC	0.0	27.10012216558483	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.10012216558483
rhlI	0.0	29.92780910111815	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	29.92780910111815
lrp	3.0	1.0	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.25	0.75	-0.5	4.0
dadA1	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
dadX	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA2100	5.0	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	5.0
PA5159	0.0	2.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
PA5160	0.0	2.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	2.0
mexB	0.0	35.10743467325085	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	35.10743467325085
oprM	0.0	35.10743467325085	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	35.10743467325085
mexA	0.0	28.13738855746172	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	28.13738855746172
amgR	3.0	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	3.0
cyaB	18.025477508574987	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	18.025477508574987
exsA	16.55606837806906	31.704050646003186	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.6569409957358194	0.34305900426418057	0.31388199147163887	48.260119024072246
aguR	2.0	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	2.0
aguB	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
aguA	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
bexR	7.0	1.0	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.125	0.875	-0.75	8.0
aprA	0.0	28.36403485842187	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	28.36403485842187
PA1202	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA1203	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA1204	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA1205	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA0572	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
cdhR	2.2072766470288716	0.3678794411714786	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.14285714285714285	0.8571428571428572	-0.7142857142857144	2.5751560882003504
PA5384	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
cdhC	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
cdhB	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
PA5388	0.0	29.944892788453874	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	29.944892788453874
lcdH	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
rpoS	25.740389486612404	27.697344320197963	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.5183106083863922	0.4816893916136078	0.036621216772784404	53.43773380681037
exsE	19.243322862631494	33.07130622533275	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.6321617261153686	0.3678382738846314	0.26432345223073717	52.31462908796424
coIII	0.0	30.933883909767733	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	30.933883909767733
exsC	18.58785625030226	26.598630215973174	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.5886412575101374	0.4113587424898626	0.1772825150202748	45.18648646627543
cioA	0.0	32.93388390976773	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	32.93388390976773
cioB	0.0	32.93388390976773	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	32.93388390976773
PA0107	0.0	30.933883909767733	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	30.933883909767733
coxB	0.0	32.93388390976773	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	32.93388390976773
exsB	0.0	33.11313801964753	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	33.11313801964753
coxA	0.0	32.93388390976773	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	32.93388390976773
azu	0.0	30.933883909767733	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	30.933883909767733
clpX	316.50515236786725	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	316.50515236786725
algU	308.50822812938526	26.319781311747235	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.07860686851042736	0.9213931314895727	-0.8427862629791454	334.8280094411325
cysB	6.989709382258093	0.3678794411714786	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.05	0.95	-0.8999999999999999	7.357588823429571
algJ	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
algX	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
msuD	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
algG	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
cysH	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
msuC	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
alg8	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
retS	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
algK	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
algI	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
pvdS	0.0	27.2912240925086	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.2912240925086
algL	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
alg44	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
algA	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
algF	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
msuE	0.0	0.3678794411714786	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	0.3678794411714786
algD	0.0	27.467039684383337	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.467039684383337
algE	0.0	25.914950637103765	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	25.914950637103765
rpoN	367.41604178101596	0.0	Input	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.0	1.0	-1.0	367.41604178101596
PA1196	1.0	1.0	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.5	0.5	0.0	2.0
lasR	338.4341726813941	27.264394259705803	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.07455428247302116	0.9254457175269788	-0.8508914350539576	365.6985669410999
nirD	0.0	3.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
PA1785	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
nirB	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
glnK	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
rsaL	0.0	27.364035879611052	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.364035879611052
amtB	0.0	1.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
PA2449	5.0	1.0	Middle	208964_v2020_sRPA20_eStrong_regNetwork_Strong	0.16666666666666666	0.8333333333333334	-0.6666666666666667	6.0
nosY	0.0	3.0	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	3.0
pqsH	0.0	27.364035663126103	Output	208964_v2020_sRPA20_eStrong_regNetwork_Strong	1.0	0.0	1.0	27.364035663126103
