Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
ERX3873874	ERR3861823	2021-03-15 12:03:51	2021-03-15 22:38:47	8965982	666967688	0	74	260		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861823	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281316	SAMEA6516896	simple	199310	Escherichia coli CFT073	SAMEA6516896							no					GLASGOW POLYOMICS	ERA2366937		public	5452856A87B4A2CFBE84538D31F95F05	8FBA18293E09BB2528E30F063810E8BE		
ERX3873875	ERR3861824	2021-03-15 12:03:51	2021-03-15 22:23:27	7980503	593285573	0	74	232		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861824	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281317	SAMEA6516897	simple	199310	Escherichia coli CFT073	SAMEA6516897							no					GLASGOW POLYOMICS	ERA2366937		public	32FD6EFC0B98CE5A816D918C983D4BA1	B28B6C893FBE3DC60E1BE6FF7353C86D		
ERX3873876	ERR3861825	2021-03-15 12:03:51	2021-03-15 22:19:07	9424307	701438176	0	74	273		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861825	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281318	SAMEA6516898	simple	199310	Escherichia coli CFT073	SAMEA6516898							no					GLASGOW POLYOMICS	ERA2366937		public	0CE5B036373021A4A52D2CCF479F1F17	B03C2BA9B846DA82F7350B220131883E		
ERX3873877	ERR3861826	2021-03-15 12:03:51	2021-03-15 22:20:09	9917049	737698317	0	74	287		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861826	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281319	SAMEA6516899	simple	199310	Escherichia coli CFT073	SAMEA6516899							no					GLASGOW POLYOMICS	ERA2366937		public	E4767500EBDE6E57AAD8F785795F8671	F8E8C2F4181FB367168CDDA462EFD582		
ERX3873878	ERR3861827	2021-03-15 12:03:51	2021-03-15 22:17:36	6916654	514427643	0	74	197		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861827	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281320	SAMEA6516900	simple	199310	Escherichia coli CFT073	SAMEA6516900							no					GLASGOW POLYOMICS	ERA2366937		public	B3199667B35FD674BB2B36BF74623AA5	9E31BA176B31BD6EC438B6C0F4F0AFD5		
ERX3873879	ERR3861828	2021-03-15 12:03:51	2021-03-15 22:18:48	9411017	699905657	0	74	272		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861828	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281321	SAMEA6516901	simple	199310	Escherichia coli CFT073	SAMEA6516901							no					GLASGOW POLYOMICS	ERA2366937		public	1FF02B4C7F5C535D2046F42AF9AD9F31	4761CD37ACC8F5174812FBE3DC04C4F8		
ERX3873880	ERR3861829	2021-03-15 12:03:51	2021-03-15 22:18:45	8406695	625013243	0	74	243		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861829	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281322	SAMEA6516902	simple	199310	Escherichia coli CFT073	SAMEA6516902							no					GLASGOW POLYOMICS	ERA2366937		public	4C380AB0080BC30BEA943D2C51163E16	381BA844804E93E287093164F9DD1AFE		
ERX3873881	ERR3861830	2021-03-15 12:03:51	2021-03-15 22:19:19	10173707	756836564	0	74	296		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861830	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281323	SAMEA6516903	simple	199310	Escherichia coli CFT073	SAMEA6516903							no					GLASGOW POLYOMICS	ERA2366937		public	7E89121021648AD4E3DF6706E21FDBCC	DD2ACB2A735BCC083BA44005E39D1245		
ERX3873882	ERR3861831	2021-03-15 12:03:51	2021-03-15 22:19:41	10062760	749320003	0	74	292		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861831	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281324	SAMEA6516904	simple	199310	Escherichia coli CFT073	SAMEA6516904							no					GLASGOW POLYOMICS	ERA2366937		public	EBD6C58A8CB578A537DB62BBBFFB06C7	323F4740283A0599B4F5022548C6DC7E		
ERX3873883	ERR3861832	2021-03-15 12:03:51	2021-03-15 22:21:58	12930615	962515111	0	74	374		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861832	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281325	SAMEA6516905	simple	199310	Escherichia coli CFT073	SAMEA6516905							no					GLASGOW POLYOMICS	ERA2366937		public	802EC6C35F29109716E5F215EDA298E7	E24BA3D172BF54DCD98DEECFC99CA35D		
ERX3873884	ERR3861833	2021-03-15 12:03:51	2021-03-15 22:41:29	11280123	840176751	0	74	327		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861833	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281326	SAMEA6516906	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516906							no					GLASGOW POLYOMICS	ERA2366937		public	C399837E9452DDD463CFAF4C354345AA	FB59C90459070A3BBE09A9D231EB3F00		
ERX3873885	ERR3861834	2021-03-15 12:03:51	2021-03-15 22:21:26	12547001	933941376	0	74	357		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861834	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281327	SAMEA6516907	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516907							no					GLASGOW POLYOMICS	ERA2366937		public	10C2ABD472427090B145CBF1E963A993	E62235C1FEF44BA25B134C33BCAD8129		
ERX3873886	ERR3861835	2021-03-15 12:03:51	2021-03-15 22:23:00	12790559	952831826	0	74	364		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861835	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281328	SAMEA6516908	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516908							no					GLASGOW POLYOMICS	ERA2366937		public	85F9A0BD9CD1B502ACC5BBDBAB1D3BBC	33599146CC5FD8EE4EFF423B5B1ED28E		
ERX3873887	ERR3861836	2021-03-15 12:03:51	2021-03-15 22:41:53	14988502	1116288569	0	74	427		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861836	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281329	SAMEA6516909	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516909							no					GLASGOW POLYOMICS	ERA2366937		public	6F36F9680DB86F7158664EDC5474401F	E159ABF38409DB7C5F0881A76AACAD44		
ERX3873888	ERR3861837	2021-03-15 12:03:51	2021-03-15 22:22:35	10849212	807809657	0	74	311		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861837	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281330	SAMEA6516910	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516910							no					GLASGOW POLYOMICS	ERA2366937		public	54BBD0E8988503776AC4F5AFD1C65307	8CC863CDCA974CCC420247EA650D8C71		
ERX3873889	ERR3861838	2021-03-15 12:03:51	2021-03-15 22:21:02	11620243	864652484	0	74	333		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861838	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281331	SAMEA6516911	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516911							no					GLASGOW POLYOMICS	ERA2366937		public	1BBE9CB8DC4AB63C78F7FD83F83EF425	84C960839EE5B0CDDA1627EF2794E939		
ERX3873890	ERR3861839	2021-03-15 12:03:51	2021-03-15 22:19:34	10792538	803778003	0	74	307		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861839	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281332	SAMEA6516912	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516912							no					GLASGOW POLYOMICS	ERA2366937		public	D910FF01F646AB36CA5645952120D1FB	BAF2A817FA871F51B24C9CFDEEFB0699		
ERX3873891	ERR3861840	2021-03-15 12:03:52	2021-03-15 22:22:47	13328414	993063807	0	74	382		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861840	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281333	SAMEA6516913	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516913							no					GLASGOW POLYOMICS	ERA2366937		public	FC738E2BAAD7CB2FE432EB51B51EA056	0BF70B9408CCF3FA6BB6BA0F2A6732C1		
ERX3873892	ERR3861841	2021-03-15 12:03:52	2021-03-15 22:42:39	12386202	922134716	0	74	354		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861841	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281334	SAMEA6516914	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516914							no					GLASGOW POLYOMICS	ERA2366937		public	DE047BCF9FCE7B59128A0A464CAB2265	810869F1C5AA1221526CC13FA4D9F2E8		
ERX3873893	ERR3861842	2021-03-15 12:03:52	2021-03-15 22:25:33	16361323	1236272272	0	75	499		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861842	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281335	SAMEA6516915	simple	199310	Escherichia coli CFT073	SAMEA6516915							no					GLASGOW POLYOMICS	ERA2366937		public	C08A2F60381EF24ADEA967089DC49812	AAB39CB1AB9A1A97083DA1711DA5174A		
ERX3873894	ERR3861843	2021-03-15 12:03:52	2021-03-15 22:23:35	13675633	1033733239	0	75	420		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861843	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281336	SAMEA6516916	simple	199310	Escherichia coli CFT073	SAMEA6516916							no					GLASGOW POLYOMICS	ERA2366937		public	FE2E563A0E3AE57A74D01E426515D4A6	F31E3ADFB3FFC549B329B7AD6568F99F		
ERX3873895	ERR3861844	2021-03-15 12:03:52	2021-03-15 22:43:43	15744252	1189844809	0	75	480		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861844	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281337	SAMEA6516917	simple	199310	Escherichia coli CFT073	SAMEA6516917							no					GLASGOW POLYOMICS	ERA2366937		public	E7A19AE10CAD68F717740900C0BBD4DD	0C045BD1F0AA96998D28F6A24E570765		
ERX3873896	ERR3861845	2021-03-15 12:03:52	2021-03-15 22:24:34	14472565	1093305770	0	75	444		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861845	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281338	SAMEA6516918	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516918							no					GLASGOW POLYOMICS	ERA2366937		public	177EA00352EF39F3515DD5665F8696ED	38615187EF39163D733BC8781C21C61E		
ERX3873897	ERR3861846	2021-03-15 12:03:52	2021-03-15 22:23:44	14317376	1081610407	0	75	438		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861846	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281339	SAMEA6516919	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516919							no					GLASGOW POLYOMICS	ERA2366937		public	5B5CDEBEB7F6D73218C7522EDED970E1	01F621BDCB207CD077F215BD5D3B0C91		
ERX3873898	ERR3861847	2021-03-15 12:03:52	2021-03-15 22:41:36	14722599	1112200210	0	75	450		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861847	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281340	SAMEA6516920	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516920							no					GLASGOW POLYOMICS	ERA2366937		public	D96DC9F656F1C5DDF0FCE842F3C36A65	5C40FA6C33CFF9777963302513763063		
ERX3873899	ERR3861848	2021-03-15 12:03:52	2021-03-15 22:24:54	12538688	947440029	0	75	388		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861848	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281341	SAMEA6516921	simple	199310	Escherichia coli CFT073	SAMEA6516921							no					GLASGOW POLYOMICS	ERA2366937		public	335F408773D21DF640BCEFA2B6D071F0	51D19704FF69E07F274FBDB96F5CF177		
ERX3873900	ERR3861849	2021-03-15 12:03:52	2021-03-15 22:24:06	14400738	1088210579	0	75	441		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861849	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281342	SAMEA6516922	simple	199310	Escherichia coli CFT073	SAMEA6516922							no					GLASGOW POLYOMICS	ERA2366937		public	BAE540EBF687EEDF87E8F398EA753610	4D40CD1DE27E348FBBAA34A0A91D846F		
ERX3873901	ERR3861850	2021-03-15 12:03:52	2021-03-15 22:24:33	12454810	941029572	0	75	388		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861850	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281343	SAMEA6516923	simple	199310	Escherichia coli CFT073	SAMEA6516923							no					GLASGOW POLYOMICS	ERA2366937		public	1DA3D52B298F3D1B6F51CA87BFB2D3BE	067955188C6662AF829DAAF727548468		
ERX3873902	ERR3861851	2021-03-15 12:03:52	2021-03-15 22:23:42	13876555	1048574558	0	75	425		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861851	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281344	SAMEA6516924	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516924							no					GLASGOW POLYOMICS	ERA2366937		public	D2F62AB69F63D7293CF1AAD575ACED22	ABFDF6A9BF5E0532789AA1369142F18D		
ERX3873903	ERR3861852	2021-03-15 12:03:52	2021-03-15 22:26:07	13940673	1053487213	0	75	428		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861852	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281345	SAMEA6516925	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516925							no					GLASGOW POLYOMICS	ERA2366937		public	F1D15D4DFFDE65E6ACA6EE2D5BFD754A	4526107C5FEA1D6663BD41B8BEB53FB0		
ERX3873904	ERR3861853	2021-03-15 12:03:52	2021-03-15 22:22:48	13648387	1031383703	0	75	418		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861853	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281346	SAMEA6516926	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516926							no					GLASGOW POLYOMICS	ERA2366937		public	18E27F3DEE91C0A395355BB414B2D61F	393E033D9A40480F2B6A8FBA72C4B0C9		
ERX3873905	ERR3861854	2021-03-15 12:03:52	2021-03-15 22:27:23	14867741	1123504002	0	75	454		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861854	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281347	SAMEA6516927	simple	199310	Escherichia coli CFT073	SAMEA6516927							no					GLASGOW POLYOMICS	ERA2366937		public	E0DEFEAB555C04A1C40A9F58A4C1E651	388709ABC5F034206D79DEA3DD140CDE		
ERX3873906	ERR3861855	2021-03-15 12:03:52	2021-03-15 22:29:04	15884646	1200249695	0	75	486		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861855	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281348	SAMEA6516928	simple	199310	Escherichia coli CFT073	SAMEA6516928							no					GLASGOW POLYOMICS	ERA2366937		public	15E3D9388B704DEFE689A7F3225E1E04	4210CBE741DAC074A6F0457A68E49B2C		
ERX3873907	ERR3861856	2021-03-15 12:03:52	2021-03-15 22:28:46	15048374	1136930661	0	75	459		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861856	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281349	SAMEA6516929	simple	199310	Escherichia coli CFT073	SAMEA6516929							no					GLASGOW POLYOMICS	ERA2366937		public	3B9CFA632DBB0B87053E6A2E0234C2E8	756EDEFC4A872036C10287290C784D22		
ERX3873908	ERR3861857	2021-03-15 12:03:52	2021-03-15 22:24:49	12565277	949467215	0	75	387		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861857	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281350	SAMEA6516930	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516930							no					GLASGOW POLYOMICS	ERA2366937		public	17FD73D3761AA17EAA8A3071A6D49280	C3596311FC57E181A645CDBB7ACF1583		
ERX3873909	ERR3861858	2021-03-15 12:03:52	2021-03-15 22:28:44	14281811	1078803307	0	75	435		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861858	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281351	SAMEA6516931	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516931							no					GLASGOW POLYOMICS	ERA2366937		public	1D982BEB4D750B3F4683FBF09D1AA942	85089E3A4561D6D64CBCB5D3787E56C3		
ERX3873910	ERR3861859	2021-03-15 12:03:52	2021-03-15 22:27:34	13870015	1048000259	0	75	427		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861859	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281352	SAMEA6516932	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516932							no					GLASGOW POLYOMICS	ERA2366937		public	A790FE0F15D58B601DFC9A69CE230BDE	68752CB8D6B8C9420DB416176608AC94		
ERX3873911	ERR3861860	2021-03-15 12:03:52	2021-03-15 22:27:41	11756611	1740748258	11756611	148	698		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861860	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281353	SAMEA6516933	simple	199310	Escherichia coli CFT073	SAMEA6516933							no					GLASGOW POLYOMICS	ERA2366949		public	F423EB2A028D40BAFC2CD440FE7A7757	C68BA6C4BE1B77BA10638BF852907B4E		
ERX3873912	ERR3861861	2021-03-15 12:03:52	2021-03-15 22:28:26	13315983	1983773954	13315983	148	794		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861861	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281354	SAMEA6516934	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516934							no					GLASGOW POLYOMICS	ERA2366949		public	33F2F5CCA94FE20DE0DE60914283FD3D	394BA1F2D141270712F1CC44E2FB04C6		
ERX3873913	ERR3861862	2021-03-15 12:03:52	2021-03-15 22:30:53	12367422	1841831875	12367422	148	738		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861862	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281355	SAMEA6516935	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516935							no					GLASGOW POLYOMICS	ERA2366949		public	95BB758B61F25F35BD5BE3B002777716	9EBC8B9F855254E627BC3531E7588163		
ERX3873914	ERR3861863	2021-03-15 12:03:52	2021-03-15 22:31:53	15991142	2381772831	15991142	148	948		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3861/ERR3861863	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP119751	PRJEB36547		699787	ERS4281356	SAMEA6516936	simple	1072459	Escherichia coli O7:K1 str. CE10	SAMEA6516936							no					GLASGOW POLYOMICS	ERA2366949		public	AC86057596E826842AE50C747D4822BE	AA5D1169C8138A7F9744A4537F2CE9B5		
ERX3875029	ERR3862978	2020-08-05 11:37:36	2020-08-12 01:48:29	16883782	1275384937	0	75	540		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR3862978/ERR3862978.1	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119756	PRJEB36550		655438	ERS4281513	SAMEA6517095	simple	155864	Escherichia coli O157:H7 str. EDL933	SAMEA6517095							no					GLASGOW POLYOMICS	ERA2367076		public	75F3F15AFA1FA3A7AE364BEC4D543A0D	2C243A138C28C1784FD4C0FDECF236C8		
ERX3875030	ERR3862979	2020-08-05 11:37:36	2020-08-12 01:48:41	13195049	996673189	0	75	427		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR3862979/ERR3862979.1	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119756	PRJEB36550		655438	ERS4281514	SAMEA6517096	simple	155864	Escherichia coli O157:H7 str. EDL933	SAMEA6517096							no					GLASGOW POLYOMICS	ERA2367076		public	3DFDE0D0D2708FE7BF3BF5A0091BCEBE	BD0898DF396F50AD592205995D52A613		
ERX3875031	ERR3862980	2020-08-05 11:37:36	2020-08-12 01:48:47	14814641	1119122660	0	75	477		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR3862980/ERR3862980.1	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119756	PRJEB36550		655438	ERS4281515	SAMEA6517097	simple	155864	Escherichia coli O157:H7 str. EDL933	SAMEA6517097							no					GLASGOW POLYOMICS	ERA2367076		public	A8FA7FB56359FBC42659D206E6A601A7	8D258728EA8C056D3BFEF5DA97575F3C		
ERX3875032	ERR3862981	2020-08-05 11:37:36	2020-08-12 01:49:09	15451307	1167233305	0	75	496		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR3862981/ERR3862981.1	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP119756	PRJEB36550		655438	ERS4281516	SAMEA6517098	simple	155864	Escherichia coli O157:H7 str. EDL933	SAMEA6517098							no					GLASGOW POLYOMICS	ERA2367076		public	855528ECDB27FDB8658FB435D715CE66	4CD73A5A29703467EA1F11B9841551A6		
