id,source,target,Effect,Evidence
gacA-PA3077,gacA,PA3077,?,Strong
gacA-PA3572,gacA,PA3572,?,Strong
gacA-recD,gacA,recD,?,Strong
gacA-PA4340,gacA,PA4340,?,Strong
gacA-PA4171,gacA,PA4171,?,Strong
gacA-eddB,gacA,eddB,?,Strong
gacA-PA4676,gacA,PA4676,?,Strong
gacA-PA5167,gacA,PA5167,?,Strong
gacA-lldA,gacA,lldA,?,Strong
gacA-pvdS,gacA,pvdS,?,Strong
gacA-PA1055,gacA,PA1055,?,Strong
gacA-PA0691,gacA,PA0691,?,Strong
gacA-PA0102,gacA,PA0102,?,Strong
gacA-PA5517,gacA,PA5517,?,Strong
gacA-PA3959,gacA,PA3959,?,Strong
gacA-tonB,gacA,tonB,?,Strong
gacA-exsB,gacA,exsB,?,Strong
gacA-PA4987,gacA,PA4987,?,Strong
gacA-PA3564,gacA,PA3564,?,Strong
gacA-PA4475,gacA,PA4475,?,Strong
gacA-lpdV,gacA,lpdV,?,Strong
gacA-rhlE,gacA,rhlE,?,Strong
gacA-rhlR,gacA,rhlR,?,Strong
gacA-greB,gacA,greB,?,Strong
gacA-PA4586,gacA,PA4586,?,Strong
gacA-aruI,gacA,aruI,?,Strong
gacA-PA4992,gacA,PA4992,?,Strong
gacA-PA5210,gacA,PA5210,?,Strong
gacA-PA2958.1,gacA,PA2958.1,+,Strong
gacA-PA3313,gacA,PA3313,?,Strong
gacA-PA1107,gacA,PA1107,?,Strong
gacA-PA1473,gacA,PA1473,?,Strong
gacA-PA2301,gacA,PA2301,?,Strong
gacA-PA0802,gacA,PA0802,?,Strong
gacA-foxI,gacA,foxI,?,Strong
gacA-PA4112,gacA,PA4112,?,Strong
gacA-PA2588,gacA,PA2588,?,Strong
gacA-PA5342,gacA,PA5342,?,Strong
gacA-PA1200,gacA,PA1200,?,Strong
gacA-cyoA,gacA,cyoA,?,Strong
gacA-PA4611,gacA,PA4611,?,Strong
gacA-aprE,gacA,aprE,?,Strong
gacA-PA2502,gacA,PA2502,?,Strong
gacA-PA3309,gacA,PA3309,?,Strong
gacA-PA4510,gacA,PA4510,?,Strong
gacA-PA1363,gacA,PA1363,?,Strong
gacA-glnD,gacA,glnD,?,Strong
gacA-PA4925,gacA,PA4925,?,Strong
gacA-PA4291,gacA,PA4291,?,Strong
gacA-hcnA,gacA,hcnA,+,Strong
gacA-hcnC,gacA,hcnC,+,Strong
gacA-hcnB,gacA,hcnB,+,Strong
gacA-dsbE,gacA,dsbE,?,Strong
gacA-PA1287,gacA,PA1287,?,Strong
gacA-PA0874,gacA,PA0874,?,Strong
gacA-PA0041a,gacA,PA0041a,?,Strong
gacA-PA0703,gacA,PA0703,?,Strong
gacA-amiC,gacA,amiC,?,Strong
gacA-PA0138,gacA,PA0138,?,Strong
gacA-PA1211,gacA,PA1211,?,Strong
gacA-PA3533,gacA,PA3533,?,Strong
gacA-PA0540,gacA,PA0540,?,Strong
gacA-liuE,gacA,liuE,?,Strong
gacA-pyrG,gacA,pyrG,?,Strong
gacA-PA2504,gacA,PA2504,?,Strong
gacA-PA0422,gacA,PA0422,?,Strong
gacA-PA5136,gacA,PA5136,?,Strong
gacA-amiR,gacA,amiR,?,Strong
gacA-PA4685,gacA,PA4685,?,Strong
gacA-PA3669,gacA,PA3669,?,Strong
gacA-PA3749,gacA,PA3749,?,Strong
gacA-vreI,gacA,vreI,?,Strong
gacA-PA4289,gacA,PA4289,?,Strong
gacA-PA1295,gacA,PA1295,?,Strong
mexR-nalC,mexR,nalC,-,Strong
mexR-mexT,mexR,mexT,-,Strong
mexR-mexB,mexR,mexB,-,Strong
mexR-oprM,mexR,oprM,-,Strong
mexR-mexA,mexR,mexA,-,Strong
ampR-PA2896,ampR,PA2896,?,Strong
ampR-poxB,ampR,poxB,+,Strong
ampR-PA0149,ampR,PA0149,?,Strong
ampR-mexF,ampR,mexF,+,Strong
ampR-pvdS,ampR,pvdS,?,Strong
ampR-ampDh2,ampR,ampDh2,+,Strong
ampR-ampDh3,ampR,ampDh3,+,Strong
ampR-rsmZ,ampR,rsmZ,+,Strong
ampR-creD,ampR,creD,-,Strong
ampR-nagZ,ampR,nagZ,+,Strong
ampR-femI,ampR,femI,?,Strong
ampR-ampC,ampR,ampC,+,Strong
ampR-rpoS,ampR,rpoS,+,Strong
ampR-lasR,ampR,lasR,-,Strong
ampR-oprN,ampR,oprN,+,Strong
ampR-mvfR,ampR,mvfR,+,Strong
ampR-mexT,ampR,mexT,-,Strong
ampR-ampG,ampR,ampG,+,Strong
ampR-ampD,ampR,ampD,+,Strong
ampR-algU,ampR,algU,-,Strong
ampR-lasA,ampR,lasA,-,Strong
ampR-lasB,ampR,lasB,+,Strong
ampR-rhlR,ampR,rhlR,+,Strong
ampR-algB,ampR,algB,-,Strong
ampR-lasI,ampR,lasI,-,Strong
ampR-mexE,ampR,mexE,+,Strong
ampR-prtR,ampR,prtR,+,Strong
ampR-PA4218,ampR,PA4218,+,Strong
crc-rpoS,crc,rpoS,-,Strong
crc-PA1182,crc,PA1182,-,Strong
crc-PA5530,crc,PA5530,+,Strong
crc-prpC,crc,prpC,-,Strong
crc-nirS,crc,nirS,+,Strong
crc-PA2486,crc,PA2486,+,Strong
crc-cpdA,crc,cpdA,-,Strong
crc-ptrB,crc,ptrB,-,Strong
crc-gltR,crc,gltR,-,Strong
crc-PA0886,crc,PA0886,-,Strong
crc-PA0885,crc,PA0885,-,Strong
crc-PA0884,crc,PA0884,-,Strong
crc-acsA1,crc,acsA1,-,Strong
crc-fimL,crc,fimL,-,Strong
pprB-PA4652,pprB,PA4652,+,Strong
pprB-PA4653,pprB,PA4653,+,Strong
pprB-PA4650,pprB,PA4650,+,Strong
pprB-PA4651,pprB,PA4651,+,Strong
pprB-rcpA,pprB,rcpA,+,Strong
pprB-rcpC,pprB,rcpC,+,Strong
pprB-PA1875,pprB,PA1875,+,Strong
pprB-PA1874,pprB,PA1874,+,Strong
pprB-PA4294,pprB,PA4294,+,Strong
pprB-PA1876,pprB,PA1876,+,Strong
pprB-tadG,pprB,tadG,+,Strong
pprB-PA4299,pprB,PA4299,+,Strong
pprB-tadA,pprB,tadA,+,Strong
pprB-tadC,pprB,tadC,+,Strong
pprB-tadB,pprB,tadB,+,Strong
pprB-PA1877,pprB,PA1877,+,Strong
pprB-PA4649,pprB,PA4649,+,Strong
pprB-PA4648,pprB,PA4648,+,Strong
pprB-PA4298,pprB,PA4298,+,Strong
pprB-flp,pprB,flp,+,Strong
pprB-pprB,pprB,pprB,-,Strong
pprB-pprA,pprB,pprA,+,Strong
vreI-vreR,vreI,vreR,?,Strong
vreI-PA2384,vreI,PA2384,?,Strong
vreI-PA0149,vreI,PA0149,?,Strong
vreI-PA5403,vreI,PA5403,?,Strong
flgM-fliA,flgM,fliA,-,Strong
flgM-fliC,flgM,fliC,-,Strong
PA2010-hmgA,PA2010,hmgA,-,Strong
mvaT-oprN,mvaT,oprN,-,Strong
mvaT-ptxS,mvaT,ptxS,+,Strong
mvaT-oprD,mvaT,oprD,+,Strong
mvaT-rsmZ,mvaT,rsmZ,-,Strong
mvaT-cupA1,mvaT,cupA1,-,Strong
mvaT-aotJ,mvaT,aotJ,-,Strong
mvaT-sigX,mvaT,sigX,?,Strong
mvaT-mexF,mvaT,mexF,-,Strong
mvaT-cupC1,mvaT,cupC1,-,Strong
mvaT-mexE,mvaT,mexE,-,Strong
mvaT-cupB1,mvaT,cupB1,-,Strong
mexZ-mexX,mexZ,mexX,-,Strong
mexZ-mexY,mexZ,mexY,-,Strong
mifR-PA5530,mifR,PA5530,+,Strong
mexT-lldP,mexT,lldP,-,Strong
mexT-PA2486,mexT,PA2486,+,Strong
mexT-phnA,mexT,phnA,-,Strong
mexT-PA1942,mexT,PA1942,+,Strong
mexT-phnB,mexT,phnB,-,Strong
mexT-PA2812,mexT,PA2812,+,Strong
mexT-PA2813,mexT,PA2813,+,Strong
mexT-PA2811,mexT,PA2811,+,Strong
mexT-xenB,mexT,xenB,+,Strong
mexT-pscE,mexT,pscE,-,Strong
mexT-PA3205,mexT,PA3205,+,Strong
mexT-PA2759,mexT,PA2759,+,Strong
mexT-PA4772,mexT,PA4772,-,Strong
mexT-PA4881,mexT,PA4881,+,Strong
mexT-rhlA,mexT,rhlA,-,Strong
mexT-fabH,mexT,fabH,-,Strong
mexT-pqsD,mexT,pqsD,-,Strong
mexT-pqsE,mexT,pqsE,-,Strong
mexT-cbpD,mexT,cbpD,-,Strong
mexT-pqsA,mexT,pqsA,-,Strong
mexT-pqsB,mexT,pqsB,-,Strong
mexT-pqsC,mexT,pqsC,-,Strong
mexT-hcnA,mexT,hcnA,-,Strong
mexT-hcnC,mexT,hcnC,-,Strong
mexT-hcnB,mexT,hcnB,-,Strong
mexT-exsA,mexT,exsA,-,Strong
mexT-PA2491,mexT,PA2491,+,Strong
mexT-PA4623,mexT,PA4623,+,Strong
mexT-oprN,mexT,oprN,+,Strong
mexT-PA4355,mexT,PA4355,+,Strong
mexT-PA4354,mexT,PA4354,+,Strong
mexT-PA1970,mexT,PA1970,+,Strong
mexT-mexT,mexT,mexT,+,Strong
mexT-acpP2,mexT,acpP2,-,Strong
mexT-oprD,mexT,oprD,-,Strong
mexT-rhlI,mexT,rhlI,+,Strong
mexT-pvdA,mexT,pvdA,+,Strong
mexT-PA1333,mexT,PA1333,+,Strong
mexT-PA3530,mexT,PA3530,+,Strong
mexT-mexF,mexT,mexF,+,Strong
mexT-mexE,mexT,mexE,+,Strong
mexT-PA4141,mexT,PA4141,+,Strong
mexT-PA3331,mexT,PA3331,-,Strong
mexT-PA3332,mexT,PA3332,-,Strong
mexT-PA1744,mexT,PA1744,+,Strong
mexT-lasB,mexT,lasB,-,Strong
mexT-clpP2,mexT,clpP2,-,Strong
mexT-PA1658,mexT,PA1658,-,Strong
mexT-lldD,mexT,lldD,-,Strong
mexT-PA3229,mexT,PA3229,+,Strong
mexT-PA1657,mexT,PA1657,-,Strong
mucA-algU,mucA,algU,+,Strong
deaD-exsA,deaD,exsA,+,Strong
PA2251-ansA,PA2251,ansA,+,Strong
PA2251-PA2252,PA2251,PA2252,+,Strong
algZ-algZ,algZ,algZ,-,Strong
algZ-alg8,algZ,alg8,+,Strong
algZ-exsA,algZ,exsA,-,Strong
algZ-fleQ,algZ,fleQ,-,Strong
algZ-algX,algZ,algX,+,Strong
algZ-alg44,algZ,alg44,+,Strong
algZ-algJ,algZ,algJ,+,Strong
algZ-algK,algZ,algK,+,Strong
algZ-algI,algZ,algI,+,Strong
algZ-algL,algZ,algL,+,Strong
algZ-algC,algZ,algC,+,Strong
algZ-algA,algZ,algA,+,Strong
algZ-algF,algZ,algF,+,Strong
algZ-algG,algZ,algG,+,Strong
algZ-algD,algZ,algD,+,Strong
algZ-algE,algZ,algE,+,Strong
ladS-gacA,ladS,gacA,+,Strong
ladS-gacS,ladS,gacS,+,Strong
ladS-rsaL,ladS,rsaL,+,Strong
algR-pilW,algR,pilW,+,Strong
algR-pilV,algR,pilV,+,Strong
algR-pilX,algR,pilX,+,Strong
algR-alc,algR,alc,?,Strong
algR-PA3325,algR,PA3325,?,Strong
algR-PA3774,algR,PA3774,?,Strong
algR-phzB1,algR,phzB1,?,Strong
algR-PA4735,algR,PA4735,?,Strong
algR-PA3676,algR,PA3676,?,Strong
algR-PA4676,algR,PA4676,?,Strong
algR-PA1819,algR,PA1819,+,Strong
algR-PA5152,algR,PA5152,+,Strong
algR-PA5153,algR,PA5153,+,Strong
algR-PA2867,algR,PA2867,?,Strong
algR-alg44,algR,alg44,+,Strong
algR-PA1333,algR,PA1333,?,Strong
algR-atpI,algR,atpI,?,Strong
algR-phzC1,algR,phzC1,?,Strong
algR-PA3761,algR,PA3761,?,Strong
algR-PA1736,algR,PA1736,?,Strong
algR-csrA,algR,csrA,+,Strong
algR-PA1159,algR,PA1159,?,Strong
algR-PA0277,algR,PA0277,?,Strong
algR-PA4019,algR,PA4019,?,Strong
algR-PA4654,algR,PA4654,?,Strong
algR-ldcA,algR,ldcA,+,Strong
algR-ampDh3,algR,ampDh3,?,Strong
algR-cobO,algR,cobO,?,Strong
algR-nrdA,algR,nrdA,+,Strong
algR-nrdB,algR,nrdB,+,Strong
algR-xcpT,algR,xcpT,?,Strong
algR-PA1727,algR,PA1727,+,Strong
algR-opgG,algR,opgG,?,Strong
algR-PA4392,algR,PA4392,?,Strong
algR-sigX,algR,sigX,?,Strong
algR-PA0839,algR,PA0839,?,Strong
algR-algZ,algR,algZ,-,Strong
algR-algX,algR,algX,+,Strong
algR-algR,algR,algR,+,Strong
algR-braZ,algR,braZ,+,Strong
algR-PA0263.1,algR,PA0263.1,?,Strong
algR-algJ,algR,algJ,+,Strong
algR-algK,algR,algK,+,Strong
algR-lasB,algR,lasB,?,Strong
algR-algI,algR,algI,+,Strong
algR-algL,algR,algL,+,Strong
algR-asd,algR,asd,?,Strong
algR-algC,algR,algC,+,Strong
algR-algA,algR,algA,+,Strong
algR-algF,algR,algF,+,Strong
algR-algG,algR,algG,+,Strong
algR-algD,algR,algD,+,Strong
algR-algE,algR,algE,+,Strong
algR-phzA1,algR,phzA1,?,Strong
algR-phzF2,algR,phzF2,?,Strong
algR-PA3572,algR,PA3572,?,Strong
algR-PrrF2,algR,PrrF2,+,Strong
algR-argB,algR,argB,+,Strong
algR-PA0947,algR,PA0947,?,Strong
algR-argG,algR,argG,-,Strong
algR-maeA,algR,maeA,?,Strong
algR-PA4340,algR,PA4340,?,Strong
algR-putP,algR,putP,?,Strong
algR-PA4171,algR,PA4171,?,Strong
algR-rcpC,algR,rcpC,?,Strong
algR-PA3535,algR,PA3535,?,Strong
algR-sstT,algR,sstT,+,Strong
algR-PA4570,algR,PA4570,?,Strong
algR-pvdS,algR,pvdS,-,Strong
algR-PA0456,algR,PA0456,?,Strong
algR-PA3934,algR,PA3934,+,Strong
algR-PA0691,algR,PA0691,?,Strong
algR-tonB,algR,tonB,?,Strong
algR-PA2523,algR,PA2523,+,Strong
algR-exsA,algR,exsA,+,Strong
algR-PA4475,algR,PA4475,?,Strong
algR-pqsD,algR,pqsD,?,Strong
algR-pqsE,algR,pqsE,?,Strong
algR-glyA2,algR,glyA2,?,Strong
algR-pqsA,algR,pqsA,?,Strong
algR-pqsB,algR,pqsB,?,Strong
algR-pqsC,algR,pqsC,?,Strong
algR-femI,algR,femI,?,Strong
algR-rhlB,algR,rhlB,-,Strong
algR-rhlA,algR,rhlA,-,Strong
algR-rlmF,algR,rlmF,?,Strong
algR-rhlI,algR,rhlI,-,Strong
algR-fliL,algR,fliL,?,Strong
algR-gdhA,algR,gdhA,-,Strong
algR-PA3740,algR,PA3740,?,Strong
algR-phzG1,algR,phzG1,?,Strong
algR-PA1107,algR,PA1107,?,Strong
algR-cat,algR,cat,?,Strong
algR-dnaA,algR,dnaA,?,Strong
algR-dnaE,algR,dnaE,?,Strong
algR-PA2301,algR,PA2301,?,Strong
algR-oprJ,algR,oprJ,?,Strong
algR-PA0328,algR,PA0328,+,Strong
algR-PA1131,algR,PA1131,?,Strong
algR-PA4320,algR,PA4320,?,Strong
algR-cyoA,algR,cyoA,?,Strong
algR-PA4357,algR,PA4357,?,Strong
algR-phzD1,algR,phzD1,?,Strong
algR-lip,algR,lip,-,Strong
algR-hcnA,algR,hcnA,-,Strong
algR-dsbE,algR,dsbE,?,Strong
algR-PA1287,algR,PA1287,?,Strong
algR-PA0703,algR,PA0703,?,Strong
algR-alg8,algR,alg8,+,Strong
algR-PA4948,algR,PA4948,?,Strong
algR-PA3067,algR,PA3067,?,Strong
algR-liuE,algR,liuE,?,Strong
algR-pyrG,algR,pyrG,?,Strong
algR-lap,algR,lap,?,Strong
algR-fimU,algR,fimU,+,Strong
algR-fimV,algR,fimV,?,Strong
algR-PA3722,algR,PA3722,?,Strong
algR-phzE1,algR,phzE1,?,Strong
algR-arcD,algR,arcD,+,Strong
algR-arcA,algR,arcA,+,Strong
algR-arcB,algR,arcB,+,Strong
algR-arcC,algR,arcC,+,Strong
algP-rhlR,algP,rhlR,-,Strong
algQ-lasR,algQ,lasR,-,Strong
algQ-rhlR,algQ,rhlR,-,Strong
algQ-rpoD,algQ,rpoD,-,Strong
algU-PA4033,algU,PA4033,+,Strong
algU-algL,algU,algL,+,Strong
algU-phuR,algU,phuR,+,Strong
algU-lasR,algU,lasR,?,Strong
algU-PA3952,algU,PA3952,+,Strong
algU-PA1053,algU,PA1053,+,Strong
algU-PA3819,algU,PA3819,+,Strong
algU-anr,algU,anr,?,Strong
algU-tal,algU,tal,+,Strong
algU-mucB,algU,mucB,+,Strong
algU-mucA,algU,mucA,+,Strong
algU-ivy,algU,ivy,+,Strong
algU-alg8,algU,alg8,+,Strong
algU-algA,algU,algA,+,Strong
algU-PA5291,algU,PA5291,+,Strong
algU-ppyR,algU,ppyR,?,Strong
algU-algU,algU,algU,+,Strong
algU-PA2177,algU,PA2177,?,Strong
algU-PA3262,algU,PA3262,+,Strong
algU-cbrB,algU,cbrB,?,Strong
algU-algZ,algU,algZ,+,Strong
algU-osmC,algU,osmC,+,Strong
algU-kinB,algU,kinB,?,Strong
algU-algR,algU,algR,+,Strong
algU-oprF,algU,oprF,+,Strong
algU-pyrR,algU,pyrR,?,Strong
algU-algJ,algU,algJ,+,Strong
algU-algK,algU,algK,+,Strong
algU-PA0856,algU,PA0856,+,Strong
algU-amrZ,algU,amrZ,+,Strong
algU-algB,algU,algB,+,Strong
algU-algC,algU,algC,+,Strong
algU-alg44,algU,alg44,+,Strong
algU-rpoH,algU,rpoH,+,Strong
algU-algF,algU,algF,+,Strong
algU-algG,algU,algG,+,Strong
algU-algD,algU,algD,+,Strong
algU-algE,algU,algE,+,Strong
algU-bolA,algU,bolA,+,Strong
algU-PA5181.1,algU,PA5181.1,?,Strong
algU-PA5492.1,algU,PA5492.1,+,Strong
algU-fleQ,algU,fleQ,-,Strong
algU-gltR,algU,gltR,?,Strong
algU-lptA,algU,lptA,+,Strong
algU-csrA,algU,csrA,+,Strong
algU-algI,algU,algI,+,Strong
algU-PA1592,algU,PA1592,+,Strong
algU-dksA,algU,dksA,+,Strong
algU-algX,algU,algX,+,Strong
algU-lptF,algU,lptF,+,Strong
algU-vfr,algU,vfr,?,Strong
algU-lptB,algU,lptB,+,Strong
algB-algD,algB,algD,+,Strong
qscR-PA1300,qscR,PA1300,?,Strong
PA2523-czcB,PA2523,czcB,+,Strong
PA2523-czcC,PA2523,czcC,+,Strong
PA2523-czcA,PA2523,czcA,+,Strong
PA2523-oprD,PA2523,oprD,-,Strong
PA2523-phzA1,PA2523,phzA1,-,Strong
PA2523-lasI,PA2523,lasI,-,Strong
PA3343-rsmY,PA3343,rsmY,+,Strong
pvdS-mvfR,pvdS,mvfR,?,Strong
pvdS-lasR,pvdS,lasR,?,Strong
pvdS-rhlR,pvdS,rhlR,?,Strong
pvdS-ptxR,pvdS,ptxR,?,Strong
pvdS-PA2383,pvdS,PA2383,?,Strong
hexR-zwf,hexR,zwf,-,Strong
lon-hfq,lon,hfq,-,Strong
lon-hmp,lon,hmp,+,Strong
lon-mexX,lon,mexX,+,Strong
lon-mexY,lon,mexY,+,Strong
PA4778-PA3523,PA4778,PA3523,+,Strong
gbdR-rpsG,gbdR,rpsG,?,Strong
gbdR-PA3836,gbdR,PA3836,?,Strong
gbdR-PA3835,gbdR,PA3835,?,Strong
gbdR-dgcA,gbdR,dgcA,+,Strong
gbdR-pchP,gbdR,pchP,+,Strong
gbdR-soxB,gbdR,soxB,+,Strong
gbdR-wbpG,gbdR,wbpG,?,Strong
gbdR-soxA,gbdR,soxA,+,Strong
gbdR-soxG,gbdR,soxG,+,Strong
gbdR-soxD,gbdR,soxD,+,Strong
gbdR-PA5388,gbdR,PA5388,-,Strong
gbdR-phzD1,gbdR,phzD1,?,Strong
gbdR-hisF2,gbdR,hisF2,?,Strong
gbdR-phzF2,gbdR,phzF2,?,Strong
gbdR-phzB1,gbdR,phzB1,?,Strong
gbdR-wbpA,gbdR,wbpA,?,Strong
gbdR-PA2698,gbdR,PA2698,?,Strong
gbdR-glyA1,gbdR,glyA1,+,Strong
gbdR-dgcB,gbdR,dgcB,+,Strong
gbdR-gbdR,gbdR,gbdR,+,Strong
gbdR-plcH,gbdR,plcH,+-,Strong
gbdR-cupB3,gbdR,cupB3,?,Strong
gbdR-PA3044,gbdR,PA3044,?,Strong
gbdR-PA3045,gbdR,PA3045,?,Strong
gbdR-oprI,gbdR,oprI,?,Strong
gbdR-sdaB,gbdR,sdaB,+,Strong
gbdR-bfrB,gbdR,bfrB,?,Strong
gbdR-phzA1,gbdR,phzA1,?,Strong
gbdR-PA4087,gbdR,PA4087,?,Strong
gbdR-PA3291,gbdR,PA3291,?,Strong
gbdR-PA3290,gbdR,PA3290,?,Strong
gbdR-phzE1,gbdR,phzE1,?,Strong
gbdR-PA4139,gbdR,PA4139,?,Strong
gbdR-fimV,gbdR,fimV,?,Strong
gbdR-phzG1,gbdR,phzG1,?,Strong
gbdR-wzy,gbdR,wzy,?,Strong
gbdR-dusA,gbdR,dusA,?,Strong
gbdR-PA2459,gbdR,PA2459,?,Strong
gbdR-phzC1,gbdR,phzC1,?,Strong
gbdR-gbcB,gbdR,gbcB,+,Strong
gbdR-gbcA,gbdR,gbcA,+,Strong
gbdR-arnB,gbdR,arnB,?,Strong
ihfA-narK2,ihfA,narK2,+,Strong
ihfA-narK1,ihfA,narK1,+,Strong
ihfA-hemA,ihfA,hemA,+,Strong
ihfA-pchP,ihfA,pchP,+,Strong
ihfA-algX,ihfA,algX,+,Strong
ihfA-moeB,ihfA,moeB,+,Strong
ihfA-narI,ihfA,narI,+,Strong
ihfA-narH,ihfA,narH,+,Strong
ihfA-narJ,ihfA,narJ,+,Strong
ihfA-narG,ihfA,narG,+,Strong
ihfA-murI,ihfA,murI,+,Strong
ihfA-alg8,ihfA,alg8,+,Strong
ihfA-prmC,ihfA,prmC,+,Strong
ihfA-gbdR,ihfA,gbdR,+,Strong
ihfA-lasR,ihfA,lasR,+,Strong
ihfA-oprE,ihfA,oprE,+,Strong
ihfA-alg44,ihfA,alg44,+,Strong
ihfA-algJ,ihfA,algJ,+,Strong
ihfA-algK,ihfA,algK,+,Strong
ihfA-algI,ihfA,algI,+,Strong
ihfA-algL,ihfA,algL,+,Strong
ihfA-algB,ihfA,algB,+,Strong
ihfA-fliD,ihfA,fliD,+,Strong
ihfA-algA,ihfA,algA,+,Strong
ihfA-algF,ihfA,algF,+,Strong
ihfA-algG,ihfA,algG,+,Strong
ihfA-algD,ihfA,algD,+,Strong
ihfA-algE,ihfA,algE,+,Strong
ihfA-fleS,ihfA,fleS,+,Strong
ihfA-fleR,ihfA,fleR,+,Strong
fliA-fliL,fliA,fliL,+,Strong
fliA-bifA,fliA,bifA,+,Strong
fliA-fliC,fliA,fliC,+,Strong
fliA-flgM,fliA,flgM,+,Strong
fliC-exoS,fliC,exoS,-,Strong
fliC-exoY,fliC,exoY,-,Strong
fliC-exoT,fliC,exoT,-,Strong
PA2384-PA4896,PA2384,PA4896,?,Strong
PA2384-PA3410,PA2384,PA3410,?,Strong
PA2384-vreI,PA2384,vreI,?,Strong
PA2384-pvdS,PA2384,pvdS,?,Strong
PA2384-sigX,PA2384,sigX,?,Strong
PA2384-PA1300,PA2384,PA1300,?,Strong
rocA1-cupC1,rocA1,cupC1,+,Strong
rocA1-cupB1,rocA1,cupB1,+,Strong
dhcR-dhcA,dhcR,dhcA,+,Strong
dhcR-dhcB,dhcR,dhcB,+,Strong
vqsR-foxI,vqsR,foxI,?,Strong
vqsR-PA3973,vqsR,PA3973,?,Strong
vqsR-PA4357,vqsR,PA4357,?,Strong
vqsR-greB,vqsR,greB,?,Strong
vqsR-mexG,vqsR,mexG,?,Strong
vqsR-PA4896,vqsR,PA4896,?,Strong
vqsR-PA0149,vqsR,PA0149,?,Strong
vqsR-PA3899,vqsR,PA3899,?,Strong
vqsR-alc,vqsR,alc,?,Strong
vqsR-opmD,vqsR,opmD,?,Strong
vqsR-maeA,vqsR,maeA,?,Strong
vqsR-asd,vqsR,asd,?,Strong
vqsR-PA0472,vqsR,PA0472,?,Strong
vqsR-femI,vqsR,femI,?,Strong
vqsR-mexH,vqsR,mexH,?,Strong
vqsR-mexI,vqsR,mexI,?,Strong
vqsR-PA4320,vqsR,PA4320,?,Strong
vqsR-speH,vqsR,speH,?,Strong
vqsR-PA0839,vqsR,PA0839,?,Strong
vqsR-PA4312,vqsR,PA4312,?,Strong
vqsR-qscR,vqsR,qscR,?,Strong
vqsM-PA0007,vqsM,PA0007,+,Strong
vqsM-hscB,vqsM,hscB,+,Strong
vqsM-phuU,vqsM,phuU,+,Strong
vqsM-cobS,vqsM,cobS,+,Strong
vqsM-ppk,vqsM,ppk,+,Strong
vqsM-accA,vqsM,accA,+,Strong
vqsM-pvdQ,vqsM,pvdQ,+,Strong
vqsM-PA0526,vqsM,PA0526,+,Strong
vqsM-tilS,vqsM,tilS,?,Strong
vqsM-PA2588,vqsM,PA2588,+,Strong
vqsM-PA5342,vqsM,PA5342,?,Strong
vqsM-PA5518,vqsM,PA5518,+,Strong
vqsM-PA3342,vqsM,PA3342,+,Strong
vqsM-recD,vqsM,recD,+,Strong
vqsM-purD,vqsM,purD,+,Strong
vqsM-PA3676,vqsM,PA3676,?,Strong
vqsM-PA5517,vqsM,PA5517,?,Strong
vqsM-PA5324,vqsM,PA5324,+,Strong
vqsM-PA3565,vqsM,PA3565,+,Strong
vqsM-PA3670,vqsM,PA3670,+,Strong
vqsM-pyrC',vqsM,pyrC',+,Strong
vqsM-PA3899,vqsM,PA3899,?,Strong
vqsM-trkH,vqsM,trkH,+,Strong
vqsM-PA4925,vqsM,PA4925,?,Strong
vqsM-PA5149.1,vqsM,PA5149.1,?,Strong
vqsM-ratA,vqsM,ratA,?,Strong
vqsM-PA3106,vqsM,PA3106,+,Strong
vqsM-PA3513,vqsM,PA3513,?,Strong
vqsM-pqsH,vqsM,pqsH,?,Strong
vqsM-ctpL,vqsM,ctpL,?,Strong
vqsM-PA3907,vqsM,PA3907,+,Strong
vqsM-PA0525,vqsM,PA0525,+,Strong
vqsM-smpB,vqsM,smpB,+,Strong
vqsM-tsaC,vqsM,tsaC,+,Strong
vqsM-PA3900,vqsM,PA3900,+,Strong
vqsM-cysG,vqsM,cysG,+,Strong
vqsM-PA3514,vqsM,PA3514,+,Strong
vqsM-spdH,vqsM,spdH,+,Strong
vqsM-gcvP2,vqsM,gcvP2,+,Strong
vqsM-nosD,vqsM,nosD,+,Strong
vqsM-PA5423,vqsM,PA5423,+,Strong
vqsM-opr86,vqsM,opr86,+,Strong
vqsM-vqsM,vqsM,vqsM,+,Strong
vqsM-PA3925,vqsM,PA3925,+,Strong
vqsM-waaC,vqsM,waaC,+,Strong
vqsM-PA3510,vqsM,PA3510,?,Strong
vqsM-PA5290,vqsM,PA5290,+,Strong
vqsM-PA0440,vqsM,PA0440,+,Strong
vqsM-retS,vqsM,retS,?,Strong
vqsM-PA5216,vqsM,PA5216,+,Strong
vqsM-PA0845,vqsM,PA0845,+,Strong
vqsM-PA1333,vqsM,PA1333,?,Strong
vqsM-PA2005,vqsM,PA2005,+,Strong
vqsM-PA2004,vqsM,PA2004,?,Strong
vqsM-PA3457,vqsM,PA3457,?,Strong
vqsM-PA2661,vqsM,PA2661,+,Strong
vqsM-recG,vqsM,recG,+,Strong
vqsM-PA1253,vqsM,PA1253,+,Strong
vqsM-PA4908,vqsM,PA4908,+,Strong
vqsM-PA4894,vqsM,PA4894,+,Strong
vqsM-PA2228,vqsM,PA2228,+,Strong
vqsM-PA3749,vqsM,PA3749,+,Strong
glpR-glpT,glpR,glpT,-,Strong
