MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.52,2,7_3,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.62,2,21_5,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,6_1,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,1_2,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,1_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,4_1,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,6_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.18 : M37.18,2,102_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.18 : M37.18,2,103_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.29 : M37.29,2,95_2,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.38 : Intermodular,2,75_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.38 : Intermodular,2,75_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.43 : Intermodular,2,1_6,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.6 : Intermodular,2,41_5,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.1 : M37.1,2,5_7,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : Intermodular,2,5_1,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : M37.1,2,3_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : M37.1,2,5_2,2,NonTF_TF,1,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.16 : M37.16,2,2_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.24 : M37.24,2,3_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,46_5,2,NonTF_TF,1,2
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,M37.1 : M37.1,2,3_5,2,NonTF_TF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,23_1,2,TF_TF,2,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,46_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,55_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,5_2,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,69_1,2,TF_TF,2,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,23_2,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,46_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,46_5,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,7_3,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,7_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M2,2,23_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.11,2,21_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.11,2,29_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.18,2,29_2,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.3,2,23_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.36,2,21_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M45,2,7_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M65,2,46_5,2,NonTF_NonTF,0,2
