Network,Graph_Type,Topology_Class,MAN_Code,Count,Proportion,Empirical_P_Value_Count,Empirical_P_Value_Proportion,Z_Score_Count,Z_Score_Proportion,Random_Proportion_1,Random_Proportion_2,Random_Proportion_3,Random_Proportion_4,Random_Proportion_5,Random_Proportion_6,Random_Proportion_7,Random_Proportion_8,Random_Proportion_9,Random_Proportion_10,Random_Proportion_11,Random_Proportion_12,Random_Proportion_13,Random_Proportion_14,Random_Proportion_15,Random_Proportion_16,Random_Proportion_17,Random_Proportion_18,Random_Proportion_19,Random_Proportion_20,Random_Proportion_21,Random_Proportion_22,Random_Proportion_23,Random_Proportion_24,Random_Proportion_25,Random_Proportion_26,Random_Proportion_27,Random_Proportion_28,Random_Proportion_29,Random_Proportion_30,Random_Proportion_31,Random_Proportion_32,Random_Proportion_33,Random_Proportion_34,Random_Proportion_35,Random_Proportion_36,Random_Proportion_37,Random_Proportion_38,Random_Proportion_39,Random_Proportion_40,Random_Proportion_41,Random_Proportion_42,Random_Proportion_43,Random_Proportion_44,Random_Proportion_45,Random_Proportion_46,Random_Proportion_47,Random_Proportion_48,Random_Proportion_49,Random_Proportion_50
224308_v2022_sSW22_regNetwork,Topo,Cyclic,120C,3.0,1.5013286758781522e-05,0.04,0.04,2.0829937208165283,2.0829937208165283,1.5745799807901243e-05,4.775343944147577e-06,4.860976083997667e-06,4.852131298672942e-06,0.0,4.832785617630002e-06,5.01114980832352e-06,0.0,9.726774893248646e-06,9.773929021727444e-06,9.839178625368354e-06,0.0,0.0,1.0349449150568962e-05,0.0,0.0,0.0,4.9452560159039435e-06,1.4678899082568809e-05,0.0,5.023888590246623e-06,4.858874004538188e-06,2.0241583296645463e-05,4.919226304086893e-06,5.13597493644231e-06,0.0,0.0,0.0,4.799731215051957e-06,4.604581558650858e-06,4.730033346735094e-06,0.0,0.0,0.0,0.0,9.963583103755772e-06,0.0,9.722188464623386e-06,9.645154756508068e-06,5.094918328459195e-06,1.4821402104639098e-05,0.0,0.0,0.0,9.945152484050462e-06,0.0,4.8836709577855484e-06,0.0,0.0,0.0
224308_v2022_sSW22_regNetwork,Topo,Feed-Forward,010,2835.0,0.014187555987048538,0.54,0.54,-0.13973723711637728,-0.13973723711637728,0.014979504217250049,0.013948779660855073,0.013980167217577288,0.013940173221087364,0.014262871130764371,0.013928088150009666,0.014557390193179826,0.014556745095667251,0.014098960207763911,0.01390341403340729,0.014281567774722167,0.014139990871023439,0.013753695729217742,0.014804887009888898,0.014485040492842834,0.014854442049497494,0.013796151296511572,0.014163213229548895,0.013959633027522936,0.014604776252199057,0.014403488588237067,0.014115028983183437,0.014543577598639765,0.014073906455992602,0.014663208443542795,0.014490409643425742,0.014287563348168504,0.013606533400642582,0.013775228587199116,0.013509842293081616,0.013726556772225243,0.014749936400309433,0.014336791747945261,0.014332894316730524,0.013956387506452273,0.014277814587682023,0.013792707930090183,0.013868701844785261,0.013647893980458917,0.01455108674607946,0.014337236302554221,0.014435095421010916,0.014890716755036566,0.014617500254660283,0.014261348662128363,0.014485509492057461,0.014079623371295737,0.014171924098117069,0.01470875734408923,0.014231678958871844
224308_v2022_sSW22_regNetwork,Topo,Complex,201,0.0,0.0,1.0,1.0,-0.2918821926152906,-0.2918821926152906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023888590246623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940467368213033e-06,0.0,0.0,0.0,4.972576242025231e-06,0.0,0.0,0.0,5.144721001780074e-06,0.0
224308_v2022_sSW22_regNetwork,Topo,Feed-Forward,021C,2044.0,0.010229052711649811,0.72,0.72,-0.5041507894116232,-0.5041507894116232,0.00925853028704593,0.007755158565295666,0.01266284269881392,0.007671219583201921,0.014114813644977891,0.011110574134931375,0.010658715642304127,0.013856126131575233,0.011939616181462713,0.012784299160419496,0.009647314642173672,0.012924447796145985,0.006816162655778932,0.010473642540375788,0.010257517409663052,0.012974264419456203,0.013224514108390097,0.011428486652754012,0.008596941896024465,0.009645522010798132,0.008671231706765672,0.008114319587578776,0.011178414375572456,0.012932645953444441,0.009922703577206543,0.01093224836370069,0.013386500990670768,0.01631934779224088,0.011432959754253761,0.008343501784275354,0.013116382470496417,0.013156050277502324,0.014291660189452254,0.011763649425287355,0.010878775188211575,0.013520582271796583,0.013118843821239623,0.01099579515348905,0.011554895398296666,0.010368158798414462,0.009456054542759745,0.012636424608255594,0.009951331768071774,0.014500356524396456,0.007717438327623158,0.013215903070048284,0.01041198648199879,0.011804253038754781,0.012105528517188512,0.010588928033213905
224308_v2022_sSW22_regNetwork,Topo,Feed-Forward,111D,1.0,5.004428919593841e-06,0.6,0.6,-0.694473619507385,-0.694473619507385,2.6242999679835403e-05,1.4326031832442731e-05,4.860976083997667e-06,0.0,4.935249526216045e-06,1.4498356852890007e-05,5.01114980832352e-06,2.5202121010504243e-05,1.945354978649729e-05,9.773929021727444e-06,1.9678357250736708e-05,2.480700152811129e-05,4.85481670639525e-06,1.0349449150568962e-05,1.5062433788051475e-05,1.038772171293531e-05,4.8036738497602965e-06,1.483576804771183e-05,1.4678899082568809e-05,2.0221220148423757e-05,1.0047777180493245e-05,0.0,2.0241583296645463e-05,4.919226304086893e-06,1.5407924809326928e-05,1.0108412726491623e-05,0.0,0.0,4.799731215051957e-06,9.209163117301715e-06,2.365016673367547e-05,1.0383622949883444e-05,0.0,9.977650063856961e-06,0.0,9.963583103755772e-06,0.0,4.861094232311693e-06,2.411288689127017e-05,2.037967331383678e-05,1.4821402104639098e-05,0.0,1.5548955887612148e-05,0.0,4.972576242025231e-06,4.998450480351091e-06,4.8836709577855484e-06,1.4615253452853628e-05,2.0578884007120294e-05,4.990069761175261e-06
224308_v2022_sSW22_regNetwork,Topo,Cyclic,030C,0.0,0.0,1.0,1.0,-1.1137286741861088,-1.1137286741861088,5.248599935967081e-06,2.3876719720737885e-05,0.0,9.704262597345884e-06,0.0,9.665571235260005e-06,0.0,1.0080848404201698e-05,2.4316937233121613e-05,4.886964510863722e-06,4.919589312684177e-06,0.0,0.0,1.0349449150568962e-05,5.020811262683825e-06,0.0,4.8036738497602965e-06,2.4726280079519717e-05,4.892966360856269e-06,5.055305037105939e-06,1.0047777180493245e-05,4.858874004538188e-06,5.060395824161366e-06,0.0,1.027194987288462e-05,1.5162619089737435e-05,4.978245069048259e-06,4.717938072344862e-06,4.799731215051957e-06,0.0,4.730033346735094e-06,1.0383622949883444e-05,5.014617610334124e-06,1.4966475095785442e-05,4.869639744051735e-06,0.0,9.55835615390865e-06,1.458328269693508e-05,9.645154756508068e-06,1.5284754985377586e-05,0.0,0.0,1.5548955887612148e-05,1.0186411327289395e-05,0.0,9.996900960702183e-06,4.8836709577855484e-06,1.9487004603804837e-05,1.5434163005340222e-05,2.4950348805876306e-05
224308_v2022_sSW22_regNetwork,Topo,Feed-Forward,021D,191635.0,0.9590237360063656,1.0,1.0,-2.9506220050734275,-2.9506220050734275,0.9642937746356159,0.9685209327201791,0.9654044332101887,0.9707853174506902,0.9636963044851548,0.9672820413686449,0.9669163889654482,0.9656444686384806,0.9664474900057387,0.9631913833041744,0.9660597533317918,0.9640496933854611,0.970851680494803,0.965950312294628,0.969573883748136,0.9658295894252993,0.9672485516923343,0.9664563284441235,0.9673394495412844,0.9695822295917335,0.9690227029525393,0.9724939142603093,0.9608072343418702,0.9668394954841503,0.9665596671888241,0.9688155467387733,0.966989256947141,0.9629547502559481,0.9654419352516259,0.9732243582364453,0.9652058747014166,0.9610977566182617,0.9640301478810733,0.9647439734993615,0.9672954994789486,0.9638571022911259,0.9657380723663144,0.9673528911357946,0.9669798126910947,0.9645495582705809,0.963010720814189,0.9675426295144605,0.9666215746945925,0.9659264541102169,0.9675638851732694,0.9670202237306434,0.9653601218964271,0.9680900299612696,0.9652113965859632,0.9689018852483557
224308_v2022_sSW22_regNetwork,Topo,Feed-Forward,021U,602.0,0.0030126662095954922,1.0,1.0,-3.392082120631745,-3.392082120631745,0.004267111747941236,0.0037104422446026675,0.0035971223021582736,0.003697324049588782,0.004096257106759317,0.0037115793543398418,0.003582972112951317,0.0037399947579588298,0.004007431256018442,0.003934006431245296,0.003743807466952659,0.0038996606402190957,0.0042479646180958435,0.0044864862067716445,0.0037907125033262877,0.003942140390058951,0.0035547186488226194,0.0038869712285004997,0.0038214067278287463,0.00449416617798718,0.004220066415807163,0.0035469780233128773,0.0036434849933961837,0.003871431101316385,0.004365578695975964,0.004093907154229108,0.004241464798829117,0.0036186585014885094,0.0037389906165254745,0.0031541383676758376,0.004063098644845446,0.004127490122578669,0.003956533294553624,0.003976093550446999,0.004387545409390613,0.004114959821851134,0.0041961183515658975,0.004199985416717303,0.004012384378707356,0.0037192903797752122,0.003809100340892248,0.004247708473060586,0.004001264648412193,0.003728226545787919,0.004012869027314361,0.004023752636682629,0.0037018225860014457,0.003892529169610016,0.003832817146326155,0.0040918572041637145
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,111D,31.0,0.0001687993465831745,0.0,0.0,5.5531509397156045,5.5531509397156045,5.3198563638781753e-05,4.464570444543657e-05,5.271759186040382e-05,2.0430678707146653e-05,6.707537931127001e-06,5.990893841361131e-05,1.3744193078424365e-05,6.967912761732224e-05,6.90870150955128e-05,0.0,3.3897615641715766e-05,1.4109048838472554e-05,3.913154067397557e-05,6.8330281247437614e-06,2.0913210177762287e-05,3.431920983451277e-05,1.4542916145545505e-05,2.1288070165479265e-05,2.0296875634277363e-05,3.362565233765535e-05,2.0927361129519438e-05,7.0791448393034125e-06,6.092153982576439e-05,4.948885086888282e-05,6.722237160527024e-05,4.0123044001604926e-05,6.8429876484072946e-06,3.4987789261547715e-05,4.105006054883931e-05,2.6873412789057146e-05,6.898311983057745e-05,2.7257797433678372e-05,2.041941477957242e-05,4.035919685198264e-05,4.495016952635364e-05,5.641868304689098e-05,6.545830633178197e-05,3.504689274248945e-05,6.450614098462175e-05,8.343647008107243e-05,8.158270446665307e-05,4.162561918108532e-05,6.65539686131484e-06,8.948792257229592e-05,6.337001753237151e-05,2.632011844053298e-05,7.005842872956045e-05,2.119182843095702e-05,1.4062423096123693e-05,4.854974962200553e-05
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Cyclic,120C,7.0,3.811598148652328e-05,0.0,0.0,4.280015337456474,4.280015337456474,6.649820454847719e-06,1.275591555583902e-05,0.0,6.810226235715551e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.711809251337261e-05,0.0,1.3043846891325189e-05,1.3666056249487523e-05,0.0,0.0,0.0,0.0,0.0,6.72513046753107e-06,0.0,0.0,0.0,0.0,1.3444474321054048e-05,6.687174000267487e-06,0.0,0.0,2.736670703255954e-05,6.718353197264286e-06,0.0,0.0,0.0,0.0,0.0,1.4104670761722745e-05,0.0,2.102813564549367e-05,1.9351842295386523e-05,0.0,0.0,2.081280959054266e-05,0.0,0.0,7.041113059152391e-06,0.0,1.4011685745912091e-05,0.0,0.0,0.0
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Complete,100,15.0,8.167710318540702e-05,0.0,0.0,4.019753704654299,4.019753704654299,3.989892272908631e-05,1.275591555583902e-05,1.3179397965100954e-05,2.0430678707146653e-05,1.3415075862254002e-05,5.990893841361131e-05,1.3744193078424365e-05,4.180747657039334e-05,2.7634806038205118e-05,1.3234865930808121e-05,2.711809251337261e-05,0.0,2.6087693782650378e-05,1.3666056249487523e-05,2.7884280237016382e-05,6.863841966902554e-06,1.4542916145545505e-05,7.096023388493088e-06,5.41250016914063e-05,2.017539140259321e-05,2.0927361129519438e-05,7.0791448393034125e-06,2.7076239922561954e-05,2.8279343353647328e-05,4.033342296316214e-05,2.6748696001069948e-05,3.4214938242036474e-05,2.099267355692863e-05,4.105006054883931e-05,3.3591765986321434e-05,5.518649586446197e-05,1.3628898716839186e-05,2.041941477957242e-05,2.6906131234655097e-05,3.852871673687455e-05,3.526167690430686e-05,3.2729153165890986e-05,3.504689274248945e-05,3.2253070492310866e-05,1.3906078346845406e-05,2.7194234822217688e-05,4.162561918108532e-05,6.65539686131484e-06,4.130211811029042e-05,3.5205565295761955e-05,1.316005922026649e-05,3.5029214364780226e-05,7.063942810319007e-06,7.031211548061847e-06,3.46783925871468e-05
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,111U,2238.0,0.012186223795262728,0.02,0.02,3.477541254625452,3.477541254625452,0.001655805293257082,0.001651891064481153,0.0005205862196214876,0.0007763657908715728,0.000509772882765652,0.005125542508720079,0.0011957447978229198,0.0011915130822562103,0.0010086704203944867,0.0007146827602636385,0.006060893676738778,0.0007266160151813365,0.0020674497322750425,0.0015237652718178586,0.0005576856047403276,0.0007618864583261835,0.000879846426805503,0.0005605858476909539,0.007124203347631354,0.0006926884381557002,0.0005720145375401979,0.00012034546226815801,0.005469400464357514,0.0005231678520424756,0.006634848077440173,0.0011234452320449378,0.000533753036575769,0.0015744505167696475,0.007628469585325972,0.005509049621756715,0.0027110366093416943,0.000367980265354658,0.0007214859888782254,0.001459657619480039,0.0018750642145278947,0.012778831710120807,0.0009556912724440168,0.005831802952350245,0.00528305294664052,0.001216781855348973,0.006621796179210008,0.0057235226373992315,0.0007786814327738363,0.0013767372703430143,0.0062806728487639326,0.00023030103635466359,0.006193165099693144,0.00047328416829137354,0.0004148414813356489,0.00217086737595539
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,120D,4.0,2.1780560849441872e-05,0.04,0.04,2.4802616418141787,2.4802616418141787,6.649820454847719e-06,6.37795777791951e-06,0.0,6.810226235715551e-06,0.0,1.3313097425246958e-05,6.872096539212183e-06,6.967912761732223e-06,6.908701509551279e-06,0.0,6.779523128343153e-06,0.0,6.5219234456625945e-06,0.0,6.9710700592540955e-06,3.431920983451277e-05,0.0,7.096023388493088e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.722237160527024e-06,0.0,6.8429876484072946e-06,0.0,1.368335351627977e-05,6.718353197264286e-06,1.3796623966115492e-05,6.814449358419593e-06,0.0,6.726532808663774e-06,2.5685811157916368e-05,0.0,0.0,0.0,0.0,6.953039173422703e-06,6.798558705554422e-06,0.0,0.0,1.376737270343014e-05,7.041113059152391e-06,0.0,0.0,0.0,7.031211548061847e-06,0.0
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,120U,113.0,0.0006153008439967329,0.12,0.12,1.1641580051274079,1.1641580051274079,0.0002659928181939087,6.37795777791951e-06,0.00020428066845906478,0.00013620452471431102,6.707537931127001e-06,0.0002529488510796922,0.0002886280546469117,0.0001532940807581089,2.0726104528653837e-05,0.0002977844834431827,0.0007796451597594624,0.000557307429119666,0.00020870155026120302,1.3666056249487523e-05,0.00010456605088881142,8.92299455697332e-05,0.0004871876908757744,0.0004896256138060231,0.0005683125177597661,2.690052187012428e-05,2.0927361129519438e-05,1.4158289678606825e-05,0.0007784418977736561,2.8279343353647328e-05,0.0010890024200053779,0.0005215995720208639,6.8429876484072946e-06,8.397069422771452e-05,0.0007594261201535272,0.00098759791999785,0.00022764429544090562,0.000183990132677329,2.7225886372763223e-05,0.00015471025459926681,0.0002375937532107264,0.0005007158120411574,0.00026837905596030606,0.0008411254258197468,0.00043219114459696565,0.00029202764528375356,7.478414576109865e-05,0.00020119049270857906,0.0002662158744525936,0.00015144109973773154,0.000359096766016772,0.00012502056259253166,0.000609508329947176,8.47673137238281e-05,0.00016874907715348433,0.00032597689031917994
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Complex,201,2.0,1.0890280424720936e-05,0.12,0.12,0.8810270263859274,0.8810270263859274,6.649820454847719e-06,0.0,6.589698982550477e-06,0.0,0.0,6.656548712623479e-06,6.872096539212183e-06,6.967912761732223e-06,6.908701509551279e-06,0.0,0.0,7.054524419236277e-06,0.0,0.0,6.9710700592540955e-06,1.3727683933805107e-05,0.0,7.096023388493088e-06,2.0296875634277363e-05,6.72513046753107e-06,0.0,0.0,0.0,0.0,2.6888948642108095e-05,0.0,6.8429876484072946e-06,0.0,6.841676758139885e-06,0.0,2.7593247932230984e-05,6.814449358419593e-06,0.0,2.017959842599132e-05,0.0,1.4104670761722745e-05,0.0,7.00937854849789e-06,0.0,0.0,0.0,6.9376031968475535e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.031211548061847e-06,6.93567851742936e-06
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,021D,175825.0,0.9573917778382793,0.3,0.3,0.6692872016728947,0.6692872016728947,0.9608857560845857,0.9597359525479942,0.9561126047762138,0.9551069886541631,0.9569644366338892,0.9545623984876321,0.9567882569614339,0.9578162561404732,0.9595426439600676,0.9578998914740994,0.9519602991125604,0.9555000599634575,0.9564465952298652,0.9532347555142537,0.9522202858138724,0.957883465691086,0.9550987464006282,0.9546351224773637,0.9530871547839737,0.953764728035724,0.9563525004708656,0.9574047855019114,0.9499631086231055,0.9558276656816029,0.9524939499865555,0.9588538183763542,0.9572313271974544,0.9563282414437362,0.9503773184732114,0.9530454295043199,0.9545884122155308,0.9552358821645417,0.9577726502358443,0.9578179127568696,0.9556919757525942,0.9444699112110976,0.9583750630036199,0.9524273477913449,0.9539232634946847,0.9552710989973717,0.9523624991501802,0.95385106353457,0.9580576889799939,0.9574312836009939,0.9523457468156566,0.9613883862477381,0.9526475080216901,0.9578635811364471,0.9545924358226165,0.9548764755656046
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,030T,404.0,0.0021998366457936292,0.44,0.44,0.2844664394484568,0.2844664394484568,0.0020680941614576406,0.0013585050066968556,0.002537034108281934,0.002329097372614718,0.002448251344861355,0.0013845621322256835,0.0025289315264300834,0.002027662613664077,0.0023420498117378836,0.0016874454061780353,0.0013084479637702285,0.002567846888602005,0.0020152743447097417,0.002719545193648017,0.0025095852213314744,0.002416072372349699,0.002108722841104098,0.0022565354375408023,0.0020026250625820334,0.002394146446441061,0.002399670742851562,0.0022794846382556988,0.0015501147355666718,0.0026723979469196724,0.0015125033611185802,0.0016851678480674067,0.002668765182878845,0.001966313756498982,0.0017309442198093908,0.0017333351248941858,0.0018901374833578226,0.0021465515479021716,0.002348232699650828,0.0016210944068879695,0.002183293948422891,0.0016502464791215612,0.001898290883621677,0.0021168323216463627,0.0015739498400247703,0.001828649302610171,0.0020871575226052074,0.002483661944471424,0.002242868742263101,0.002663986618113732,0.002379896213993508,0.002191149860174371,0.0018845717328251762,0.0022322059280608063,0.002327331022408471,0.0015535919879041766
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Complex,210,0.0,0.0,1.0,1.0,-0.1414213562373095,-0.1414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718353197264286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Cyclic,030C,1.0,5.445140212360468e-06,0.8,0.8,-0.6576464076500504,-0.6576464076500504,3.324910227423859e-05,0.0,6.589698982550477e-06,6.810226235715551e-06,1.3415075862254002e-05,1.9969646137870437e-05,1.3744193078424365e-05,6.967912761732223e-06,2.0726104528653837e-05,1.3234865930808121e-05,0.0,1.4109048838472554e-05,1.3043846891325189e-05,1.3666056249487523e-05,2.7884280237016382e-05,2.0591525900707663e-05,2.1814374218318258e-05,0.0,6.7656252114257875e-06,6.72513046753107e-06,1.3951574086346292e-05,4.247486903582047e-05,0.0,1.4139671676823664e-05,0.0,0.0,4.1057925890443766e-05,0.0,1.368335351627977e-05,6.718353197264286e-06,6.898311983057746e-06,6.814449358419593e-06,6.806471593190806e-06,0.0,6.421452789479092e-06,7.052335380861373e-06,1.963749189953459e-05,4.205627129098735e-05,1.2901228196924348e-05,0.0,6.798558705554422e-06,6.9376031968475535e-06,1.996619058394452e-05,2.065105905514521e-05,1.4082226118304782e-05,1.316005922026649e-05,0.0,7.063942810319007e-06,2.8124846192247386e-05,2.0807035552288082e-05
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,021C,1167.0,0.006354478627824667,1.0,1.0,-3.6594788581113606,-3.6594788581113606,0.008265726825375715,0.010651189489125582,0.015123359164953346,0.01466241708549558,0.013247387413975825,0.011396011396011395,0.012816460045630721,0.01112775668048636,0.00929220353034647,0.012526800603509886,0.013199731530884117,0.012895670638363915,0.01317428536023844,0.015073660043184738,0.016842105263157894,0.011647939817833634,0.013546726389575638,0.014000454145496864,0.011176812849275401,0.015427449292516274,0.012842423946481761,0.013160130256265043,0.015988519674272835,0.013715481526518953,0.012227749394998655,0.01024475056840979,0.012262633865945873,0.012637589481271035,0.012116609538665737,0.012543165419292424,0.013044707959962197,0.015025860835315203,0.011863679986931575,0.011569636430901692,0.01478860577417035,0.012376848593411708,0.012423986541772219,0.011053789970981172,0.013481783465785943,0.013746158445856685,0.011639132503909171,0.010316215953712312,0.012904814514089476,0.011082735026261264,0.010998218598396035,0.010863628886329989,0.010957138253303255,0.011789720550422423,0.014308515500305857,0.012768584150587452
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,021U,1073.0,0.005842635447862782,1.0,1.0,-3.8093241609508595,-3.8093241609508595,0.007979784545817263,0.008418904266853752,0.006952132426590754,0.007879431754722891,0.008129535972525925,0.00851372580344543,0.007126364111163033,0.00802006758875379,0.008407889737123907,0.008437227030890178,0.007606624950001016,0.008105648557702483,0.007871961598914751,0.008370459452811108,0.008093412338794004,0.007914009787838645,0.007685931182920798,0.008387499645198832,0.007049781470305671,0.008957873782751384,0.008147719266426235,0.007362310632875549,0.007412120678801334,0.007875797123990782,0.007071793492874429,0.008713387722348535,0.008156841276901496,0.007858257468143618,0.008319478937898101,0.007275976512637223,0.008333160875533758,0.008000163546784601,0.008433218303963408,0.008435072142064372,0.007082862426795438,0.008610901500031735,0.007501521905622213,0.008334151094163992,0.007134379192899163,0.008260210538026171,0.00811747909443198,0.007763177977272412,0.007127930038468193,0.007923122990824046,0.00806911556578864,0.006652409935844712,0.008063725146772407,0.00796812749003984,0.00868354626185638,0.009106545893384749
511145_v2022_sRDB22_eStrong_regNetwork_Strong,Topo,Feed-Forward,010,2770.0,0.015083038388238497,1.0,1.0,-8.279162927956335,-8.279162927956335,0.018732544221306026,0.01810064417373557,0.018470926248088985,0.019048202781296396,0.018660370524395314,0.018605053651782624,0.01920063773055884,0.019531059471135422,0.019254551107119416,0.018409698509754095,0.01898944428248917,0.01961157788547685,0.01811790333205069,0.01901631727116189,0.019581735796444753,0.019177574455525738,0.020141938861580524,0.019627600692571884,0.0188896255903008,0.01866223704739872,0.01960893737835971,0.01960215206003115,0.018750296146374152,0.019265302659672242,0.018815541812315137,0.01878427176675137,0.0190440346255175,0.01949519617653439,0.01892407791301492,0.018818107305537266,0.01903244276125632,0.018978241463198566,0.018785861597206625,0.018847744929875895,0.01802501798006781,0.019485602657319974,0.018459242385562517,0.019254762872723704,0.018042367633398698,0.019280777627901154,0.018974777347202394,0.019543228205519556,0.01858852343365235,0.019205484921285047,0.01944051315631975,0.01849646323408455,0.0195252840869285,0.019552993698963014,0.019441299930391006,0.0190869872799656
208964_v2020_sRPA20_regNetwork_Strong,Topo,Feed-Forward,030T,31.0,0.006251260334744908,0.0,0.0,5.7032970108855485,5.7032970108855485,0.0012626262626262625,0.0016620498614958448,0.0027612574341546302,0.002224469160768453,0.0022099447513812156,0.0009635767970707265,0.002305373293137081,0.002625732175318117,0.0024752475247524753,0.002500961908426318,0.0026748184944593045,0.0016778523489932886,0.0032316703696222988,0.0018957345971563982,0.0028022417934347476,0.0005680742283658398,0.002174342755485274,0.0028501628664495114,0.0031341412452987882,0.002086811352253756,0.001098297638660077,0.002253636549887318,0.0020230629172567267,0.0018014411529223377,0.002016942315449778,0.0020521239482864766,0.0025651988029072254,0.002173913043478261,0.002035002035002035,0.0028500178126113287,0.0022453561951418658,0.002831715210355987,0.0017967658215212617,0.0018374846876276032,0.0025096525096525097,0.002431724653946876,0.0010256410256410256,0.002211166390270868,0.003356408642752255,0.0019087612139721323,0.0037578288100208767,0.002930259816370385,0.0017709563164108617,0.0031683168316831685,0.003332679866692805,0.0032369006676107627,0.0033032371724289805,0.0033190160093713394,0.00234009360374415,0.0020496003279360524
208964_v2020_sRPA20_regNetwork_Strong,Topo,Complete,100,7.0,0.0014115749142972374,0.0,0.0,4.436517226103548,4.436517226103548,0.00042087542087542086,0.0003693444136657433,0.000637213254035684,0.0,0.00036832412523020257,0.0001927153594141453,0.00017733640716439085,0.0,0.0003808073115003808,0.00019238168526356292,0.00038211692777990065,0.0,0.0004039587962027873,0.0003791469194312796,0.0006004803843074459,0.0001893580761219466,0.000197667523225934,0.00040716612377850165,0.0004178854993731718,0.0008347245409015025,0.0005491488193300384,0.0002048760499897562,0.000606918875177018,0.00040032025620496394,0.0006050826946349334,0.0004104247896572953,0.0006412997007268063,0.0001976284584980237,0.0002035002035002035,0.0005343783398646241,0.0004082465809348847,0.0,0.0003992812936713915,0.0008166598611678236,0.00019305019305019305,0.00018705574261129816,0.0,0.0,0.00020977554017201594,0.0003817522427944264,0.0008350730688935282,0.0,0.0,0.00019801980198019803,0.0,0.00040461258345134534,0.00022021581149526536,0.0005857087075361188,0.00078003120124805,0.0
208964_v2020_sRPA20_regNetwork_Strong,Topo,Feed-Forward,111U,74.0,0.014922363379713652,0.0,0.0,2.641432523476894,2.641432523476894,0.006734006734006734,0.008679593721144968,0.01274426508071368,0.0,0.005340699815837937,0.002119868953555598,0.002482709700301472,0.0,0.008187357197258188,0.0036552520200076955,0.01108139090561712,0.0,0.004847505554433447,0.005308056872037914,0.012009607686148921,0.007953039197121757,0.001581340185807472,0.005089576547231271,0.003969912244045131,0.010225375626043406,0.00567453779974373,0.003073140749846343,0.009103783127655269,0.011208967173738992,0.004437273093989512,0.004719885081058896,0.008336896109448481,0.0071146245059288534,0.0018315018315018315,0.012290701816886355,0.008164931618697694,0.0,0.004991016170892393,0.006737443854634545,0.009073359073359074,0.0026187803965581746,0.0,0.0,0.003985735263268303,0.0022905134567665587,0.006680584551148226,0.0,0.0029515938606847697,0.0019801980198019802,0.005489119780435208,0.003641513251062108,0.003743668795419511,0.0093713393205779,0.0078003120124804995,0.0
208964_v2020_sRPA20_regNetwork_Strong,Topo,Feed-Forward,021U,267.0,0.05384150030248034,0.0,0.0,2.4871997911653483,2.4871997911653483,0.04061447811447812,0.04118190212373038,0.04481733220050978,0.04084934277047523,0.04364640883977901,0.037579495085758335,0.0425607377194538,0.049686931932942845,0.04265041888804265,0.04482493266641016,0.04356132976690867,0.04425335570469799,0.043425570591799634,0.0428436018957346,0.037029623698959166,0.048475667487218335,0.044475192725835146,0.04702768729641694,0.04450480568324279,0.04632721202003339,0.03935566538531943,0.04261421839786929,0.0406635646368602,0.03642914331465172,0.04215409439290037,0.047609275600246255,0.053655408294142795,0.04525691699604743,0.04700854700854701,0.03295333095831849,0.03776280873647683,0.04894822006472492,0.037332800958275104,0.04348713760718661,0.03629343629343629,0.042461653572764685,0.04717948717948718,0.044591855537129174,0.047619047619047616,0.04122924222179805,0.047599164926931115,0.041609689392459466,0.050767414403778036,0.03584158415841584,0.04567731817290728,0.04430507788792232,0.0444835939220436,0.036899648574775484,0.04348673946957878,0.04632096741135479
