MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,Global regulator : Global regulator,2,1_3,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,Global regulator : Global regulator,2,2_1,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,Global regulator : M11,2,2_1,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M28 : M28,2,2_15,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,2_3,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : M11,2,2_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : M3,2,2_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M24 : M24,2,2_3,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M27 : M27,2,1_2,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M3 : M3,2,2_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M7 : M7,2,1_2,2,TF_NonTF,1,1
